"","Supervisor.PI","Sex","Population","Line","Mean","SD","Median","Min","Max","SE","CV","Mode"
"681","Vieira","F","RE","RE18",0.959558823666667,0.035071294061829,0.941176471,0.9375,1,0.0202484210674255,0.0365493945726167,0.941176471
"682","Vieira","F","RE","RE2",0.915789473666667,0.0569905469004385,0.947368421,0.85,0.95,0.0329035075942322,0.0622310569614411,0.95
"683","Vieira","F","RE","RE3",0.788011696,0.144159756691202,0.75,0.666666667,0.947368421,0.0832306743319762,0.182941138339654,0.75
"684","Vieira","F","RE","RE4",0.871345029333333,0.179199455307765,0.947368421,0.666666667,1,0.103460853760573,0.205658435264009,1
"685","Vieira","F","RE","RE5",0.866666666666667,0.0763762615825973,0.85,0.8,0.95,0.0440958551844098,0.0881264556722276,0.8
"686","Vieira","F","RE","RE6",0.7,0.13228756555323,0.75,0.55,0.8,0.0763762615825973,0.188982236504614,0.8
"687","Vieira","F","RE","RE7",0.866666666666667,0.104083299973307,0.9,0.75,0.95,0.0600925212577332,0.120096115353815,0.75
"688","Vieira","F","RE","RE8",0.9,0.05,0.9,0.85,0.95,0.0288675134594813,0.0555555555555555,0.85
"689","Vieira","F","RE","RE9",0.645252838,0.194302251708984,0.75,0.421052632,0.764705882,0.112180457328332,0.301125760734715,0.421052632
"690","Vieira","F","UM","UM13",0.824074074,0.115781474411377,0.8,0.722222222,0.95,0.0668464654185805,0.140498867837671,0.95
"691","Vieira","F","UM","UM17",0.904166666666667,0.0938194187433142,0.9,0.8125,1,0.0541666666666667,0.103763412435002,0.8125
"692","Vieira","F","UM","UM18",0.678070175333333,0.125113060588143,0.684210526,0.55,0.8,0.0722340592097021,0.184513439964585,0.8
"693","Vieira","F","UM","UM2",0.847368421,0.0502073263986415,0.842105263,0.8,0.9,0.0289872134115471,0.0592508820890335,0.9
"694","Vieira","F","UM","UM20",0.340350877333333,0.122002376635495,0.4,0.2,0.421052632,0.0704381049922771,0.358460590997707,0.4
"695","Vieira","F","UM","UM21",0.55,0.05,0.55,0.5,0.6,0.0288675134594813,0.0909090909090909,0.6
"696","Vieira","F","UM","UM22",0.933333333333333,0.0763762615825973,0.95,0.85,1,0.0440958551844099,0.0818317088384971,0.95
"697","Vieira","F","UM","UM23",0.9,0.05,0.9,0.85,0.95,0.0288675134594813,0.0555555555555555,0.95
"698","Vieira","F","UM","UM24",0.833333333333333,0.125830573921179,0.85,0.7,0.95,0.0726483157256779,0.150996688705415,0.95
"699","Vieira","F","UM","UM25",0.7,0.180277563773199,0.65,0.55,0.9,0.104083299973307,0.257539376818856,0.9
"700","Vieira","F","UM","UM26",0.946296296333333,0.0556480710586759,0.95,0.888888889,1,0.03212842880561,0.0588061807642052,0.888888889
"701","Vieira","F","UM","UM28",1,0,1,1,1,0,0,1
"702","Vieira","F","UM","UM29",0.723611111,0.0323643893880753,0.733333333,0.6875,0.75,0.0186855889253632,0.0447262195067031,0.6875
"703","Vieira","F","UM","UM4",0.707843137333333,0.111970914123662,0.7,0.6,0.823529412,0.064646437410705,0.158186055946649,0.6
"704","Vieira","F","UM","UM5",0.766666666666667,0.0288675134594813,0.75,0.75,0.8,0.0166666666666667,0.0376532784254104,0.75
"705","Vieira","F","UM","UM6",0.916666666666667,0.144337567297406,1,0.75,1,0.0833333333333333,0.157459164324443,1
"706","Vieira","F","UM","UM7",0.466666666666667,0.115470053837925,0.4,0.4,0.6,0.0666666666666667,0.247435829652697,0.4
"707","Vieira","F","UM","UM8",0.982456140333333,0.0303868563035251,1,0.947368421,1,0.0175438596666667,0.0309294787380689,1
"708","Vieira","F","UM","UM9",0.966666666666667,0.0288675134594813,0.95,0.95,1,0.0166666666666667,0.0298629449580841,0.95
"709","Vieira","F","VA","VA1",0.966666666666667,0.0577350269189626,1,0.9,1,0.0333333333333333,0.0597258899161682,1
"710","Vieira","F","VA","VA11",0.966666666666667,0.0577350269189626,1,0.9,1,0.0333333333333333,0.0597258899161682,1
"711","Vieira","F","VA","VA15",0.982456140333333,0.0303868563035251,1,0.947368421,1,0.0175438596666667,0.0309294787380689,1
"712","Vieira","F","VA","VA18",1,0,1,1,1,0,0,1
"713","Vieira","F","VA","VA22",0.966666666666667,0.0577350269189626,1,0.9,1,0.0333333333333333,0.0597258899161682,1
"714","Vieira","F","VA","VA26",0.9,0,0.9,0.9,0.9,0,0,0.9
"715","Vieira","F","VA","VA30",0.766666666666667,0.189296944860009,0.85,0.55,0.9,0.1092906420717,0.246909058513055,0.55
"716","Vieira","F","VA","VA34",0.932456140333333,0.0761037586851732,0.947368421,0.85,1,0.0439385255632271,0.0816164486385041,1
"717","Vieira","F","VA","VA35",0.983333333333333,0.0288675134594813,1,0.95,1,0.0166666666666667,0.0293567933486251,1
"718","Vieira","F","VA","VA44",0.95,0.05,0.95,0.9,1,0.0288675134594813,0.0526315789473684,1
"719","Vieira","F","VA","VA46",0.897368421,0.0487375241270342,0.894736842,0.85,0.947368421,0.0281386226743791,0.0543116104673291,0.894736842
"720","Vieira","F","VA","VA47",1,0,1,1,1,0,0,1
"721","Vieira","F","VA","VA48",1,0,1,1,1,0,0,1
"722","Vieira","F","VA","VA55",0.861403508666667,0.0334255419916126,0.842105263,0.842105263,0.9,0.0192982456666667,0.0388035823575303,0.842105263
"723","Vieira","F","VA","VA57",0.964814814666667,0.030597614299534,0.95,0.944444444,1,0.0176655408523963,0.0317134582040027,1
"724","Vieira","F","VA","VA6",1,0,1,1,1,0,0,1
"725","Vieira","F","VA","VA66",0.729824561333333,0.0516576555427875,0.7,0.7,0.789473684,0.0298245613333333,0.0707809222649522,0.7
"726","Vieira","F","VA","VA67",1,0,1,1,1,0,0,1
"727","Vieira","F","VA","VA71",0.766666666666667,0.202072594216369,0.8,0.55,0.95,0.116666666666667,0.263572948977873,0.95
"728","Vieira","F","VA","VA9",0.926573787333333,0.0383189736271148,0.947368421,0.882352941,0.95,0.0221234697386849,0.0413555554354676,0.882352941
"729","Vieira","F","YE","YE11",0.947368421,0.0911605689105752,1,0.842105263,1,0.052631579,0.0962250449665085,1
"730","Vieira","F","YE","YE13",0.983333333333333,0.0288675134594813,1,0.95,1,0.0166666666666667,0.0293567933486251,1
"731","Vieira","F","YE","YE14",0.465789473666667,0.106147599765009,0.45,0.368421053,0.578947368,0.0612843452981607,0.227887502328942,0.45
"732","Vieira","F","YE","YE15",0.862962963,0.15167107578315,0.888888889,0.7,1,0.0875673364316819,0.175756182230442,0.7
"733","Vieira","F","YE","YE19",0.946296296333333,0.0556480710586759,0.95,0.888888889,1,0.03212842880561,0.0588061807642052,0.888888889
"734","Vieira","F","YE","YE20",0.960784313666667,0.0679235611830178,1,0.882352941,1,0.0392156863333334,0.0706959514397142,1
"735","Vieira","F","YE","YE21",0.966666666666667,0.0288675134594813,0.95,0.95,1,0.0166666666666667,0.0298629449580841,0.95
"736","Vieira","F","YE","YE22",0.966666666666667,0.0288675134594813,0.95,0.95,1,0.0166666666666667,0.0298629449580841,0.95
"737","Vieira","F","YE","YE23",0.810526315666667,0.162839247617222,0.85,0.631578947,0.95,0.0940152834464393,0.200905565272467,0.85
"738","Vieira","F","YE","YE24",0.683333333333333,0.104083299973307,0.65,0.6,0.8,0.0600925212577332,0.15231702435118,0.65
"739","Vieira","F","YE","YE26",0.894444444333333,0.058531409912083,0.9,0.833333333,0.95,0.0337931252687895,0.0654388433880977,0.9
"740","Vieira","F","YE","YE27",0.861306042666667,0.0781015624960844,0.85,0.789473684,0.944444444,0.0450919581312447,0.0906780617192424,0.944444444
"741","Vieira","F","YE","YE33",0.95,0.05,0.95,0.9,1,0.0288675134594813,0.0526315789473684,1
"742","Vieira","F","YE","YE40",0.733333333333333,0.160727512683216,0.8,0.55,0.85,0.0927960727138337,0.219173880931658,0.55
"743","Vieira","F","YE","YE41",0.983333333333333,0.0288675134594813,1,0.95,1,0.0166666666666667,0.0293567933486251,1
"744","Vieira","F","YE","YE48",0.810526315666667,0.0278500137907335,0.8,0.789473684,0.842105263,0.0160792129590148,0.034360406630137,0.789473684
"745","Vieira","F","YE","YE49",1,0,1,1,1,0,0,1
"746","Vieira","F","YE","YE51",0.933333333333333,0.0288675134594812,0.95,0.9,0.95,0.0166666666666666,0.0309294787065871,0.95
"747","Vieira","F","YE","YE69",0.966666666666667,0.0577350269189626,1,0.9,1,0.0333333333333333,0.0597258899161682,1
"748","Vieira","F","YE","YE80",0.9,0.05,0.9,0.85,0.95,0.0288675134594813,0.0555555555555555,0.9
"749","Vieira","M","AK","AK1",0.852287581666667,0.0416099190597004,0.833333333,0.823529412,0.9,0.0240234979700765,0.0488214541133302,0.9
"750","Vieira","M","AK","AK10",0.879166666666667,0.0710780087884666,0.9,0.8,0.9375,0.0410369075074838,0.0808470242143696,0.9375
"751","Vieira","M","AK","AK11",0.762745098,0.159186223553073,0.8,0.588235294,0.9,0.0919062090196465,0.208701732689566,0.9
"752","Vieira","M","AK","AK12",0.692105263333333,0.226361684260186,0.6,0.52631579,0.95,0.130689979341835,0.327062509494549,0.95
"753","Vieira","M","AK","AK13",0.6,0.304138126514911,0.45,0.4,0.95,0.175594229214212,0.506896877524852,0.45
"754","Vieira","M","AK","AK14",0.965789473666667,0.0296563886205162,0.95,0.947368421,1,0.0171221239532472,0.0307068874005473,0.947368421
"755","Vieira","M","AK","AK15",0.633333333333333,0.246644143115812,0.75,0.35,0.8,0.142400062421959,0.389438120709177,0.75
"756","Vieira","M","AK","AK16",0.344736842,0.236885960590599,0.35,0.105263158,0.578947368,0.136766173114225,0.687150114900104,0.35
"757","Vieira","M","AK","AK17",0.859259259333333,0.0864836623311349,0.85,0.777777778,0.95,0.0499313657273854,0.100649089773248,0.95
"758","Vieira","M","AK","AK18",0.583333333333333,0.0288675134594812,0.6,0.55,0.6,0.0166666666666666,0.0494871659305393,0.6
"759","Vieira","M","AK","AK19",0.891812865333333,0.0570737466218255,0.894736842,0.833333333,0.947368421,0.0329515429757715,0.0639974470434367,0.833333333
"760","Vieira","M","AK","AK2",0.762280701666667,0.0333217894218934,0.75,0.736842105,0.8,0.0192383440926102,0.0437132795688491,0.8
"761","Vieira","M","AK","AK20",0.825438596666667,0.260251493945968,0.95,0.52631579,1,0.150256270086707,0.315288738613545,0.52631579
"762","Vieira","M","AK","AK3",0.766666666666667,0.0400616809925722,0.777777778,0.722222222,0.8,0.0231296223052505,0.0522543665120507,0.722222222
"763","Vieira","M","AK","AK4",0.401754386,0.358371715137664,0.3,0.105263158,0.8,0.206906006204678,0.892016932797503,0.8
"764","Vieira","M","AK","AK5",0.782456140333333,0.174347484168861,0.8,0.6,0.947368421,0.100659566917426,0.222820775736499,0.947368421
"765","Vieira","M","AK","AK6",0.818627451,0.100789844936244,0.85,0.705882353,0.9,0.0581910441055214,0.123120529140727,0.85
"766","Vieira","M","AK","AK7",0.728586171,0.0408778169555439,0.736842105,0.684210526,0.764705882,0.0236008186231675,0.0561056723042632,0.736842105
"767","Vieira","M","AK","AK8",0.925,0.0661437827766148,0.9,0.875,1,0.0381881307912987,0.0715067921909349,0.9
"768","Vieira","M","AK","AK9",0.15,0.1,0.15,0.05,0.25,0.0577350269189626,0.666666666666667,0.05
"769","Vieira","M","GI","GI1",0.926688453333333,0.0330313330618947,0.941176471,0.888888889,0.95,0.0190706490349771,0.0356444854180277,0.95
"770","Vieira","M","GI","GI10",0.516666666666667,0.202072594216369,0.55,0.3,0.7,0.116666666666667,0.391108246870392,0.55
"771","Vieira","M","GI","GI11",0.318421052666667,0.222939938198709,0.3,0.105263158,0.55,0.128714433332143,0.700141954596482,0.55
"772","Vieira","M","GI","GI12",0.95,0,0.95,0.95,0.95,0,0,0.95
"773","Vieira","M","GI","GI13",0.625,0.125,0.625,0.5,0.75,0.0721687836487032,0.2,0.625
"774","Vieira","M","GI","GI15",0.981481481333333,0.0320750152115793,1,0.944444444,1,0.0185185186666667,0.0326802041827684,1
"775","Vieira","M","GI","GI2",1,0,1,1,1,0,0,1
"776","Vieira","M","GI","GI3",0.916666666666667,0.104083299973307,0.95,0.8,1,0.0600925212577331,0.113545418152698,1
"777","Vieira","M","GI","GI4",0.516666666666667,0.152752523165195,0.55,0.35,0.65,0.0881917103688197,0.295650044835861,0.55
"778","Vieira","M","GI","GI5",0.5875,0.422603537609424,0.8125,0.1,0.85,0.243990266199289,0.71932517039902,0.85
"779","Vieira","M","GI","GI7",0.216666666666667,0.256580071972344,0.15,0,0.5,0.148136573621926,1.18421571679543,0.5
"780","Vieira","M","GI","GI8",0.95,0.0866025403784439,1,0.85,1,0.05,0.0911605688194146,1
"781","Vieira","M","GI","GI9",0.948245614,0.00151934284404376,0.947368421,0.947368421,0.95,0.000877192999999998,0.00160226719914337,0.947368421
"782","Vieira","M","KA","KA1",0.965789473666667,0.0296563886205162,0.95,0.947368421,1,0.0171221239532472,0.0307068874005473,0.95
"783","Vieira","M","KA","KA10",0.431578947333333,0.134391003157354,0.4,0.315789474,0.578947368,0.0775906818495621,0.311393787828941,0.315789474
"784","Vieira","M","KA","KA11",0.681229216666667,0.209166262667316,0.684210526,0.470588235,0.888888889,0.120762198056363,0.307042413258185,0.470588235
"785","Vieira","M","KA","KA13",0.947368421,0.052631579,0.947368421,0.894736842,1,0.030386856303525,0.0555555556141975,0.894736842
"786","Vieira","M","KA","KA14",0.932456140333333,0.0761037586851732,0.947368421,0.85,1,0.0439385255632271,0.0816164486385041,1
"787","Vieira","M","KA","KA15",0.983333333333333,0.0288675134594813,1,0.95,1,0.0166666666666667,0.0293567933486251,1
"788","Vieira","M","KA","KA16",0.5,0.173205080756888,0.4,0.4,0.7,0.1,0.346410161513775,0.4
"789","Vieira","M","KA","KA17",0.660526315666667,0.0354042739587036,0.65,0.631578947,0.7,0.0204406671005208,0.0536000960430625,0.631578947
"790","Vieira","M","KA","KA18",0.949122807,0.0500230787005133,0.947368421,0.9,1,0.0288808379534352,0.0527045376336777,1
"791","Vieira","M","KA","KA2",0.264132554,0.188144508766672,0.315789474,0.055555556,0.421052632,0.108625282782988,0.712310943567644,0.055555556
"792","Vieira","M","KA","KA23",0.913157894666667,0.109992445086821,0.95,0.789473684,1,0.0635041677797011,0.120452821718167,0.789473684
"793","Vieira","M","KA","KA24",0.931578947333333,0.0593127772410323,0.9,0.894736842,1,0.0342442479064943,0.0636690829165006,0.9
"794","Vieira","M","KA","KA25",0.771637426666667,0.121580128895004,0.833333333,0.631578947,0.85,0.07019432014564,0.157561212939357,0.631578947
"795","Vieira","M","KA","KA28",1,0,1,1,1,0,0,1
"796","Vieira","M","KA","KA29",0.677777777666667,0.302459057719051,0.8,0.333333333,0.9,0.174624818392935,0.446251068838969,0.9
"797","Vieira","M","KA","KA3",0.929824561333333,0.1215474252141,1,0.789473684,1,0.0701754386666667,0.130720815806162,1
"798","Vieira","M","KA","KA5",0.95,0.05,0.95,0.9,1,0.0288675134594813,0.0526315789473684,0.95
"799","Vieira","M","KA","KA6",0.536234376666667,0.129432173804051,0.588235294,0.388888889,0.631578947,0.074727700387567,0.241372391320052,0.631578947
"800","Vieira","M","KA","KA7",0.678362573,0.0535973765300492,0.666666667,0.631578947,0.736842105,0.0309444597674817,0.079009925758462,0.736842105
"801","Vieira","M","KA","KA9",0.377777778,0.252395926597406,0.266666667,0.2,0.666666667,0.145720856163377,0.66810686412954,0.2
"802","Vieira","M","MA","MA12",0.898245614,0.100046157401027,0.894736842,0.8,1,0.0577616759068704,0.111379511173462,0.894736842
"803","Vieira","M","MA","MA13",0.9,0.05,0.9,0.85,0.95,0.0288675134594813,0.0555555555555555,0.95
"804","Vieira","M","MA","MA16",0.982456140333333,0.0303868563035251,1,0.947368421,1,0.0175438596666667,0.0309294787380689,1
"805","Vieira","M","MA","MA18",0.750194931666667,0.124193762365753,0.789473684,0.611111111,0.85,0.0717033021335398,0.165548655587206,0.85
"806","Vieira","M","MA","MA19",0.866666666666667,0.0763762615825973,0.85,0.8,0.95,0.0440958551844098,0.0881264556722276,0.85
"807","Vieira","M","MA","MA20",0.844639376,0.0865938192424635,0.8,0.789473684,0.944444444,0.0499949648497941,0.102521646164011,0.789473684
"808","Vieira","M","MA","MA21",0.245098039333333,0.0507157535203081,0.235294118,0.2,0.3,0.0292807539471046,0.206920274263535,0.3
"809","Vieira","M","MA","MA23",0.516666666666667,0.0577350269189626,0.55,0.45,0.55,0.0333333333333333,0.11174521339154,0.55
"810","Vieira","M","MA","MA26",0.635745614,0.231238847592075,0.5625,0.45,0.894736842,0.133505810904383,0.363728577122477,0.894736842
"811","Vieira","M","MA","MA27",0.535964912,0.0744477976260937,0.578947368,0.45,0.578947368,0.042982456,0.138904237869388,0.578947368
"812","Vieira","M","MA","MA28",0.85,0.0866025403784439,0.9,0.75,0.9,0.05,0.101885341621699,0.9
"813","Vieira","M","MA","MA3",0.45,0.217944947177034,0.35,0.3,0.7,0.125830573921179,0.484322104837853,0.3
"814","Vieira","M","MA","MA30",0.916666666666667,0.144337567297406,1,0.75,1,0.0833333333333333,0.157459164324443,1
"815","Vieira","M","MA","MA31",0.983333333333333,0.0288675134594813,1,0.95,1,0.0166666666666667,0.0293567933486251,1
"816","Vieira","M","MA","MA32",0.85,0.1,0.85,0.75,0.95,0.0577350269189626,0.117647058823529,0.75
"817","Vieira","M","MA","MA33",0.813157894666667,0.0323373835703708,0.8,0.789473684,0.85,0.0186699971092417,0.0397676561741144,0.789473684
"818","Vieira","M","MA","MA5",0.457894737,0.0136740855963939,0.45,0.45,0.473684211,0.007894737,0.0298629455450454,0.45
"819","Vieira","M","MA","MA6",0.754678362666667,0.167082429903924,0.666666667,0.65,0.947368421,0.0964650858818875,0.221395548314829,0.666666667
"820","Vieira","M","MA","MA7",0.708347666333333,0.151040093308026,0.631578947,0.611111111,0.882352941,0.0872030385298152,0.213228758259154,0.631578947
"821","Vieira","M","MA","MA9",0.481481481333333,0.0852143973454631,0.444444444,0.421052632,0.578947368,0.0491985552462349,0.176983748387341,0.578947368
"822","Vieira","M","MU","MU1",0.916666666666667,0.104083299973307,0.95,0.8,1,0.0600925212577331,0.113545418152698,1
"823","Vieira","M","MU","MU10",0.982456140333333,0.0303868563035251,1,0.947368421,1,0.0175438596666667,0.0309294787380689,1
"824","Vieira","M","MU","MU11",0.815789473666667,0.274744908116622,0.947368421,0.5,1,0.158624046659611,0.336784080924392,0.5
"825","Vieira","M","MU","MU12",0.583333333333333,0.144337567297406,0.5,0.5,0.75,0.0833333333333333,0.247435829652697,0.5
"826","Vieira","M","MU","MU13",0.966666666666667,0.0577350269189626,1,0.9,1,0.0333333333333333,0.0597258899161682,1
"827","Vieira","M","MU","MU14",0.589473684333333,0.276854112060021,0.5,0.368421053,0.9,0.159841796124108,0.469663225718261,0.368421053
"828","Vieira","M","MU","MU15",0.743859649,0.109339915086896,0.75,0.631578947,0.85,0.0631274294085902,0.14698998021184,0.631578947
"829","Vieira","M","MU","MU16",0.966666666666667,0.0577350269189626,1,0.9,1,0.0333333333333333,0.0597258899161682,1
"830","Vieira","M","MU","MU17",0.883333333333333,0.0288675134594813,0.9,0.85,0.9,0.0166666666666667,0.0326802039163939,0.9
"831","Vieira","M","MU","MU18",0.894444444333333,0.058531409912083,0.9,0.833333333,0.95,0.0337931252687895,0.0654388433880977,0.833333333
"832","Vieira","M","MU","MU19",0.7,0.05,0.7,0.65,0.75,0.0288675134594813,0.0714285714285714,0.65
"833","Vieira","M","MU","MU2",0.983333333333333,0.0288675134594813,1,0.95,1,0.0166666666666667,0.0293567933486251,1
"834","Vieira","M","MU","MU20",1,0,1,1,1,0,0,1
"835","Vieira","M","MU","MU3",0.916666666666667,0.0288675134594812,0.9,0.9,0.95,0.0166666666666666,0.0314918328648886,0.9
"836","Vieira","M","MU","MU4",0.898148148,0.0472494472717905,0.9,0.85,0.944444444,0.0272794811014293,0.0526076320226299,0.9
"837","Vieira","M","MU","MU5",0.883333333333333,0.125830573921179,0.9,0.75,1,0.0726483157256779,0.142449706325863,1
"838","Vieira","M","MU","MU6",1,0,1,1,1,0,0,1
"839","Vieira","M","MU","MU7",0.8,0.15,0.8,0.65,0.95,0.0866025403784439,0.1875,0.95
"840","Vieira","M","MU","MU8",0.8,0.346410161513775,1,0.4,1,0.2,0.433012701892219,1
"841","Vieira","M","MU","MU9",0.685964912333333,0.41242252119588,0.9,0.210526316,0.947368421,0.238112253632305,0.601229762311035,0.9
"842","Vieira","M","RE","RE10",0.925925925666667,0.084862513002908,0.944444444,0.833333333,1,0.048995394726337,0.091651514068803,1
"843","Vieira","M","RE","RE11",0.794444444333333,0.0419435244858643,0.8,0.75,0.833333333,0.0242161051526754,0.0527960448147657,0.833333333
"844","Vieira","M","RE","RE12",0.820833333333333,0.0260208249933266,0.8125,0.8,0.85,0.0150231303144333,0.0317004974537989,0.8125
"845","Vieira","M","RE","RE13",0.863157894666667,0.0759063426340484,0.842105263,0.8,0.947368421,0.0438245473529678,0.0879402750100106,0.947368421
"846","Vieira","M","RE","RE15",0.828571428666667,0.0371153742829473,0.85,0.785714286,0.85,0.0214285713333333,0.044794417232891,0.85
"847","Vieira","M","RE","RE16",0.774269005666667,0.0679546253365974,0.789473684,0.7,0.833333333,0.0392336212307647,0.0877661702060341,0.833333333
"848","Vieira","M","RE","RE17",0.568226120666667,0.174224191745786,0.578947368,0.388888889,0.736842105,0.100588384003775,0.306610670310931,0.388888889
"849","Vieira","M","RE","RE18",0.784600389666667,0.14223676133931,0.722222222,0.684210526,0.947368421,0.0821204324479112,0.181285611392238,0.684210526
"850","Vieira","M","RE","RE2",0.678947368333333,0.0708085475085954,0.7,0.6,0.736842105,0.040881333965014,0.104291659134661,0.6
"851","Vieira","M","RE","RE3",0.914035087666667,0.0798775610383358,0.9,0.842105263,1,0.0461173313676939,0.0873900379932305,0.842105263
"852","Vieira","M","RE","RE4",0.683333333333333,0.115470053837925,0.75,0.55,0.75,0.0666666666666667,0.168980566592086,0.75
"853","Vieira","M","RE","RE5",0.813157894666667,0.0777541405725592,0.789473684,0.75,0.9,0.044891373990175,0.0956199787058976,0.75
"854","Vieira","M","RE","RE6",0.683333333333333,0.33291640592397,0.85,0.3,0.9,0.192209376577847,0.487194740376541,0.85
"855","Vieira","M","RE","RE7",0.8,0.13228756555323,0.75,0.7,0.95,0.0763762615825973,0.165359456941537,0.75
"856","Vieira","M","RE","RE8",0.883333333333333,0.202072594216369,1,0.65,1,0.116666666666667,0.228761427414757,1
"857","Vieira","M","RE","RE9",0.337037037,0.149209163194054,0.4,0.166666667,0.444444444,0.0861459505356461,0.442708506228811,0.166666667
"858","Vieira","M","UM","UM13",0.914035087666667,0.028987213411547,0.9,0.894736842,0.947368421,0.0167357754662138,0.0317134580528469,0.9
"859","Vieira","M","UM","UM17",0.95,0.05,0.95,0.9,1,0.0288675134594813,0.0526315789473684,0.9
"860","Vieira","M","UM","UM18",0.3,0.1,0.3,0.2,0.4,0.0577350269189626,0.333333333333333,0.2
"861","Vieira","M","UM","UM2",0.233333333333333,0.225462487641145,0.25,0,0.45,0.130170827931778,0.966267804176335,0
"862","Vieira","M","UM","UM20",0.45,0,0.45,0.45,0.45,0,0,0.45
"863","Vieira","M","UM","UM21",0.416666666666667,0.175594229214212,0.4,0.25,0.6,0.10137937550497,0.421426150114109,0.25
"864","Vieira","M","UM","UM22",0.914035087666667,0.0798775610383358,0.9,0.842105263,1,0.0461173313676939,0.0873900379932305,0.9
"865","Vieira","M","UM","UM23",0.533333333333333,0.12521586289679,0.6,0.388888889,0.611111111,0.0722934121502729,0.234779742931481,0.6
"866","Vieira","M","UM","UM24",0.688888888666667,0.250185116456388,0.833333333,0.4,0.833333333,0.144444444333333,0.363171943360296,0.833333333
"867","Vieira","M","UM","UM25",0.483333333333333,0.160727512683216,0.55,0.3,0.6,0.0927960727138337,0.33253968141355,0.3
"868","Vieira","M","UM","UM26",0.933333333333333,0.0577350269189626,0.9,0.9,1,0.0333333333333333,0.0618589574131742,0.9
"869","Vieira","M","UM","UM28",0.870370370333333,0.115648111045868,0.833333333,0.777777778,1,0.0667694680436035,0.132872297803034,0.833333333
"870","Vieira","M","UM","UM29",0.768627451,0.0738424707893242,0.75,0.705882353,0.85,0.0426329703878434,0.0960705614836598,0.705882353
"871","Vieira","M","UM","UM4",0.766666666666667,0.202072594216369,0.8,0.55,0.95,0.116666666666667,0.263572948977873,0.95
"872","Vieira","M","UM","UM5",0.751633987,0.114891475785862,0.705882353,0.666666667,0.882352941,0.0663326244725606,0.152855615596134,0.882352941
"873","Vieira","M","UM","UM6",0.947058823666667,0.0502588455365946,0.941176471,0.9,1,0.0290169579997127,0.0530683462110735,0.941176471
"874","Vieira","M","UM","UM7",0.216666666666667,0.125830573921179,0.2,0.1,0.35,0.0726483157256779,0.580756495020827,0.35
"875","Vieira","M","UM","UM8",1,0,1,1,1,0,0,1
"876","Vieira","M","UM","UM9",0.766666666666667,0.0763762615825973,0.75,0.7,0.85,0.0440958551844099,0.0996212107599096,0.85
"877","Vieira","M","VA","VA1",0.843201754333333,0.0312644241900128,0.842105263,0.8125,0.875,0.0180505237221625,0.0370782247894297,0.8125
"878","Vieira","M","VA","VA11",0.933333333333333,0.0577350269189626,0.9,0.9,1,0.0333333333333333,0.0618589574131742,0.9
"879","Vieira","M","VA","VA15",0.8,0,0.8,0.8,0.8,0,0,0.8
"880","Vieira","M","VA","VA18",0.801851852,0.226100418105517,0.85,0.555555556,1,0.130539137257107,0.281972807746932,0.85
"881","Vieira","M","VA","VA22",0.879824561333333,0.108385703744439,0.85,0.789473684,1,0.0625765152331589,0.123190131882867,0.85
"882","Vieira","M","VA","VA26",0.534858387666667,0.164905902571952,0.470588235,0.411764706,0.722222222,0.0952084672408745,0.308316942156143,0.470588235
"883","Vieira","M","VA","VA30",0.511403508666667,0.15172903126868,0.45,0.4,0.684210526,0.0876007970468538,0.296691416263977,0.45
"884","Vieira","M","VA","VA34",0.683333333333333,0.0763762615825973,0.7,0.6,0.75,0.0440958551844099,0.111770138901362,0.75
"885","Vieira","M","VA","VA35",0.827192982333333,0.0329035076875406,0.842105263,0.789473684,0.85,0.0189968490206845,0.0397773051636958,0.842105263
"886","Vieira","M","VA","VA44",0.964912280666667,0.0607737126070501,1,0.894736842,1,0.0350877193333333,0.0629836657950513,1
"887","Vieira","M","VA","VA46",0.960784313666667,0.0679235611830178,1,0.882352941,1,0.0392156863333334,0.0706959514397142,1
"888","Vieira","M","VA","VA47",0.833333333333333,0.246644143115812,0.95,0.55,1,0.142400062421959,0.295972971738975,1
"889","Vieira","M","VA","VA48",0.944444444333333,0.0555555555,0.944444444,0.888888889,1,0.0320750149229042,0.0588235293598616,1
"890","Vieira","M","VA","VA55",0.946296296333333,0.0556480710586759,0.95,0.888888889,1,0.03212842880561,0.0588061807642052,0.888888889
"891","Vieira","M","VA","VA57",0.672222222333333,0.0254587538244961,0.666666667,0.65,0.7,0.0146986183738052,0.0378725263442301,0.666666667
"892","Vieira","M","VA","VA6",0.568518518666667,0.0758355378488413,0.555555556,0.5,0.65,0.0437836681911686,0.133391499764505,0.65
"893","Vieira","M","VA","VA66",0.733333333333333,0.144337567297406,0.65,0.65,0.9,0.0833333333333333,0.196823955405554,0.65
"894","Vieira","M","VA","VA67",0.945419103333333,0.0555811984976734,0.947368421,0.888888889,1,0.0320898199145137,0.0587900099561207,1
"895","Vieira","M","VA","VA71",0.75,0.13228756555323,0.7,0.65,0.9,0.0763762615825973,0.176383420737639,0.7
"896","Vieira","M","VA","VA9",0.648148148333333,0.0320750152115793,0.666666667,0.611111111,0.666666667,0.0185185186666667,0.0494871663122974,0.666666667
"897","Vieira","M","YE","YE11",0.947368421,0.0911605689105752,1,0.842105263,1,0.052631579,0.0962250449665085,1
