Supervisor.PI	Diet	Batch	Population	Line	ReplicateVialOld	ReplicateVial	ProportionEggtoAdultSurvival	Country	Latitude	Longitude	Altitude	Population_Lat	Population_Lon	Population_Alt	ProportionEggtoAdultSurvival_asin	Color	StatusT	StatusM	Wolbachia	PC.ratio
Zwaan	NS	2	MA	MA28	1	Zwaan_2_MA28_1	0.7	Austria	48.375	15.56	572	MA	MA	MA	0.991156586431192	#E38800	+	+	+	0.291
Zwaan	NS	2	MA	MA28	2	Zwaan_2_MA28_2	0.75	Austria	48.375	15.56	572	MA	MA	MA	1.0471975511966	#E38800	+	+	+	0.291
Zwaan	NS	2	MA	MA28	3	Zwaan_2_MA28_3	0.7	Austria	48.375	15.56	572	MA	MA	MA	0.991156586431192	#E38800	+	+	+	0.291
Zwaan	NS	2	MA	MA3	1	Zwaan_2_MA3_1	0.8	Austria	48.375	15.56	572	MA	MA	MA	1.10714871779409	#E38800	-	-	-	0.291
Zwaan	NS	2	MA	MA3	2	Zwaan_2_MA3_2	0.75	Austria	48.375	15.56	572	MA	MA	MA	1.0471975511966	#E38800	-	-	-	0.291
Zwaan	NS	2	MA	MA3	3	Zwaan_2_MA3_3	0.93	Austria	48.375	15.56	572	MA	MA	MA	1.3030329996377	#E38800	-	-	-	0.291
Zwaan	NS	2	MA	MA30	1	Zwaan_2_MA30_1	0.4	Austria	48.375	15.56	572	MA	MA	MA	0.684719203002283	#E38800	+	+	+	0.291
Zwaan	NS	2	MA	MA30	2	Zwaan_2_MA30_2	0.68	Austria	48.375	15.56	572	MA	MA	MA	0.969532110115768	#E38800	+	+	+	0.291
Zwaan	NS	2	MA	MA30	3	Zwaan_2_MA30_3	1	Austria	48.375	15.56	572	MA	MA	MA	1.5707963267949	#E38800	+	+	+	0.291
Zwaan	NS	2	MA	MA31	1	Zwaan_2_MA31_1	0.55	Austria	48.375	15.56	572	MA	MA	MA	0.835481873978228	#E38800	-	-	-	0.291
Zwaan	NS	2	MA	MA31	2	Zwaan_2_MA31_2	0.58	Austria	48.375	15.56	572	MA	MA	MA	0.865743489873404	#E38800	-	-	-	0.291
Zwaan	NS	2	MA	MA31	3	Zwaan_2_MA31_3	0.6	Austria	48.375	15.56	572	MA	MA	MA	0.886077123792614	#E38800	-	-	-	0.291
Zwaan	NS	2	MA	MA5	1	Zwaan_2_MA5_1	0.8	Austria	48.375	15.56	572	MA	MA	MA	1.10714871779409	#E38800	+	+	+	0.291
Zwaan	NS	2	MA	MA5	2	Zwaan_2_MA5_2	0.75	Austria	48.375	15.56	572	MA	MA	MA	1.0471975511966	#E38800	+	+	+	0.291
Zwaan	NS	2	MA	MA5	3	Zwaan_2_MA5_3	0.75	Austria	48.375	15.56	572	MA	MA	MA	1.0471975511966	#E38800	+	+	+	0.291
Zwaan	NS	2	MU	MU1	1	Zwaan_2_MU1_1	0.88	Germany	48.18	11.61	520	MU	MU	MU	1.21705472090523	#F6C200	-	-	-	0.291
Zwaan	NS	2	MU	MU1	2	Zwaan_2_MU1_2	0.7	Germany	48.18	11.61	520	MU	MU	MU	0.991156586431192	#F6C200	-	-	-	0.291
Zwaan	NS	2	MU	MU1	3	Zwaan_2_MU1_3	0.63	Germany	48.18	11.61	520	MU	MU	MU	0.916909264851683	#F6C200	-	-	-	0.291
Zwaan	NS	2	MU	MU11	2	Zwaan_2_MU11_2	0.3	Germany	48.18	11.61	520	MU	MU	MU	0.579639740363704	#F6C200	+	+	+	0.291
Zwaan	NS	2	MU	MU11	3	Zwaan_2_MU11_3	0.88	Germany	48.18	11.61	520	MU	MU	MU	1.21705472090523	#F6C200	+	+	+	0.291
Zwaan	NS	2	MU	MU13	1	Zwaan_2_MU13_1	0.58	Germany	48.18	11.61	520	MU	MU	MU	0.865743489873404	#F6C200	+	+	+	0.291
Zwaan	NS	2	MU	MU13	2	Zwaan_2_MU13_2	0.6	Germany	48.18	11.61	520	MU	MU	MU	0.886077123792614	#F6C200	+	+	+	0.291
Zwaan	NS	2	MU	MU13	3	Zwaan_2_MU13_3	0.1	Germany	48.18	11.61	520	MU	MU	MU	0.321750554396642	#F6C200	+	+	+	0.291
Zwaan	NS	2	MU	MU14	1	Zwaan_2_MU14_1	1	Germany	48.18	11.61	520	MU	MU	MU	1.5707963267949	#F6C200	+	+	+	0.291
Zwaan	NS	2	MU	MU14	3	Zwaan_2_MU14_3	0.73	Germany	48.18	11.61	520	MU	MU	MU	1.02439576265692	#F6C200	+	+	+	0.291
Zwaan	NS	2	MU	MU15	1	Zwaan_2_MU15_1	0.95	Germany	48.18	11.61	520	MU	MU	MU	1.34528292089677	#F6C200	+	+	+	0.291
Zwaan	NS	2	MU	MU15	2	Zwaan_2_MU15_2	0.68	Germany	48.18	11.61	520	MU	MU	MU	0.969532110115768	#F6C200	+	+	+	0.291
Zwaan	NS	2	MU	MU15	3	Zwaan_2_MU15_3	0.75	Germany	48.18	11.61	520	MU	MU	MU	1.0471975511966	#F6C200	+	+	+	0.291
Zwaan	NS	2	MU	MU16	1	Zwaan_2_MU16_1	0.75	Germany	48.18	11.61	520	MU	MU	MU	1.0471975511966	#F6C200	+	+	+	0.291
Zwaan	NS	2	MU	MU16	2	Zwaan_2_MU16_2	0.68	Germany	48.18	11.61	520	MU	MU	MU	0.969532110115768	#F6C200	+	+	+	0.291
Zwaan	NS	2	MU	MU16	3	Zwaan_2_MU16_3	0.58	Germany	48.18	11.61	520	MU	MU	MU	0.865743489873404	#F6C200	+	+	+	0.291
Zwaan	NS	2	MU	MU18	2	Zwaan_2_MU18_2	0.98	Germany	48.18	11.61	520	MU	MU	MU	1.42889927219073	#F6C200	+	+	+	0.291
Zwaan	NS	2	MU	MU2	2	Zwaan_2_MU2_2	0.35	Germany	48.18	11.61	520	MU	MU	MU	0.633051836389749	#F6C200	+	+	+	0.291
Zwaan	NS	2	MU	MU2	3	Zwaan_2_MU2_3	0.73	Germany	48.18	11.61	520	MU	MU	MU	1.02439576265692	#F6C200	+	+	+	0.291
Zwaan	NS	2	RE	RE1	1	Zwaan_2_RE1_1	0.53	Portugal	41.15	-8.41	175	RE	RE	RE	0.815416192620088	#7BA354	+	+	+	0.291
Zwaan	NS	2	RE	RE1	2	Zwaan_2_RE1_2	0.4	Portugal	41.15	-8.41	175	RE	RE	RE	0.684719203002283	#7BA354	+	+	+	0.291
Zwaan	NS	2	RE	RE12	1	Zwaan_2_RE12_1	0.83	Portugal	41.15	-8.41	175	RE	RE	RE	1.14580754383249	#7BA354	+	+	+	0.291
Zwaan	NS	2	RE	RE12	2	Zwaan_2_RE12_2	0.6	Portugal	41.15	-8.41	175	RE	RE	RE	0.886077123792614	#7BA354	+	+	+	0.291
Zwaan	NS	2	RE	RE12	3	Zwaan_2_RE12_3	0.63	Portugal	41.15	-8.41	175	RE	RE	RE	0.916909264851683	#7BA354	+	+	+	0.291
Zwaan	NS	2	RE	RE13	1	Zwaan_2_RE13_1	0.75	Portugal	41.15	-8.41	175	RE	RE	RE	1.0471975511966	#7BA354	+	+	+	0.291
Zwaan	NS	2	RE	RE13	2	Zwaan_2_RE13_2	0.75	Portugal	41.15	-8.41	175	RE	RE	RE	1.0471975511966	#7BA354	+	+	+	0.291
Zwaan	NS	2	RE	RE13	3	Zwaan_2_RE13_3	0.2	Portugal	41.15	-8.41	175	RE	RE	RE	0.463647609000806	#7BA354	+	+	+	0.291
Zwaan	NS	2	RE	RE15	1	Zwaan_2_RE15_1	0.78	Portugal	41.15	-8.41	175	RE	RE	RE	1.08259106339798	#7BA354	-	-	-	0.291
Zwaan	NS	2	RE	RE15	2	Zwaan_2_RE15_2	0.83	Portugal	41.15	-8.41	175	RE	RE	RE	1.14580754383249	#7BA354	-	-	-	0.291
Zwaan	NS	2	RE	RE15	3	Zwaan_2_RE15_3	0.88	Portugal	41.15	-8.41	175	RE	RE	RE	1.21705472090523	#7BA354	-	-	-	0.291
Zwaan	NS	2	RE	RE17	1	Zwaan_2_RE17_1	0.6	Portugal	41.15	-8.41	175	RE	RE	RE	0.886077123792614	#7BA354	-	-	-	0.291
Zwaan	NS	2	RE	RE17	2	Zwaan_2_RE17_2	0.75	Portugal	41.15	-8.41	175	RE	RE	RE	1.0471975511966	#7BA354	-	-	-	0.291
Zwaan	NS	2	RE	RE17	3	Zwaan_2_RE17_3	0.3	Portugal	41.15	-8.41	175	RE	RE	RE	0.579639740363704	#7BA354	-	-	-	0.291
Zwaan	NS	2	UM	UM2	1	Zwaan_2_UM2_1	0.85	Ukraine	48.753	30.206	214	UM	UM	UM	1.17309691170282	#0086A8	+	+	+	0.291
Zwaan	NS	2	UM	UM2	2	Zwaan_2_UM2_2	0.88	Ukraine	48.753	30.206	214	UM	UM	UM	1.21705472090523	#0086A8	+	+	+	0.291
Zwaan	NS	2	UM	UM2	3	Zwaan_2_UM2_3	0.73	Ukraine	48.753	30.206	214	UM	UM	UM	1.02439576265692	#0086A8	+	+	+	0.291
Zwaan	NS	2	UM	UM20	1	Zwaan_2_UM20_1	0.83	Ukraine	48.753	30.206	214	UM	UM	UM	1.14580754383249	#0086A8	+	+	+	0.291
Zwaan	NS	2	UM	UM20	2	Zwaan_2_UM20_2	0.98	Ukraine	48.753	30.206	214	UM	UM	UM	1.42889927219073	#0086A8	+	+	+	0.291
Zwaan	NS	2	UM	UM20	3	Zwaan_2_UM20_3	0.88	Ukraine	48.753	30.206	214	UM	UM	UM	1.21705472090523	#0086A8	+	+	+	0.291
Zwaan	NS	2	UM	UM21	1	Zwaan_2_UM21_1	0.55	Ukraine	48.753	30.206	214	UM	UM	UM	0.835481873978228	#0086A8	+	+	+	0.291
Zwaan	NS	2	UM	UM21	2	Zwaan_2_UM21_2	0.88	Ukraine	48.753	30.206	214	UM	UM	UM	1.21705472090523	#0086A8	+	+	+	0.291
Zwaan	NS	2	UM	UM21	3	Zwaan_2_UM21_3	0.83	Ukraine	48.753	30.206	214	UM	UM	UM	1.14580754383249	#0086A8	+	+	+	0.291
Zwaan	NS	2	UM	UM22	1	Zwaan_2_UM22_1	0.78	Ukraine	48.753	30.206	214	UM	UM	UM	1.08259106339798	#0086A8	+	+	+	0.291
Zwaan	NS	2	UM	UM22	2	Zwaan_2_UM22_2	0.68	Ukraine	48.753	30.206	214	UM	UM	UM	0.969532110115768	#0086A8	+	+	+	0.291
Zwaan	NS	2	UM	UM22	3	Zwaan_2_UM22_3	0.73	Ukraine	48.753	30.206	214	UM	UM	UM	1.02439576265692	#0086A8	+	+	+	0.291
Zwaan	NS	2	UM	UM23	1	Zwaan_2_UM23_1	0.73	Ukraine	48.753	30.206	214	UM	UM	UM	1.02439576265692	#0086A8	-	-	-	0.291
Zwaan	NS	2	UM	UM23	2	Zwaan_2_UM23_2	0.78	Ukraine	48.753	30.206	214	UM	UM	UM	1.08259106339798	#0086A8	-	-	-	0.291
Zwaan	NS	2	UM	UM23	3	Zwaan_2_UM23_3	0.78	Ukraine	48.753	30.206	214	UM	UM	UM	1.08259106339798	#0086A8	-	-	-	0.291
Zwaan	NS	2	UM	UM25	1	Zwaan_2_UM25_1	0.85	Ukraine	48.753	30.206	214	UM	UM	UM	1.17309691170282	#0086A8	+	+	+	0.291
Zwaan	NS	2	UM	UM25	2	Zwaan_2_UM25_2	0.83	Ukraine	48.753	30.206	214	UM	UM	UM	1.14580754383249	#0086A8	+	+	+	0.291
Zwaan	NS	2	UM	UM25	3	Zwaan_2_UM25_3	0.98	Ukraine	48.753	30.206	214	UM	UM	UM	1.42889927219073	#0086A8	+	+	+	0.291
Zwaan	NS	2	UM	UM26	1	Zwaan_2_UM26_1	1	Ukraine	48.753	30.206	214	UM	UM	UM	1.5707963267949	#0086A8	+	+	+	0.291
Zwaan	NS	2	UM	UM26	2	Zwaan_2_UM26_2	0.85	Ukraine	48.753	30.206	214	UM	UM	UM	1.17309691170282	#0086A8	+	+	+	0.291
Zwaan	NS	2	UM	UM26	3	Zwaan_2_UM26_3	0.93	Ukraine	48.753	30.206	214	UM	UM	UM	1.3030329996377	#0086A8	+	+	+	0.291
Zwaan	NS	2	UM	UM28	1	Zwaan_2_UM28_1	0.7	Ukraine	48.753	30.206	214	UM	UM	UM	0.991156586431192	#0086A8	-	-	-	0.291
Zwaan	NS	2	UM	UM28	2	Zwaan_2_UM28_2	0.9	Ukraine	48.753	30.206	214	UM	UM	UM	1.24904577239825	#0086A8	-	-	-	0.291
Zwaan	NS	2	UM	UM28	3	Zwaan_2_UM28_3	0.68	Ukraine	48.753	30.206	214	UM	UM	UM	0.969532110115768	#0086A8	-	-	-	0.291
Zwaan	NS	2	UM	UM4	1	Zwaan_2_UM4_1	0.7	Ukraine	48.753	30.206	214	UM	UM	UM	0.991156586431192	#0086A8	+	+	+	0.291
Zwaan	NS	2	UM	UM4	3	Zwaan_2_UM4_3	0.55	Ukraine	48.753	30.206	214	UM	UM	UM	0.835481873978228	#0086A8	+	+	+	0.291
Zwaan	NS	2	VA	VA1	1	Zwaan_2_VA1_1	0.78	Russia	57.979	33.244	217	VA	VA	VA	1.08259106339798	#095888	+	+	+	0.291
Zwaan	NS	2	VA	VA1	2	Zwaan_2_VA1_2	0.7	Russia	57.979	33.244	217	VA	VA	VA	0.991156586431192	#095888	+	+	+	0.291
Zwaan	NS	2	VA	VA1	3	Zwaan_2_VA1_3	0.25	Russia	57.979	33.244	217	VA	VA	VA	0.523598775598299	#095888	+	+	+	0.291
Zwaan	NS	2	VA	VA35	1	Zwaan_2_VA35_1	0.95	Russia	57.979	33.244	217	VA	VA	VA	1.34528292089677	#095888	+	+	+	0.291
Zwaan	NS	2	VA	VA35	3	Zwaan_2_VA35_3	0.85	Russia	57.979	33.244	217	VA	VA	VA	1.17309691170282	#095888	+	+	+	0.291
Zwaan	NS	2	VA	VA44	1	Zwaan_2_VA44_1	0.8	Russia	57.979	33.244	217	VA	VA	VA	1.10714871779409	#095888	+	+	+	0.291
Zwaan	NS	2	VA	VA44	2	Zwaan_2_VA44_2	0.83	Russia	57.979	33.244	217	VA	VA	VA	1.14580754383249	#095888	+	+	+	0.291
Zwaan	NS	2	VA	VA44	3	Zwaan_2_VA44_3	0.83	Russia	57.979	33.244	217	VA	VA	VA	1.14580754383249	#095888	+	+	+	0.291
Zwaan	NS	2	VA	VA46	1	Zwaan_2_VA46_1	0.73	Russia	57.979	33.244	217	VA	VA	VA	1.02439576265692	#095888	+	+	+	0.291
Zwaan	NS	2	VA	VA46	2	Zwaan_2_VA46_2	0.68	Russia	57.979	33.244	217	VA	VA	VA	0.969532110115768	#095888	+	+	+	0.291
Zwaan	NS	2	VA	VA46	3	Zwaan_2_VA46_3	0.9	Russia	57.979	33.244	217	VA	VA	VA	1.24904577239825	#095888	+	+	+	0.291
Zwaan	NS	2	VA	VA48	1	Zwaan_2_VA48_1	0.88	Russia	57.979	33.244	217	VA	VA	VA	1.21705472090523	#095888	+	+	+	0.291
Zwaan	NS	2	VA	VA48	2	Zwaan_2_VA48_2	0.93	Russia	57.979	33.244	217	VA	VA	VA	1.3030329996377	#095888	+	+	+	0.291
Zwaan	NS	2	VA	VA48	3	Zwaan_2_VA48_3	0.95	Russia	57.979	33.244	217	VA	VA	VA	1.34528292089677	#095888	+	+	+	0.291
Zwaan	NS	2	VA	VA55	1	Zwaan_2_VA55_1	0.8	Russia	57.979	33.244	217	VA	VA	VA	1.10714871779409	#095888	+	+	+	0.291
Zwaan	NS	2	VA	VA55	2	Zwaan_2_VA55_2	1	Russia	57.979	33.244	217	VA	VA	VA	1.5707963267949	#095888	+	+	+	0.291
Zwaan	NS	2	VA	VA55	3	Zwaan_2_VA55_3	0.18	Russia	57.979	33.244	217	VA	VA	VA	0.43814903058417	#095888	+	+	+	0.291
Zwaan	NS	2	VA	VA57	1	Zwaan_2_VA57_1	0.63	Russia	57.979	33.244	217	VA	VA	VA	0.916909264851683	#095888	+	+	+	0.291
Zwaan	NS	2	VA	VA57	2	Zwaan_2_VA57_2	0.43	Russia	57.979	33.244	217	VA	VA	VA	0.71516745604252	#095888	+	+	+	0.291
Zwaan	NS	2	VA	VA57	3	Zwaan_2_VA57_3	0.65	Russia	57.979	33.244	217	VA	VA	VA	0.937744490405147	#095888	+	+	+	0.291
Zwaan	NS	2	YE	YE11	3	Zwaan_2_YE11_3	0.33	Turkey	40.231	32.26	680	YE	YE	YE	0.611939714633867	#132B69	-	-	-	0.291
Zwaan	NS	2	YE	YE26	1	Zwaan_2_YE26_1	0.18	Turkey	40.231	32.26	680	YE	YE	YE	0.43814903058417	#132B69	+	+	+	0.291
Zwaan	NS	2	YE	YE26	2	Zwaan_2_YE26_2	0.4	Turkey	40.231	32.26	680	YE	YE	YE	0.684719203002283	#132B69	+	+	+	0.291
Zwaan	NS	2	YE	YE26	3	Zwaan_2_YE26_3	0.18	Turkey	40.231	32.26	680	YE	YE	YE	0.43814903058417	#132B69	+	+	+	0.291
Zwaan	NS	2	YE	YE27	1	Zwaan_2_YE27_1	0.15	Turkey	40.231	32.26	680	YE	YE	YE	0.397699415092072	#132B69	-	-	-	0.291
Zwaan	NS	2	YE	YE27	2	Zwaan_2_YE27_2	0.1	Turkey	40.231	32.26	680	YE	YE	YE	0.321750554396642	#132B69	-	-	-	0.291
Zwaan	NS	2	YE	YE33	1	Zwaan_2_YE33_1	0.45	Turkey	40.231	32.26	680	YE	YE	YE	0.735314452816668	#132B69	+	+	+	0.291
Zwaan	NS	2	YE	YE33	2	Zwaan_2_YE33_2	0.6	Turkey	40.231	32.26	680	YE	YE	YE	0.886077123792614	#132B69	+	+	+	0.291
Zwaan	NS	2	YE	YE33	3	Zwaan_2_YE33_3	0.63	Turkey	40.231	32.26	680	YE	YE	YE	0.916909264851683	#132B69	+	+	+	0.291
Zwaan	NS	2	YE	YE40	3	Zwaan_2_YE40_3	0.48	Turkey	40.231	32.26	680	YE	YE	YE	0.765392826220454	#132B69	+	+	+	0.291
Zwaan	NS	2	YE	YE41	1	Zwaan_2_YE41_1	0.03	Turkey	40.231	32.26	680	YE	YE	YE	0.17408301063648	#132B69	+	+	+	0.291
Zwaan	NS	2	YE	YE41	2	Zwaan_2_YE41_2	0.13	Turkey	40.231	32.26	680	YE	YE	YE	0.368862984226624	#132B69	+	+	+	0.291
Zwaan	NS	2	YE	YE41	3	Zwaan_2_YE41_3	0.5	Turkey	40.231	32.26	680	YE	YE	YE	0.785398163397448	#132B69	+	+	+	0.291
Zwaan	NS	2	YE	YE48	1	Zwaan_2_YE48_1	0.68	Turkey	40.231	32.26	680	YE	YE	YE	0.969532110115768	#132B69	+	+	+	0.291
Zwaan	NS	2	YE	YE48	2	Zwaan_2_YE48_2	0.58	Turkey	40.231	32.26	680	YE	YE	YE	0.865743489873404	#132B69	+	+	+	0.291
Zwaan	NS	2	YE	YE48	3	Zwaan_2_YE48_3	0.75	Turkey	40.231	32.26	680	YE	YE	YE	1.0471975511966	#132B69	+	+	+	0.291
Zwaan	NS	2	YE	YE49	1	Zwaan_2_YE49_1	0.4	Turkey	40.231	32.26	680	YE	YE	YE	0.684719203002283	#132B69	+	+	+	0.291
Zwaan	NS	2	YE	YE49	2	Zwaan_2_YE49_2	0.55	Turkey	40.231	32.26	680	YE	YE	YE	0.835481873978228	#132B69	+	+	+	0.291
Zwaan	NS	2	YE	YE49	3	Zwaan_2_YE49_3	0.43	Turkey	40.231	32.26	680	YE	YE	YE	0.71516745604252	#132B69	+	+	+	0.291
Zwaan	NS	2	YE	YE51	1	Zwaan_2_YE51_1	0.6	Turkey	40.231	32.26	680	YE	YE	YE	0.886077123792614	#132B69	+	+	+	0.291
Zwaan	NS	2	YE	YE51	2	Zwaan_2_YE51_2	0.7	Turkey	40.231	32.26	680	YE	YE	YE	0.991156586431192	#132B69	+	+	+	0.291
Zwaan	NS	2	YE	YE51	3	Zwaan_2_YE51_3	0.75	Turkey	40.231	32.26	680	YE	YE	YE	1.0471975511966	#132B69	+	+	+	0.291
Zwaan	NS	2	YE	YE69	1	Zwaan_2_YE69_1	0.9	Turkey	40.231	32.26	680	YE	YE	YE	1.24904577239825	#132B69	+	+	+	0.291
Zwaan	NS	2	YE	YE69	2	Zwaan_2_YE69_2	0.73	Turkey	40.231	32.26	680	YE	YE	YE	1.02439576265692	#132B69	+	+	+	0.291
Zwaan	NS	2	YE	YE69	3	Zwaan_2_YE69_3	0.65	Turkey	40.231	32.26	680	YE	YE	YE	0.937744490405147	#132B69	+	+	+	0.291
Grath	NS	1	AK	AK1	1	Grath_1_AK1_1	0.7	Finland	61.1	23.52	88	AK	AK	AK	0.991156586431192	#A00E00	+	+	+	0.222
Grath	NS	1	AK	AK1	2	Grath_1_AK1_2	0.725	Finland	61.1	23.52	88	AK	AK	AK	1.0187808329211	#A00E00	+	+	+	0.222
Grath	NS	1	AK	AK1	3	Grath_1_AK1_3	0.725	Finland	61.1	23.52	88	AK	AK	AK	1.0187808329211	#A00E00	+	+	+	0.222
Grath	NS	1	AK	AK1	5	Grath_1_AK1_5	0.65	Finland	61.1	23.52	88	AK	AK	AK	0.937744490405147	#A00E00	+	+	+	0.222
Grath	NS	1	AK	AK12	1	Grath_1_AK12_1	0.775	Finland	61.1	23.52	88	AK	AK	AK	1.07658028233182	#A00E00	+	+	+	0.222
Grath	NS	1	AK	AK12	2	Grath_1_AK12_2	0.55	Finland	61.1	23.52	88	AK	AK	AK	0.835481873978228	#A00E00	+	+	+	0.222
Grath	NS	1	AK	AK12	3	Grath_1_AK12_3	0.85	Finland	61.1	23.52	88	AK	AK	AK	1.17309691170282	#A00E00	+	+	+	0.222
Grath	NS	1	AK	AK12	4	Grath_1_AK12_4	0.8	Finland	61.1	23.52	88	AK	AK	AK	1.10714871779409	#A00E00	+	+	+	0.222
Grath	NS	1	AK	AK12	5	Grath_1_AK12_5	0.55	Finland	61.1	23.52	88	AK	AK	AK	0.835481873978228	#A00E00	+	+	+	0.222
Grath	NS	1	AK	AK14	1	Grath_1_AK14_1	0.65	Finland	61.1	23.52	88	AK	AK	AK	0.937744490405147	#A00E00	+	+	+	0.222
Grath	NS	1	AK	AK14	2	Grath_1_AK14_2	0.9	Finland	61.1	23.52	88	AK	AK	AK	1.24904577239825	#A00E00	+	+	+	0.222
Grath	NS	1	AK	AK14	3	Grath_1_AK14_3	0.825	Finland	61.1	23.52	88	AK	AK	AK	1.13919038176013	#A00E00	+	+	+	0.222
Grath	NS	1	AK	AK14	4	Grath_1_AK14_4	0.74	Finland	61.1	23.52	88	AK	AK	AK	1.03572551959974	#A00E00	+	+	+	0.222
Grath	NS	1	AK	AK14	5	Grath_1_AK14_5	0.65	Finland	61.1	23.52	88	AK	AK	AK	0.937744490405147	#A00E00	+	+	+	0.222
Grath	NS	1	AK	AK15	1	Grath_1_AK15_1	0.65	Finland	61.1	23.52	88	AK	AK	AK	0.937744490405147	#A00E00	+	+	+	0.222
Grath	NS	1	AK	AK15	2	Grath_1_AK15_2	0.55	Finland	61.1	23.52	88	AK	AK	AK	0.835481873978228	#A00E00	+	+	+	0.222
Grath	NS	1	AK	AK15	3	Grath_1_AK15_3	0.675	Finland	61.1	23.52	88	AK	AK	AK	0.964183715220204	#A00E00	+	+	+	0.222
Grath	NS	1	AK	AK15	4	Grath_1_AK15_4	0.55	Finland	61.1	23.52	88	AK	AK	AK	0.835481873978228	#A00E00	+	+	+	0.222
Grath	NS	1	AK	AK15	5	Grath_1_AK15_5	0.65	Finland	61.1	23.52	88	AK	AK	AK	0.937744490405147	#A00E00	+	+	+	0.222
Grath	NS	1	AK	AK17	1	Grath_1_AK17_1	0.7	Finland	61.1	23.52	88	AK	AK	AK	0.991156586431192	#A00E00	+	+	+	0.222
Grath	NS	1	AK	AK17	2	Grath_1_AK17_2	0.65	Finland	61.1	23.52	88	AK	AK	AK	0.937744490405147	#A00E00	+	+	+	0.222
Grath	NS	1	AK	AK17	3	Grath_1_AK17_3	0.8	Finland	61.1	23.52	88	AK	AK	AK	1.10714871779409	#A00E00	+	+	+	0.222
Grath	NS	1	AK	AK17	4	Grath_1_AK17_4	0.7	Finland	61.1	23.52	88	AK	AK	AK	0.991156586431192	#A00E00	+	+	+	0.222
Grath	NS	1	AK	AK17	5	Grath_1_AK17_5	0.65	Finland	61.1	23.52	88	AK	AK	AK	0.937744490405147	#A00E00	+	+	+	0.222
Grath	NS	1	AK	AK21	1	Grath_1_AK21_1	0.85	Finland	61.1	23.52	88	AK	AK	AK	1.17309691170282	#A00E00	+	+	+	0.222
Grath	NS	1	AK	AK21	2	Grath_1_AK21_2	0.5	Finland	61.1	23.52	88	AK	AK	AK	0.785398163397448	#A00E00	+	+	+	0.222
Grath	NS	1	AK	AK21	3	Grath_1_AK21_3	0.65	Finland	61.1	23.52	88	AK	AK	AK	0.937744490405147	#A00E00	+	+	+	0.222
Grath	NS	1	AK	AK21	4	Grath_1_AK21_4	0.58	Finland	61.1	23.52	88	AK	AK	AK	0.865743489873404	#A00E00	+	+	+	0.222
Grath	NS	1	AK	AK21	5	Grath_1_AK21_5	0.825	Finland	61.1	23.52	88	AK	AK	AK	1.13919038176013	#A00E00	+	+	+	0.222
Grath	NS	1	AK	AK4	1	Grath_1_AK4_1	0.65	Finland	61.1	23.52	88	AK	AK	AK	0.937744490405147	#A00E00	+	+	+	0.222
Grath	NS	1	AK	AK4	2	Grath_1_AK4_2	0.75	Finland	61.1	23.52	88	AK	AK	AK	1.0471975511966	#A00E00	+	+	+	0.222
Grath	NS	1	AK	AK4	3	Grath_1_AK4_3	0.65	Finland	61.1	23.52	88	AK	AK	AK	0.937744490405147	#A00E00	+	+	+	0.222
Grath	NS	1	AK	AK4	5	Grath_1_AK4_5	0.65	Finland	61.1	23.52	88	AK	AK	AK	0.937744490405147	#A00E00	+	+	+	0.222
Grath	NS	1	AK	AK6	1	Grath_1_AK6_1	0.5	Finland	61.1	23.52	88	AK	AK	AK	0.785398163397448	#A00E00	+	+	+	0.222
Grath	NS	1	AK	AK6	2	Grath_1_AK6_2	0.475	Finland	61.1	23.52	88	AK	AK	AK	0.760387734994563	#A00E00	+	+	+	0.222
Grath	NS	1	AK	AK6	3	Grath_1_AK6_3	0.8	Finland	61.1	23.52	88	AK	AK	AK	1.10714871779409	#A00E00	+	+	+	0.222
Grath	NS	1	AK	AK6	5	Grath_1_AK6_5	0.625	Finland	61.1	23.52	88	AK	AK	AK	0.911738290968488	#A00E00	+	+	+	0.222
Grath	NS	1	AK	AK8	1	Grath_1_AK8_1	0.8	Finland	61.1	23.52	88	AK	AK	AK	1.10714871779409	#A00E00	+	+	+	0.222
Grath	NS	1	AK	AK8	2	Grath_1_AK8_2	0.766666667	Finland	61.1	23.52	88	AK	AK	AK	1.06666628606343	#A00E00	+	+	+	0.222
Grath	NS	1	AK	AK8	3	Grath_1_AK8_3	0.875	Finland	61.1	23.52	88	AK	AK	AK	1.20942920288819	#A00E00	+	+	+	0.222
Grath	NS	1	AK	AK8	4	Grath_1_AK8_4	0.7	Finland	61.1	23.52	88	AK	AK	AK	0.991156586431192	#A00E00	+	+	+	0.222
Grath	NS	1	AK	AK8	5	Grath_1_AK8_5	0.925	Finland	61.1	23.52	88	AK	AK	AK	1.29339081030486	#A00E00	+	+	+	0.222
Grath	NS	1	AK	AK9	1	Grath_1_AK9_1	0.7	Finland	61.1	23.52	88	AK	AK	AK	0.991156586431192	#A00E00	+	+	+	0.222
Grath	NS	1	AK	AK9	2	Grath_1_AK9_2	0.8	Finland	61.1	23.52	88	AK	AK	AK	1.10714871779409	#A00E00	+	+	+	0.222
Grath	NS	1	AK	AK9	3	Grath_1_AK9_3	0.725	Finland	61.1	23.52	88	AK	AK	AK	1.0187808329211	#A00E00	+	+	+	0.222
