Model	Trait	Lab	Sex	Population	Line	Coef	SE
glmer_pop	Dia	Flatt	F	UM	UM26	5.38066375059173	1.50228100798519
glmer_pop	Dia	Flatt	F	UM	UM28	5.25266375059173	1.56114836801408
glmer_pop	Dia	Flatt	F	UM	UM29	5.18066375059173	1.59962502698383
glmer_pop	Dia	Flatt	F	UM	UM4	5.23266375059173	1.57161325616483
glmer_pop	Dia	Flatt	F	UM	UM5	5.24266375059173	1.56637806003309
glmer_pop	Dia	Flatt	F	UM	UM6	5.22266375059173	1.57685390158791
glmer_pop	Dia	Flatt	F	UM	UM7	5.24266375059173	1.56637806003309
glmer_pop	Dia	Flatt	F	UM	UM8	5.12266375059173	1.63307936945912
glmer_pop	Dia	Flatt	F	UM	UM9	3.77066375059173	1.32601215188738
glmer_pop	Dia	Flatt	F	VA	VA1	3.95333087557907	1.36628653231211
glmer_pop	Dia	Flatt	F	VA	VA11	2.78933087557907	1.09943935184141
glmer_pop	Dia	Flatt	F	VA	VA15	0.358330875579072	0.764420622679329
glmer_pop	Dia	Flatt	F	VA	VA18	4.08833087557907	1.3136452673296
glmer_pop	Dia	Flatt	F	VA	VA22	4.13433087557907	1.29618011417297
glmer_pop	Dia	Flatt	F	VA	VA26	4.06333087557907	1.32285444716244
glmer_pop	Dia	Flatt	F	VA	VA30	4.53433087557907	1.17885702626631
glmer_pop	Dia	Flatt	F	VA	VA34	4.13433087557907	1.29618011417297
glmer_pop	Dia	Flatt	F	VA	VA35	4.11133087557907	1.30444773309529
glmer_pop	Dia	Flatt	F	VA	VA44	4.06333087557907	1.32285444716244
glmer_pop	Dia	Flatt	F	VA	VA46	1.45533087557907	0.779345166391281
glmer_pop	Dia	Flatt	F	VA	VA47	4.13433087557907	1.29618011417297
glmer_pop	Dia	Flatt	F	VA	VA48	3.81833087557907	1.42859087508546
glmer_pop	Dia	Flatt	F	VA	VA55	4.03833087557907	1.33207503106148
glmer_pop	Dia	Flatt	F	VA	VA57	4.15633087557907	1.2888393570874
glmer_pop	Dia	Flatt	F	VA	VA6	4.01133087557907	1.34315445440108
glmer_pop	Dia	Flatt	F	VA	VA66	3.06033087557907	1.05287410851319
glmer_pop	Dia	Flatt	F	VA	VA67	2.15733087557907	0.929842937477859
glmer_pop	Dia	Flatt	F	VA	VA71	1.83633087557907	0.830112575725397
glmer_pop	Dia	Flatt	F	VA	VA9	2.84233087557907	1.08972651999364
glmer_pop	Dia	Flatt	F	YE	YE11	1.03522079640008	0.792430635808155
glmer_pop	Dia	Flatt	F	YE	YE13	2.89822079640008	1.16735911893783
glmer_pop	Dia	Flatt	F	YE	YE14	4.51222079640008	1.30737382280942
glmer_pop	Dia	Flatt	F	YE	YE15	4.41322079640008	1.34273724628734
glmer_pop	Dia	Flatt	F	YE	YE19	4.29522079640008	1.39019110649123
glmer_pop	Dia	Flatt	F	YE	YE20	4.22522079640008	1.42139062631189
glmer_pop	Dia	Flatt	F	YE	YE21	4.22522079640008	1.42139062631189
glmer_pop	Dia	Flatt	F	YE	YE22	4.22522079640008	1.42139062631189
glmer_pop	Dia	Flatt	F	YE	YE23	4.31622079640008	1.38103993880239
glmer_pop	Dia	Flatt	F	YE	YE24	2.05422079640008	0.997185194719274
glmer_pop	Dia	Flatt	F	YE	YE26	4.29522079640008	1.39019110649123
glmer_pop	Dia	Flatt	F	YE	YE27	4.17422079640008	1.44625665515057
glmer_pop	Dia	Flatt	F	YE	YE33	4.27322079640008	1.40027079972672
glmer_pop	Dia	Flatt	F	YE	YE40	3.16822079640008	1.11331545959235
glmer_pop	Dia	Flatt	F	YE	YE41	4.27322079640008	1.40027079972672
glmer_pop	Dia	Flatt	F	YE	YE48	4.22522079640008	1.42139062631189
glmer_pop	Dia	Flatt	F	YE	YE49	4.20022079640008	1.43335351974568
glmer_pop	Dia	Flatt	F	YE	YE51	4.35722079640008	1.36459785745373
glmer_pop	Dia	Flatt	F	YE	YE69	3.04622079640008	1.13675076976764
glmer_pop	Dia	Flatt	F	YE	YE80	3.04622079640008	1.13675076976764
glmer_pop	Dia	Schlotterer	F	AK	AK1	-0.570715237619452	0.585854553826619
glmer_pop	Dia	Schlotterer	F	AK	AK10	0.129284762380548	0.572399823759046
glmer_pop	Dia	Schlotterer	F	AK	AK11	-0.100715237619452	0.572399823759046
glmer_pop	Dia	Schlotterer	F	AK	AK12	-1.78171523761945	0.709908133661946
glmer_pop	Dia	Schlotterer	F	AK	AK13	-1.39671523761945	0.476530752669109
glmer_pop	Dia	Schlotterer	F	AK	AK14	-0.100715237619452	0.572399823759046
glmer_pop	Dia	Schlotterer	F	AK	AK15	1.08028476238055	0.507347571433418
glmer_pop	Dia	Schlotterer	F	AK	AK16	0.857284762380548	0.603702375545589
glmer_pop	Dia	Schlotterer	F	AK	AK17	0.361284762380548	0.577430132777453
glmer_pop	Dia	Schlotterer	F	AK	AK18	-1.78171523761945	0.709908133661946
glmer_pop	Dia	Schlotterer	F	AK	AK2	0.129284762380548	0.572399823759046
glmer_pop	Dia	Schlotterer	F	AK	AK20	1.83228476238055	0.71709522257465
glmer_pop	Dia	Schlotterer	F	AK	AK21	0.601284762380548	0.587545366962746
glmer_pop	Dia	Schlotterer	F	AK	AK3	1.45528476238055	0.663645657138949
glmer_pop	Dia	Schlotterer	F	AK	AK4	-1.58571523761945	0.728810371934557
