Model	Trait	Lab	Sex	Population	Line	Coef	SE
lmer_pop	Dia	Schlotterer	F	GI	GI9	1.32554719205449	0.18559550405736
lmer_pop	Dia	Schlotterer	F	KA	KA1	1.29381462213934	0.181125240946642
lmer_pop	Dia	Schlotterer	F	KA	KA10	1.02281462213934	0.181125240946642
lmer_pop	Dia	Schlotterer	F	KA	KA11	0.646814622139341	0.181125240946642
lmer_pop	Dia	Schlotterer	F	KA	KA13	1.21081462213934	0.139037235688786
lmer_pop	Dia	Schlotterer	F	KA	KA14	0.876814622139341	0.181125240946642
lmer_pop	Dia	Schlotterer	F	KA	KA15	0.931814622139342	0.181125240946642
lmer_pop	Dia	Schlotterer	F	KA	KA16	1.21681462213934	0.181125240946642
lmer_pop	Dia	Schlotterer	F	KA	KA17	1.07481462213934	0.181125240946642
lmer_pop	Dia	Schlotterer	F	KA	KA18	0.884814622139341	0.181125240946642
lmer_pop	Dia	Schlotterer	F	KA	KA2	1.33181462213934	0.139037235688786
lmer_pop	Dia	Schlotterer	F	KA	KA23	0.884814622139341	0.181125240946642
lmer_pop	Dia	Schlotterer	F	KA	KA24	0.920814622139342	0.181125240946642
lmer_pop	Dia	Schlotterer	F	KA	KA25	1.29381462213934	0.181125240946642
lmer_pop	Dia	Schlotterer	F	KA	KA28	1.31881462213934	0.181125240946642
lmer_pop	Dia	Schlotterer	F	KA	KA29	0.838814622139342	0.181125240946642
lmer_pop	Dia	Schlotterer	F	KA	KA3	1.15581462213934	0.181125240946642
lmer_pop	Dia	Schlotterer	F	KA	KA5	0.666814622139342	0.181125240946642
lmer_pop	Dia	Schlotterer	F	KA	KA6	1.02381462213934	0.181125240946642
lmer_pop	Dia	Schlotterer	F	KA	KA7	0.998814622139341	0.181125240946642
lmer_pop	Dia	Schlotterer	F	KA	KA9	0.983814622139341	0.181125240946642
lmer_pop	Dia	Schlotterer	F	MA	MA12	1.22206491530581	0.181396178904091
lmer_pop	Dia	Schlotterer	F	MA	MA16	0.762064915305806	0.181396178904091
lmer_pop	Dia	Schlotterer	F	MA	MA18	0.697064915305806	0.181396178904091
lmer_pop	Dia	Schlotterer	F	MA	MA19	1.21106491530581	0.181396178904091
lmer_pop	Dia	Schlotterer	F	MA	MA20	1.39106491530581	0.154342391198935
lmer_pop	Dia	Schlotterer	F	MA	MA21	0.844064915305806	0.181396178904091
lmer_pop	Dia	Schlotterer	F	MA	MA23	0.975064915305806	0.181396178904091
lmer_pop	Dia	Schlotterer	F	MA	MA26	1.16106491530581	0.181396178904091
lmer_pop	Dia	Schlotterer	F	MA	MA27	0.995064915305806	0.154342391198935
lmer_pop	Dia	Schlotterer	F	MA	MA28	1.18106491530581	0.181396178904091
lmer_pop	Dia	Schlotterer	F	MA	MA3	1.00406491530581	0.181396178904091
lmer_pop	Dia	Schlotterer	F	MA	MA30	1.00406491530581	0.181396178904091
lmer_pop	Dia	Schlotterer	F	MA	MA31	0.914064915305806	0.181396178904091
lmer_pop	Dia	Schlotterer	F	MA	MA32	1.18906491530581	0.139390005814639
lmer_pop	Dia	Schlotterer	F	MA	MA33	1.21606491530581	0.139390005814639
lmer_pop	Dia	Schlotterer	F	MA	MA5	1.15706491530581	0.181396178904091
lmer_pop	Dia	Schlotterer	F	MA	MA6	0.764064915305806	0.181396178904091
lmer_pop	Dia	Schlotterer	F	MA	MA7	1.07106491530581	0.181396178904091
lmer_pop	Dia	Schlotterer	F	MA	MA9	1.00406491530581	0.181396178904091
lmer_pop	Dia	Schlotterer	F	MU	MU1	0.925871840081496	0.139085950700164
