Model	Trait	Lab	Sex	Population	Line	Coef	SE
lmer_pop	LA_Activity	Tauber	B	AK	AK8	27.4854096329741	3.56208934730334
lmer_pop	LA_Activity	Tauber	B	GI	GI1	43.6768793402698	4.07335866839175
lmer_pop	LA_Activity	Tauber	B	GI	GI2	25.5658793402698	4.58299725522089
lmer_pop	LA_Activity	Tauber	B	GI	GI3	33.5298793402698	3.76683631730424
lmer_pop	LA_Activity	Tauber	B	GI	GI4	31.6848793402698	3.47988158438792
lmer_pop	LA_Activity	Tauber	B	GI	GI5	39.3628793402698	3.90374894702031
lmer_pop	LA_Activity	Tauber	B	GI	GI6	35.0978793402698	3.41099162141483
lmer_pop	LA_Activity	Tauber	B	GI	GI7	31.1758793402698	3.47988158438792
lmer_pop	LA_Activity	Tauber	B	GI	GI8	38.6768793402698	3.65421070018714
lmer_pop	LA_Activity	Tauber	B	GI	GI9	29.5318793402698	5.62924140904991
lmer_pop	LA_Activity	Tauber	B	KA	KA1	40.0954822486832	4.17705062138734
lmer_pop	LA_Activity	Tauber	B	KA	KA10	40.3754822486832	3.95192255663397
lmer_pop	LA_Activity	Tauber	B	KA	KA11	39.8914822486832	3.77686336708549
lmer_pop	LA_Activity	Tauber	B	KA	KA13	35.9534822486832	4.47541114241277
lmer_pop	LA_Activity	Tauber	B	KA	KA2	30.0864822486832	3.3369172740169
lmer_pop	LA_Activity	Tauber	B	KA	KA3	37.5084822486832	3.77686336708549
lmer_pop	LA_Activity	Tauber	B	KA	KA5	33.5184822486832	3.09704244298207
lmer_pop	LA_Activity	Tauber	B	KA	KA6	33.5114822486832	3.05257545256991
lmer_pop	LA_Activity	Tauber	B	KA	KA7	33.4284822486832	3.05257545256991
lmer_pop	LA_Activity	Tauber	B	KA	KA9	33.2954822486832	3.42068193400561
lmer_pop	LA_Activity	Tauber	B	MA	MA12	38.3712852542192	3.19727124467124
lmer_pop	LA_Activity	Tauber	B	MA	MA13	31.7592852542192	3.33274052575378
lmer_pop	LA_Activity	Tauber	B	MA	MA16	35.3142852542192	3.19727124467124
lmer_pop	LA_Activity	Tauber	B	MA	MA18	35.9382852542192	3.41660758823743
lmer_pop	LA_Activity	Tauber	B	MA	MA19	39.4432852542192	3.19727124467124
