"Supervisor.PI","Diet","Batch","Population","Line","Sex","ReplicateVialOld","ReplicateVial","Individual","TimeDeath_min","Censor","Country","Latitude","Longitude","Altitude"
"Vieira","S",7,"GI","GI1","F",2,"Vieira_7_GI1_F_2",17,330,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI1","F",2,"Vieira_7_GI1_F_2",18,360,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI1","F",2,"Vieira_7_GI1_F_2",19,360,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI1","F",3,"Vieira_7_GI1_F_3",1,300,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI1","F",3,"Vieira_7_GI1_F_3",2,330,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI1","F",3,"Vieira_7_GI1_F_3",3,330,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI1","F",3,"Vieira_7_GI1_F_3",4,330,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI1","F",3,"Vieira_7_GI1_F_3",5,330,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI1","F",3,"Vieira_7_GI1_F_3",6,330,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI1","F",3,"Vieira_7_GI1_F_3",7,360,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI1","F",3,"Vieira_7_GI1_F_3",8,360,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI1","F",3,"Vieira_7_GI1_F_3",9,360,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI1","F",3,"Vieira_7_GI1_F_3",10,390,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI1","F",3,"Vieira_7_GI1_F_3",11,390,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI1","F",3,"Vieira_7_GI1_F_3",12,390,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI1","F",3,"Vieira_7_GI1_F_3",13,390,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI1","F",3,"Vieira_7_GI1_F_3",14,390,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI1","F",3,"Vieira_7_GI1_F_3",15,390,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI1","F",3,"Vieira_7_GI1_F_3",16,390,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI1","F",3,"Vieira_7_GI1_F_3",17,420,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI1","F",3,"Vieira_7_GI1_F_3",18,420,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI1","F",3,"Vieira_7_GI1_F_3",19,420,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI1","F",3,"Vieira_7_GI1_F_3",20,420,1,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI10","F",1,"Vieira_9_GI10_F_1",1,300,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI10","F",1,"Vieira_9_GI10_F_1",2,390,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI10","F",1,"Vieira_9_GI10_F_1",3,390,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI10","F",1,"Vieira_9_GI10_F_1",4,390,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI10","F",1,"Vieira_9_GI10_F_1",5,390,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI10","F",1,"Vieira_9_GI10_F_1",6,420,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI10","F",1,"Vieira_9_GI10_F_1",7,420,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI10","F",1,"Vieira_9_GI10_F_1",8,420,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI10","F",1,"Vieira_9_GI10_F_1",9,420,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI10","F",1,"Vieira_9_GI10_F_1",10,420,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI10","F",1,"Vieira_9_GI10_F_1",11,420,1,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI10","F",1,"Vieira_9_GI10_F_1",12,420,1,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI10","F",1,"Vieira_9_GI10_F_1",13,420,1,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI10","F",1,"Vieira_9_GI10_F_1",14,420,1,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI10","F",1,"Vieira_9_GI10_F_1",15,420,1,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI10","F",1,"Vieira_9_GI10_F_1",16,420,1,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI10","F",1,"Vieira_9_GI10_F_1",17,420,1,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI10","F",1,"Vieira_9_GI10_F_1",18,420,1,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI10","F",1,"Vieira_9_GI10_F_1",19,420,1,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI10","F",2,"Vieira_9_GI10_F_2",1,390,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI10","F",2,"Vieira_9_GI10_F_2",2,420,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI10","F",2,"Vieira_9_GI10_F_2",3,420,1,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI10","F",2,"Vieira_9_GI10_F_2",4,420,1,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI10","F",2,"Vieira_9_GI10_F_2",5,420,1,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI10","F",2,"Vieira_9_GI10_F_2",6,420,1,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI10","F",2,"Vieira_9_GI10_F_2",7,420,1,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI10","F",2,"Vieira_9_GI10_F_2",8,420,1,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI10","F",2,"Vieira_9_GI10_F_2",9,420,1,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI10","F",2,"Vieira_9_GI10_F_2",10,420,1,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI10","F",2,"Vieira_9_GI10_F_2",11,420,1,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI10","F",2,"Vieira_9_GI10_F_2",12,420,1,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI10","F",2,"Vieira_9_GI10_F_2",13,420,1,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI10","F",2,"Vieira_9_GI10_F_2",14,420,1,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI10","F",2,"Vieira_9_GI10_F_2",15,420,1,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI10","F",2,"Vieira_9_GI10_F_2",16,420,1,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI10","F",2,"Vieira_9_GI10_F_2",17,420,1,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI10","F",3,"Vieira_9_GI10_F_3",1,300,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI10","F",3,"Vieira_9_GI10_F_3",2,330,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI10","F",3,"Vieira_9_GI10_F_3",3,330,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI10","F",3,"Vieira_9_GI10_F_3",4,360,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI10","F",3,"Vieira_9_GI10_F_3",5,360,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI10","F",3,"Vieira_9_GI10_F_3",6,390,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI10","F",3,"Vieira_9_GI10_F_3",7,390,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI10","F",3,"Vieira_9_GI10_F_3",8,420,1,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI10","F",3,"Vieira_9_GI10_F_3",9,420,1,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI10","F",3,"Vieira_9_GI10_F_3",10,420,1,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI10","F",3,"Vieira_9_GI10_F_3",11,420,1,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI10","F",3,"Vieira_9_GI10_F_3",12,420,1,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI10","F",3,"Vieira_9_GI10_F_3",13,420,1,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI10","F",3,"Vieira_9_GI10_F_3",14,420,1,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI10","F",3,"Vieira_9_GI10_F_3",15,420,1,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI10","F",3,"Vieira_9_GI10_F_3",16,420,1,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI11","F",1,"Vieira_7_GI11_F_1",1,270,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI11","F",1,"Vieira_7_GI11_F_1",2,300,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI11","F",1,"Vieira_7_GI11_F_1",3,300,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI11","F",1,"Vieira_7_GI11_F_1",4,300,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI11","F",1,"Vieira_7_GI11_F_1",5,300,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI11","F",1,"Vieira_7_GI11_F_1",6,330,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI11","F",1,"Vieira_7_GI11_F_1",7,330,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI11","F",1,"Vieira_7_GI11_F_1",8,330,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI11","F",1,"Vieira_7_GI11_F_1",9,330,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI11","F",1,"Vieira_7_GI11_F_1",10,360,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI11","F",1,"Vieira_7_GI11_F_1",11,360,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI11","F",1,"Vieira_7_GI11_F_1",12,360,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI11","F",1,"Vieira_7_GI11_F_1",13,360,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI11","F",1,"Vieira_7_GI11_F_1",14,360,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI11","F",1,"Vieira_7_GI11_F_1",15,360,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI11","F",1,"Vieira_7_GI11_F_1",16,360,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI11","F",1,"Vieira_7_GI11_F_1",17,360,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI11","F",1,"Vieira_7_GI11_F_1",18,360,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI11","F",1,"Vieira_7_GI11_F_1",19,420,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI11","F",1,"Vieira_7_GI11_F_1",20,420,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI11","F",2,"Vieira_7_GI11_F_2",1,330,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI11","F",2,"Vieira_7_GI11_F_2",2,330,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI11","F",2,"Vieira_7_GI11_F_2",3,360,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI11","F",2,"Vieira_7_GI11_F_2",4,360,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI11","F",2,"Vieira_7_GI11_F_2",5,360,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI11","F",2,"Vieira_7_GI11_F_2",6,390,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI11","F",2,"Vieira_7_GI11_F_2",7,390,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI11","F",2,"Vieira_7_GI11_F_2",8,390,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI11","F",2,"Vieira_7_GI11_F_2",9,390,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI11","F",2,"Vieira_7_GI11_F_2",10,390,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI11","F",2,"Vieira_7_GI11_F_2",11,420,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI11","F",2,"Vieira_7_GI11_F_2",12,420,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI11","F",2,"Vieira_7_GI11_F_2",13,420,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI11","F",2,"Vieira_7_GI11_F_2",14,420,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI11","F",2,"Vieira_7_GI11_F_2",15,420,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI11","F",2,"Vieira_7_GI11_F_2",16,420,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI11","F",2,"Vieira_7_GI11_F_2",17,420,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI11","F",2,"Vieira_7_GI11_F_2",18,420,1,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI11","F",2,"Vieira_7_GI11_F_2",19,420,1,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI11","F",2,"Vieira_7_GI11_F_2",20,420,1,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI11","F",3,"Vieira_7_GI11_F_3",1,240,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI11","F",3,"Vieira_7_GI11_F_3",2,240,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI11","F",3,"Vieira_7_GI11_F_3",3,240,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI11","F",3,"Vieira_7_GI11_F_3",4,240,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI11","F",3,"Vieira_7_GI11_F_3",5,240,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI11","F",3,"Vieira_7_GI11_F_3",6,270,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI11","F",3,"Vieira_7_GI11_F_3",7,270,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI11","F",3,"Vieira_7_GI11_F_3",8,270,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI11","F",3,"Vieira_7_GI11_F_3",9,270,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI11","F",3,"Vieira_7_GI11_F_3",10,270,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI11","F",3,"Vieira_7_GI11_F_3",11,330,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI11","F",3,"Vieira_7_GI11_F_3",12,330,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI11","F",3,"Vieira_7_GI11_F_3",13,330,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI11","F",3,"Vieira_7_GI11_F_3",14,330,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI11","F",3,"Vieira_7_GI11_F_3",15,330,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI11","F",3,"Vieira_7_GI11_F_3",16,330,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI11","F",3,"Vieira_7_GI11_F_3",17,330,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI11","F",3,"Vieira_7_GI11_F_3",18,360,0,"Spain",41.618,0.62,173
"Vieira","S",7,"GI","GI11","F",3,"Vieira_7_GI11_F_3",19,390,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI12","F",1,"Vieira_9_GI12_F_1",1,300,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI12","F",1,"Vieira_9_GI12_F_1",2,300,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI12","F",1,"Vieira_9_GI12_F_1",3,300,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI12","F",1,"Vieira_9_GI12_F_1",4,300,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI12","F",1,"Vieira_9_GI12_F_1",5,330,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI12","F",1,"Vieira_9_GI12_F_1",6,330,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI12","F",1,"Vieira_9_GI12_F_1",7,360,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI12","F",1,"Vieira_9_GI12_F_1",8,360,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI12","F",1,"Vieira_9_GI12_F_1",9,360,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI12","F",1,"Vieira_9_GI12_F_1",10,360,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI12","F",1,"Vieira_9_GI12_F_1",11,390,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI12","F",1,"Vieira_9_GI12_F_1",12,390,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI12","F",1,"Vieira_9_GI12_F_1",13,390,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI12","F",1,"Vieira_9_GI12_F_1",14,390,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI12","F",1,"Vieira_9_GI12_F_1",15,420,1,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI12","F",2,"Vieira_9_GI12_F_2",1,150,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI12","F",2,"Vieira_9_GI12_F_2",2,180,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI12","F",2,"Vieira_9_GI12_F_2",3,210,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI12","F",2,"Vieira_9_GI12_F_2",4,210,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI12","F",2,"Vieira_9_GI12_F_2",5,210,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI12","F",2,"Vieira_9_GI12_F_2",6,240,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI12","F",2,"Vieira_9_GI12_F_2",7,240,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI12","F",2,"Vieira_9_GI12_F_2",8,270,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI12","F",2,"Vieira_9_GI12_F_2",9,270,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI12","F",2,"Vieira_9_GI12_F_2",10,270,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI12","F",2,"Vieira_9_GI12_F_2",11,270,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI12","F",2,"Vieira_9_GI12_F_2",12,300,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI12","F",2,"Vieira_9_GI12_F_2",13,300,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI12","F",2,"Vieira_9_GI12_F_2",14,300,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI12","F",2,"Vieira_9_GI12_F_2",15,300,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI12","F",2,"Vieira_9_GI12_F_2",16,300,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI12","F",2,"Vieira_9_GI12_F_2",17,300,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI12","F",2,"Vieira_9_GI12_F_2",18,330,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI12","F",2,"Vieira_9_GI12_F_2",19,360,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI12","F",3,"Vieira_9_GI12_F_3",1,300,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI12","F",3,"Vieira_9_GI12_F_3",2,330,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI12","F",3,"Vieira_9_GI12_F_3",3,330,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI12","F",3,"Vieira_9_GI12_F_3",4,360,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI12","F",3,"Vieira_9_GI12_F_3",5,360,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI12","F",3,"Vieira_9_GI12_F_3",6,390,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI12","F",3,"Vieira_9_GI12_F_3",7,390,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI12","F",3,"Vieira_9_GI12_F_3",8,420,1,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI12","F",3,"Vieira_9_GI12_F_3",9,420,1,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI12","F",3,"Vieira_9_GI12_F_3",10,420,1,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI12","F",3,"Vieira_9_GI12_F_3",11,420,1,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI12","F",3,"Vieira_9_GI12_F_3",12,420,1,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI12","F",3,"Vieira_9_GI12_F_3",13,420,1,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI12","F",3,"Vieira_9_GI12_F_3",14,420,1,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI12","F",3,"Vieira_9_GI12_F_3",15,420,1,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI12","F",3,"Vieira_9_GI12_F_3",16,420,1,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI13","F",1,"Vieira_9_GI13_F_1",1,240,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI13","F",1,"Vieira_9_GI13_F_1",2,300,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI13","F",1,"Vieira_9_GI13_F_1",3,330,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI13","F",1,"Vieira_9_GI13_F_1",4,330,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI13","F",1,"Vieira_9_GI13_F_1",5,360,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI13","F",1,"Vieira_9_GI13_F_1",6,360,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI13","F",1,"Vieira_9_GI13_F_1",7,360,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI13","F",1,"Vieira_9_GI13_F_1",8,360,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI13","F",1,"Vieira_9_GI13_F_1",9,360,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI13","F",1,"Vieira_9_GI13_F_1",10,360,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI13","F",1,"Vieira_9_GI13_F_1",11,420,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI13","F",1,"Vieira_9_GI13_F_1",12,420,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI13","F",1,"Vieira_9_GI13_F_1",13,420,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI13","F",1,"Vieira_9_GI13_F_1",14,420,1,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI13","F",1,"Vieira_9_GI13_F_1",15,420,1,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI13","F",1,"Vieira_9_GI13_F_1",16,420,1,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI13","F",1,"Vieira_9_GI13_F_1",17,420,1,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI13","F",1,"Vieira_9_GI13_F_1",18,420,1,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI13","F",1,"Vieira_9_GI13_F_1",19,420,1,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI13","F",1,"Vieira_9_GI13_F_1",20,420,1,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI13","F",2,"Vieira_9_GI13_F_2",1,270,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI13","F",2,"Vieira_9_GI13_F_2",2,300,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI13","F",2,"Vieira_9_GI13_F_2",3,330,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI13","F",2,"Vieira_9_GI13_F_2",4,330,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI13","F",2,"Vieira_9_GI13_F_2",5,360,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI13","F",2,"Vieira_9_GI13_F_2",6,360,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI13","F",2,"Vieira_9_GI13_F_2",7,360,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI13","F",2,"Vieira_9_GI13_F_2",8,360,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI13","F",2,"Vieira_9_GI13_F_2",9,420,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI13","F",2,"Vieira_9_GI13_F_2",10,420,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI13","F",2,"Vieira_9_GI13_F_2",11,420,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI13","F",2,"Vieira_9_GI13_F_2",12,420,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI13","F",2,"Vieira_9_GI13_F_2",13,420,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI13","F",2,"Vieira_9_GI13_F_2",14,420,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI13","F",2,"Vieira_9_GI13_F_2",15,420,1,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI13","F",2,"Vieira_9_GI13_F_2",16,420,1,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI13","F",2,"Vieira_9_GI13_F_2",17,420,1,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI13","F",2,"Vieira_9_GI13_F_2",18,420,1,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI13","F",2,"Vieira_9_GI13_F_2",19,420,1,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI13","F",2,"Vieira_9_GI13_F_2",20,420,1,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI13","F",3,"Vieira_9_GI13_F_3",1,270,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI13","F",3,"Vieira_9_GI13_F_3",2,270,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI13","F",3,"Vieira_9_GI13_F_3",3,300,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI13","F",3,"Vieira_9_GI13_F_3",4,330,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI13","F",3,"Vieira_9_GI13_F_3",5,330,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI13","F",3,"Vieira_9_GI13_F_3",6,330,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI13","F",3,"Vieira_9_GI13_F_3",7,330,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI13","F",3,"Vieira_9_GI13_F_3",8,390,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI13","F",3,"Vieira_9_GI13_F_3",9,390,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI13","F",3,"Vieira_9_GI13_F_3",10,390,0,"Spain",41.618,0.62,173
"Vieira","S",9,"GI","GI13","F",3,"Vieira_9_GI13_F_3",11,390,0,"Spain",41.618,0.62,173
