Supervisor.PI,Diet,Batch,Population,Line,Sex,ReplicateVialOld,ReplicateVial,Individual,CentroidSizeLeft_micrometers,CentroidSizeRight_micrometers,Country,Latitude,Longitude,Altitude
StamenkovicRadak,NS,1,VA,VA1,F,1,StamenkovicRadak_1_VA1_1,2,2861.525,2853.3387,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA1,F,1,StamenkovicRadak_1_VA1_1,3,2816.3806,2816.2217,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA1,F,1,StamenkovicRadak_1_VA1_1,4,2893.6963,2899.7059,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA1,F,1,StamenkovicRadak_1_VA1_1,5,3124.4396,3137.1842,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA1,F,1,StamenkovicRadak_1_VA1_1,6,2878.4457,2868.6134,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA1,F,1,StamenkovicRadak_1_VA1_1,7,2924.3083,2917.7603,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA1,F,1,StamenkovicRadak_1_VA1_1,8,2804.1393,2789.9507,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA1,F,1,StamenkovicRadak_1_VA1_1,9,2899.1072,2893.1755,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA1,F,1,StamenkovicRadak_1_VA1_1,10,2832.8148,2818.9818,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA1,F,1,StamenkovicRadak_1_VA1_1,11,2795.0021,2773.6458,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA1,F,1,StamenkovicRadak_1_VA1_1,12,2537.2253,2496.5181,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA1,F,1,StamenkovicRadak_1_VA1_1,13,2835.5545,2835.9222,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA1,F,1,StamenkovicRadak_1_VA1_1,14,2823.9383,2832.2993,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA1,F,1,StamenkovicRadak_1_VA1_1,15,2634.8769,2630.7487,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA1,F,1,StamenkovicRadak_1_VA1_1,16,2803.6777,2785.1322,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA1,F,1,StamenkovicRadak_1_VA1_1,17,3047.4611,3050.6386,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA1,F,1,StamenkovicRadak_1_VA1_1,18,2819.2427,2814.1612,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA1,F,1,StamenkovicRadak_1_VA1_1,19,2861.7026,2862.9449,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA1,F,1,StamenkovicRadak_1_VA1_1,20,2823.4628,2818.3028,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA1,F,1,StamenkovicRadak_1_VA1_1,21,3039.9796,3029.9112,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA1,F,1,StamenkovicRadak_1_VA1_1,22,2932.5818,2945.6827,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA1,F,1,StamenkovicRadak_1_VA1_1,23,2793.522,2846.9335,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA1,F,1,StamenkovicRadak_1_VA1_1,24,2872.4668,2901.7717,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA1,F,1,StamenkovicRadak_1_VA1_1,25,2961.828,2963.9437,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA1,F,1,StamenkovicRadak_1_VA1_1,26,2909.1982,2889.7729,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA1,F,1,StamenkovicRadak_1_VA1_1,27,2808.8722,2795.4466,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA1,F,1,StamenkovicRadak_1_VA1_1,28,2678.8914,2646.9455,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA1,F,1,StamenkovicRadak_1_VA1_1,29,2931.8343,2908.4073,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA1,M,1,StamenkovicRadak_1_VA1_1,1,2441.8021,2419.6383,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA1,M,1,StamenkovicRadak_1_VA1_1,2,2465.0624,2467.7195,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA1,M,1,StamenkovicRadak_1_VA1_1,3,2475.2297,2492.0043,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA1,M,1,StamenkovicRadak_1_VA1_1,4,2469.939,2460.6603,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA1,M,1,StamenkovicRadak_1_VA1_1,5,2566.7088,2566.4751,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA1,M,1,StamenkovicRadak_1_VA1_1,6,2417.9449,2396.1643,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA1,M,1,StamenkovicRadak_1_VA1_1,7,2467.004,2469.6889,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA1,M,1,StamenkovicRadak_1_VA1_1,8,2194.0212,2192.6836,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA1,M,1,StamenkovicRadak_1_VA1_1,9,2402.7529,2395.3914,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA1,M,1,StamenkovicRadak_1_VA1_1,10,2360.1779,2357.2365,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA1,M,1,StamenkovicRadak_1_VA1_1,11,2548.8553,2477.839,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA1,M,1,StamenkovicRadak_1_VA1_1,12,2582.4997,2584.1605,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA1,M,1,StamenkovicRadak_1_VA1_1,13,2447.6109,2452.0443,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA1,M,1,StamenkovicRadak_1_VA1_1,14,2405.5314,2409.1497,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA1,M,1,StamenkovicRadak_1_VA1_1,15,2540.1664,2515.9885,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA1,M,1,StamenkovicRadak_1_VA1_1,16,2536.3491,2551.3263,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA1,M,1,StamenkovicRadak_1_VA1_1,17,2410.9748,2435.4373,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA1,M,1,StamenkovicRadak_1_VA1_1,18,2444.779,2440.9732,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA1,M,1,StamenkovicRadak_1_VA1_1,19,2297.5413,2293.7896,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA1,M,1,StamenkovicRadak_1_VA1_1,20,2465.647,2461.7618,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA1,M,1,StamenkovicRadak_1_VA1_1,21,2447.2232,2462.9418,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA1,M,1,StamenkovicRadak_1_VA1_1,22,2420.8626,2426.924,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA1,M,1,StamenkovicRadak_1_VA1_1,23,2564.3981,2562.8896,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA1,M,1,StamenkovicRadak_1_VA1_1,24,2455.0373,2452.4713,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA1,M,1,StamenkovicRadak_1_VA1_1,25,2528.5565,2516.3955,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA1,M,1,StamenkovicRadak_1_VA1_1,26,2309.4717,2312.4787,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA1,M,1,StamenkovicRadak_1_VA1_1,27,2434.8742,2445.8985,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA1,M,1,StamenkovicRadak_1_VA1_1,28,2369.0334,2352.5517,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA1,M,1,StamenkovicRadak_1_VA1_1,29,2505.7269,2563.6941,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA6,F,1,StamenkovicRadak_1_VA6_1,1,2780.5231,2787.2958,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA6,F,1,StamenkovicRadak_1_VA6_1,2,2824.8087,2822.9828,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA6,F,1,StamenkovicRadak_1_VA6_1,3,2887.7873,2876.689,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA6,F,1,StamenkovicRadak_1_VA6_1,4,2695.9849,2704.4523,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA6,F,1,StamenkovicRadak_1_VA6_1,5,2775.2715,2768.0748,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA6,F,1,StamenkovicRadak_1_VA6_1,6,2944.4853,2941.5358,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA6,F,1,StamenkovicRadak_1_VA6_1,7,2738.8264,2751.3995,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA6,F,1,StamenkovicRadak_1_VA6_1,8,2852.3455,2856.4096,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA6,F,1,StamenkovicRadak_1_VA6_1,9,2842.6878,2834.0934,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA6,F,1,StamenkovicRadak_1_VA6_1,10,2807.093,2798.4663,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA6,F,1,StamenkovicRadak_1_VA6_1,11,2801.2693,2806.0282,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA6,F,1,StamenkovicRadak_1_VA6_1,12,2803.4609,2787.1209,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA6,F,1,StamenkovicRadak_1_VA6_1,13,2758.2886,2767.4903,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA6,F,1,StamenkovicRadak_1_VA6_1,14,2865.2552,2864.8737,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA6,F,1,StamenkovicRadak_1_VA6_1,15,2916.2343,2867.1248,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA6,F,1,StamenkovicRadak_1_VA6_1,16,2825.59,2811.4319,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA6,F,1,StamenkovicRadak_1_VA6_1,17,2717.3189,2730.7022,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA6,F,1,StamenkovicRadak_1_VA6_1,18,2867.0024,2883.6968,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA6,F,1,StamenkovicRadak_1_VA6_1,19,2842.9296,2817.9053,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA6,F,1,StamenkovicRadak_1_VA6_1,20,2805.2274,2800.2481,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA6,F,1,StamenkovicRadak_1_VA6_1,21,2906.3196,2896.4819,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA6,F,1,StamenkovicRadak_1_VA6_1,22,2808.9354,2823.6771,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA6,F,1,StamenkovicRadak_1_VA6_1,23,2870.0563,2851.0571,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA6,F,1,StamenkovicRadak_1_VA6_1,24,2833.7142,2847.5904,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA6,F,1,StamenkovicRadak_1_VA6_1,25,3003.6304,2981.7015,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA6,F,1,StamenkovicRadak_1_VA6_1,26,2831.6722,2855.5323,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA6,F,1,StamenkovicRadak_1_VA6_1,27,2898.2372,2867.7965,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA6,F,1,StamenkovicRadak_1_VA6_1,28,2878.0717,2893.7236,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA6,F,1,StamenkovicRadak_1_VA6_1,29,2856.5139,2873.3595,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA6,F,1,StamenkovicRadak_1_VA6_1,30,2917.9674,2915.1229,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA6,F,1,StamenkovicRadak_1_VA6_1,31,2981.5696,2957.1845,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA6,F,1,StamenkovicRadak_1_VA6_1,32,2802.184,2802.7719,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA6,F,1,StamenkovicRadak_1_VA6_1,33,2826.2774,2836.7493,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA6,M,1,StamenkovicRadak_1_VA6_1,1,2355.0451,2339.0537,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA6,M,1,StamenkovicRadak_1_VA6_1,2,2527.1921,2507.5154,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA6,M,1,StamenkovicRadak_1_VA6_1,3,2459.9717,2476.3179,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA6,M,1,StamenkovicRadak_1_VA6_1,4,2486.2513,2514.111,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA6,M,1,StamenkovicRadak_1_VA6_1,5,2491.6151,2489.4566,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA6,M,1,StamenkovicRadak_1_VA6_1,6,2384.5159,2392.2871,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA6,M,1,StamenkovicRadak_1_VA6_1,7,2529.08,2522.2356,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA6,M,1,StamenkovicRadak_1_VA6_1,8,2504.8058,2508.8403,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA6,M,1,StamenkovicRadak_1_VA6_1,9,2501.3373,2492.158,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA6,M,1,StamenkovicRadak_1_VA6_1,10,2345.897,2288.2651,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA6,M,1,StamenkovicRadak_1_VA6_1,11,2506.084,2506.3909,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA6,M,1,StamenkovicRadak_1_VA6_1,12,2432.9487,2415.9493,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA6,M,1,StamenkovicRadak_1_VA6_1,13,2408.5046,2328.1713,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA6,M,1,StamenkovicRadak_1_VA6_1,14,2633.2702,2542.6654,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA6,M,1,StamenkovicRadak_1_VA6_1,15,2361.5451,2318.7423,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA6,M,1,StamenkovicRadak_1_VA6_1,16,2453.2304,2450.6739,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA6,M,1,StamenkovicRadak_1_VA6_1,17,2378.8227,2392.4753,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA6,M,1,StamenkovicRadak_1_VA6_1,18,2532.2266,2545.6541,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA6,M,1,StamenkovicRadak_1_VA6_1,19,2451.3198,2457.6762,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA6,M,1,StamenkovicRadak_1_VA6_1,20,2561.225,2570.1917,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA6,M,1,StamenkovicRadak_1_VA6_1,21,2410.0176,2377.18,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA6,M,1,StamenkovicRadak_1_VA6_1,22,2335.7476,2327.0723,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA6,M,1,StamenkovicRadak_1_VA6_1,23,2382.5193,2377.9798,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA6,M,1,StamenkovicRadak_1_VA6_1,24,2489.3561,2483.2306,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA6,M,1,StamenkovicRadak_1_VA6_1,25,2441.084,2429.1878,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA6,M,1,StamenkovicRadak_1_VA6_1,26,2371.1777,2381.1372,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA6,M,1,StamenkovicRadak_1_VA6_1,27,2507.9885,2557.0118,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA6,M,1,StamenkovicRadak_1_VA6_1,28,2420.0792,2431.5011,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA6,M,1,StamenkovicRadak_1_VA6_1,29,2560.6506,2570.6241,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA6,M,1,StamenkovicRadak_1_VA6_1,30,2444.121,2438.2383,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA6,M,1,StamenkovicRadak_1_VA6_1,31,2461.8178,2466.2338,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA6,M,1,StamenkovicRadak_1_VA6_1,32,2496.6484,2509.0853,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA9,F,1,StamenkovicRadak_1_VA9_1,1,2910.4064,2867.5289,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA9,F,1,StamenkovicRadak_1_VA9_1,2,2854.2056,2843.5074,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA9,F,1,StamenkovicRadak_1_VA9_1,3,2475.7202,2701.8641,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA9,F,1,StamenkovicRadak_1_VA9_1,4,2817.7278,2819.1756,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA9,F,1,StamenkovicRadak_1_VA9_1,5,2836.04,2816.7768,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA9,F,1,StamenkovicRadak_1_VA9_1,6,2869.6758,2870.7745,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA9,F,1,StamenkovicRadak_1_VA9_1,7,2819.8504,2823.0647,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA9,F,1,StamenkovicRadak_1_VA9_1,8,2685.2677,2681.0846,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA9,F,1,StamenkovicRadak_1_VA9_1,9,2743.1961,2742.5543,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA9,F,1,StamenkovicRadak_1_VA9_1,10,2786.9231,2819.7999,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA9,F,1,StamenkovicRadak_1_VA9_1,11,2913.516,2919.9518,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA9,F,1,StamenkovicRadak_1_VA9_1,12,2831.8521,2853.0811,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA9,F,1,StamenkovicRadak_1_VA9_1,13,2919.2516,2932.454,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA9,F,1,StamenkovicRadak_1_VA9_1,14,2799.2897,2800.7636,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA9,F,1,StamenkovicRadak_1_VA9_1,15,2825.7937,2817.4349,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA9,F,1,StamenkovicRadak_1_VA9_1,16,2904.4648,2902.0751,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA9,F,1,StamenkovicRadak_1_VA9_1,17,2619.0271,2762.4671,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA9,F,1,StamenkovicRadak_1_VA9_1,18,2895.3459,2918.012,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA9,F,1,StamenkovicRadak_1_VA9_1,19,2765.3964,2773.7936,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA9,F,1,StamenkovicRadak_1_VA9_1,20,2805.3596,2815.2239,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA9,F,1,StamenkovicRadak_1_VA9_1,21,2905.8232,2878.4087,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA9,F,1,StamenkovicRadak_1_VA9_1,22,2830.2338,2836.2121,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA9,F,1,StamenkovicRadak_1_VA9_1,23,2819.3114,2812.8915,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA9,F,1,StamenkovicRadak_1_VA9_1,24,2843.8224,2834.7486,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA9,F,1,StamenkovicRadak_1_VA9_1,25,2826.1419,2824.9662,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA9,F,1,StamenkovicRadak_1_VA9_1,26,2798.0803,2808.7348,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA9,F,1,StamenkovicRadak_1_VA9_1,27,2820.8562,2813.2123,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA9,F,1,StamenkovicRadak_1_VA9_1,28,2872.1941,2888.1866,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA9,F,1,StamenkovicRadak_1_VA9_1,29,2811.5729,2826.9194,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA9,F,1,StamenkovicRadak_1_VA9_1,30,2904.5079,2911.1486,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA9,F,1,StamenkovicRadak_1_VA9_1,31,2884.8236,2887.1245,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA9,F,1,StamenkovicRadak_1_VA9_1,32,2929.9421,2945.7663,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA9,M,1,StamenkovicRadak_1_VA9_1,1,2493.2918,2492.1959,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA9,M,1,StamenkovicRadak_1_VA9_1,2,2435.4601,2426.0965,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA9,M,1,StamenkovicRadak_1_VA9_1,3,2356.1819,2360.1427,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA9,M,1,StamenkovicRadak_1_VA9_1,4,2418.326,2404.8445,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA9,M,1,StamenkovicRadak_1_VA9_1,5,2365.2558,2357.1169,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA9,M,1,StamenkovicRadak_1_VA9_1,6,2392.2619,2390.0829,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA9,M,1,StamenkovicRadak_1_VA9_1,7,2330.0694,2348.3274,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA9,M,1,StamenkovicRadak_1_VA9_1,8,2481.9706,2494.6353,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA9,M,1,StamenkovicRadak_1_VA9_1,9,2447.4079,2451.457,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA9,M,1,StamenkovicRadak_1_VA9_1,10,2320.7488,2336.1738,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA9,M,1,StamenkovicRadak_1_VA9_1,11,2520.7964,2536.6584,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA9,M,1,StamenkovicRadak_1_VA9_1,12,2418.8954,2431.0663,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA9,M,1,StamenkovicRadak_1_VA9_1,13,2506.1826,2505.0914,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA9,M,1,StamenkovicRadak_1_VA9_1,14,2381.7889,2385.0151,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA9,M,1,StamenkovicRadak_1_VA9_1,15,2464.156,2459.6706,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA9,M,1,StamenkovicRadak_1_VA9_1,16,2472.5928,2488.4424,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA9,M,1,StamenkovicRadak_1_VA9_1,17,2538.7239,2527.6535,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA9,M,1,StamenkovicRadak_1_VA9_1,18,2514.0824,2499.61,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA9,M,1,StamenkovicRadak_1_VA9_1,19,2308.7079,2297.2231,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA9,M,1,StamenkovicRadak_1_VA9_1,20,2344.8446,2351.4261,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA9,M,1,StamenkovicRadak_1_VA9_1,21,2457.1082,2456.8721,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA9,M,1,StamenkovicRadak_1_VA9_1,22,2519.7181,2521.97,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA9,M,1,StamenkovicRadak_1_VA9_1,23,2473.2378,2473.5355,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA9,M,1,StamenkovicRadak_1_VA9_1,24,2485.7997,2501.0287,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA9,M,1,StamenkovicRadak_1_VA9_1,25,2476.899,2474.7329,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA9,M,1,StamenkovicRadak_1_VA9_1,26,2371.7835,2380.0337,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA9,M,1,StamenkovicRadak_1_VA9_1,27,2345.4531,2365.2948,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA9,M,1,StamenkovicRadak_1_VA9_1,28,2364.4681,2381.8757,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA9,M,1,StamenkovicRadak_1_VA9_1,29,2331.2539,2333.2009,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA9,M,1,StamenkovicRadak_1_VA9_1,30,2419.6096,2405.1306,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA9,M,1,StamenkovicRadak_1_VA9_1,31,2422.6092,2446.8248,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA11,F,1,StamenkovicRadak_1_VA11_1,1,2737.6256,2739.497,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA11,F,1,StamenkovicRadak_1_VA11_1,2,2931.3884,2952.1911,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA11,F,1,StamenkovicRadak_1_VA11_1,3,2896.0951,2936.7226,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA11,F,1,StamenkovicRadak_1_VA11_1,4,2853.9779,2855.1303,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA11,F,1,StamenkovicRadak_1_VA11_1,5,2693.58,2705.0194,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA11,F,1,StamenkovicRadak_1_VA11_1,6,3142.9676,3116.9899,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA11,F,1,StamenkovicRadak_1_VA11_1,7,2954.7608,2930.8542,Russia,57.979,33.244,217
StamenkovicRadak,NS,1,VA,VA11,F,1,StamenkovicRadak_1_VA11_1,8,2863.85,2886.32,Russia,57.979,33.244,217
