Supervisor.PI,Diet,Batch,Population,Line,ReplicateVialOld,ReplicateVial,Individual,DT_EggPupa,Country,Latitude,Longitude,Altitude
Schmidt,NS,1,MA,MA9,1,Schmidt_1_MA9_1,31,144,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA9,1,Schmidt_1_MA9_1,32,144,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA9,1,Schmidt_1_MA9_1,33,160,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA9,1,Schmidt_1_MA9_1,34,160,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA12,1,Schmidt_1_MA12_1,1,120,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA12,1,Schmidt_1_MA12_1,2,136,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA12,1,Schmidt_1_MA12_1,3,136,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA12,1,Schmidt_1_MA12_1,4,136,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA12,1,Schmidt_1_MA12_1,5,136,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA12,1,Schmidt_1_MA12_1,6,136,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA12,1,Schmidt_1_MA12_1,7,136,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA12,1,Schmidt_1_MA12_1,8,136,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA12,1,Schmidt_1_MA12_1,9,136,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA12,1,Schmidt_1_MA12_1,10,140,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA12,1,Schmidt_1_MA12_1,11,140,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA12,1,Schmidt_1_MA12_1,12,144,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA12,1,Schmidt_1_MA12_1,13,192,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA13,1,Schmidt_1_MA13_1,1,120,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA13,1,Schmidt_1_MA13_1,2,120,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA13,1,Schmidt_1_MA13_1,3,120,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA13,1,Schmidt_1_MA13_1,4,136,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA13,1,Schmidt_1_MA13_1,5,136,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA13,1,Schmidt_1_MA13_1,6,136,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA13,1,Schmidt_1_MA13_1,7,136,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA13,1,Schmidt_1_MA13_1,8,136,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA13,1,Schmidt_1_MA13_1,9,136,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA13,1,Schmidt_1_MA13_1,10,136,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA13,1,Schmidt_1_MA13_1,11,136,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA13,1,Schmidt_1_MA13_1,12,136,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA13,1,Schmidt_1_MA13_1,13,136,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA13,1,Schmidt_1_MA13_1,14,136,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA13,1,Schmidt_1_MA13_1,15,136,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA13,1,Schmidt_1_MA13_1,16,136,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA13,1,Schmidt_1_MA13_1,17,136,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA13,1,Schmidt_1_MA13_1,18,136,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA13,1,Schmidt_1_MA13_1,19,136,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA13,1,Schmidt_1_MA13_1,20,136,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA13,1,Schmidt_1_MA13_1,21,140,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA13,1,Schmidt_1_MA13_1,22,140,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA13,1,Schmidt_1_MA13_1,23,140,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA13,1,Schmidt_1_MA13_1,24,140,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA13,1,Schmidt_1_MA13_1,25,140,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA13,1,Schmidt_1_MA13_1,26,140,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA13,1,Schmidt_1_MA13_1,27,140,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA13,1,Schmidt_1_MA13_1,28,140,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA13,1,Schmidt_1_MA13_1,29,140,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA13,1,Schmidt_1_MA13_1,30,140,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA13,1,Schmidt_1_MA13_1,31,140,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA13,1,Schmidt_1_MA13_1,32,144,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA13,1,Schmidt_1_MA13_1,33,144,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA18,1,Schmidt_1_MA18_1,1,120,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA18,1,Schmidt_1_MA18_1,2,120,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA18,1,Schmidt_1_MA18_1,3,120,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA18,1,Schmidt_1_MA18_1,4,136,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA18,1,Schmidt_1_MA18_1,5,136,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA18,1,Schmidt_1_MA18_1,6,136,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA18,1,Schmidt_1_MA18_1,7,136,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA18,1,Schmidt_1_MA18_1,8,136,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA18,1,Schmidt_1_MA18_1,9,136,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA18,1,Schmidt_1_MA18_1,10,136,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA18,1,Schmidt_1_MA18_1,11,136,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA18,1,Schmidt_1_MA18_1,12,136,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA18,1,Schmidt_1_MA18_1,13,136,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA18,1,Schmidt_1_MA18_1,14,136,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA18,1,Schmidt_1_MA18_1,15,136,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA18,1,Schmidt_1_MA18_1,16,136,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA18,1,Schmidt_1_MA18_1,17,136,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA18,1,Schmidt_1_MA18_1,18,140,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA18,1,Schmidt_1_MA18_1,19,140,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA18,1,Schmidt_1_MA18_1,20,140,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA18,1,Schmidt_1_MA18_1,21,140,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA18,1,Schmidt_1_MA18_1,22,140,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA18,1,Schmidt_1_MA18_1,23,140,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA18,1,Schmidt_1_MA18_1,24,140,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA18,1,Schmidt_1_MA18_1,25,140,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA18,1,Schmidt_1_MA18_1,26,140,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA18,1,Schmidt_1_MA18_1,27,140,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA18,1,Schmidt_1_MA18_1,28,140,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA18,1,Schmidt_1_MA18_1,29,140,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA18,1,Schmidt_1_MA18_1,30,140,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA18,1,Schmidt_1_MA18_1,31,140,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA18,1,Schmidt_1_MA18_1,32,140,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA18,1,Schmidt_1_MA18_1,33,140,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA18,1,Schmidt_1_MA18_1,34,140,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA18,1,Schmidt_1_MA18_1,35,140,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA18,1,Schmidt_1_MA18_1,36,144,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA18,1,Schmidt_1_MA18_1,37,160,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA18,1,Schmidt_1_MA18_1,38,160,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA19,1,Schmidt_1_MA19_1,1,96,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA19,1,Schmidt_1_MA19_1,2,112,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA19,1,Schmidt_1_MA19_1,3,112,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA19,1,Schmidt_1_MA19_1,4,112,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA19,1,Schmidt_1_MA19_1,5,112,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA19,1,Schmidt_1_MA19_1,6,112,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA19,1,Schmidt_1_MA19_1,7,112,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA19,1,Schmidt_1_MA19_1,8,112,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA19,1,Schmidt_1_MA19_1,9,112,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA19,1,Schmidt_1_MA19_1,10,112,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA19,1,Schmidt_1_MA19_1,11,112,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA19,1,Schmidt_1_MA19_1,12,112,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA19,1,Schmidt_1_MA19_1,13,120,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA19,1,Schmidt_1_MA19_1,14,120,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA19,1,Schmidt_1_MA19_1,15,120,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA19,1,Schmidt_1_MA19_1,16,120,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA19,1,Schmidt_1_MA19_1,17,136,Austria,48.375,15.56,572
Schmidt,NS,1,MA,MA19,1,Schmidt_1_MA19_1,18,136,Austria,48.375,15.56,572
Schmidt,NS,1,YE,YE26,1,Schmidt_1_YE26_1,1,136,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE26,1,Schmidt_1_YE26_1,2,136,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE26,1,Schmidt_1_YE26_1,3,136,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE26,1,Schmidt_1_YE26_1,4,140,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE26,1,Schmidt_1_YE26_1,5,140,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE26,1,Schmidt_1_YE26_1,6,140,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE26,1,Schmidt_1_YE26_1,7,144,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE26,1,Schmidt_1_YE26_1,8,144,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE26,1,Schmidt_1_YE26_1,9,144,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE26,1,Schmidt_1_YE26_1,10,144,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE26,1,Schmidt_1_YE26_1,11,144,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE26,1,Schmidt_1_YE26_1,12,144,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE26,1,Schmidt_1_YE26_1,13,144,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE26,1,Schmidt_1_YE26_1,14,144,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE26,1,Schmidt_1_YE26_1,15,144,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE26,1,Schmidt_1_YE26_1,16,144,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE26,1,Schmidt_1_YE26_1,17,144,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE26,1,Schmidt_1_YE26_1,18,144,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE26,1,Schmidt_1_YE26_1,19,144,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE26,1,Schmidt_1_YE26_1,20,144,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE26,1,Schmidt_1_YE26_1,21,192,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE27,1,Schmidt_1_YE27_1,1,136,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE27,1,Schmidt_1_YE27_1,2,136,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE27,1,Schmidt_1_YE27_1,3,136,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE27,1,Schmidt_1_YE27_1,4,136,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE27,1,Schmidt_1_YE27_1,5,136,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE27,1,Schmidt_1_YE27_1,6,136,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE27,1,Schmidt_1_YE27_1,7,140,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE27,1,Schmidt_1_YE27_1,8,140,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE27,1,Schmidt_1_YE27_1,9,140,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE27,1,Schmidt_1_YE27_1,10,144,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE27,1,Schmidt_1_YE27_1,11,144,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE27,1,Schmidt_1_YE27_1,12,144,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE27,1,Schmidt_1_YE27_1,13,144,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE27,1,Schmidt_1_YE27_1,14,144,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE33,1,Schmidt_1_YE33_1,1,120,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE33,1,Schmidt_1_YE33_1,2,136,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE33,1,Schmidt_1_YE33_1,3,136,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE33,1,Schmidt_1_YE33_1,4,140,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE33,1,Schmidt_1_YE33_1,5,140,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE33,1,Schmidt_1_YE33_1,6,140,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE33,1,Schmidt_1_YE33_1,7,140,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE33,1,Schmidt_1_YE33_1,8,144,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE33,1,Schmidt_1_YE33_1,9,144,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE33,1,Schmidt_1_YE33_1,10,144,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE33,1,Schmidt_1_YE33_1,11,144,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE33,1,Schmidt_1_YE33_1,12,144,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE33,1,Schmidt_1_YE33_1,13,144,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE33,1,Schmidt_1_YE33_1,14,144,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE33,1,Schmidt_1_YE33_1,15,144,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE33,1,Schmidt_1_YE33_1,16,144,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE33,1,Schmidt_1_YE33_1,17,144,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE33,1,Schmidt_1_YE33_1,18,144,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE33,1,Schmidt_1_YE33_1,19,144,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE33,1,Schmidt_1_YE33_1,20,160,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE33,1,Schmidt_1_YE33_1,21,160,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE33,1,Schmidt_1_YE33_1,22,160,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE33,1,Schmidt_1_YE33_1,23,160,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE33,1,Schmidt_1_YE33_1,24,160,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE33,1,Schmidt_1_YE33_1,25,168,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE33,1,Schmidt_1_YE33_1,26,168,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE33,1,Schmidt_1_YE33_1,27,168,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE33,1,Schmidt_1_YE33_1,28,168,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE33,1,Schmidt_1_YE33_1,29,184,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE33,1,Schmidt_1_YE33_1,30,184,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE33,1,Schmidt_1_YE33_1,31,184,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE40,1,Schmidt_1_YE40_1,1,120,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE40,1,Schmidt_1_YE40_1,2,120,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE40,1,Schmidt_1_YE40_1,3,120,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE40,1,Schmidt_1_YE40_1,4,120,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE40,1,Schmidt_1_YE40_1,5,120,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE40,1,Schmidt_1_YE40_1,6,120,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE40,1,Schmidt_1_YE40_1,7,120,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE40,1,Schmidt_1_YE40_1,8,120,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE40,1,Schmidt_1_YE40_1,9,120,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE40,1,Schmidt_1_YE40_1,10,136,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE40,1,Schmidt_1_YE40_1,11,136,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE40,1,Schmidt_1_YE40_1,12,140,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE41,1,Schmidt_1_YE41_1,1,120,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE41,1,Schmidt_1_YE41_1,2,120,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE41,1,Schmidt_1_YE41_1,3,120,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE41,1,Schmidt_1_YE41_1,4,120,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE41,1,Schmidt_1_YE41_1,5,120,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE41,1,Schmidt_1_YE41_1,6,120,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE41,1,Schmidt_1_YE41_1,7,120,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE41,1,Schmidt_1_YE41_1,8,120,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE41,1,Schmidt_1_YE41_1,9,120,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE41,1,Schmidt_1_YE41_1,10,120,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE41,1,Schmidt_1_YE41_1,11,136,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE41,1,Schmidt_1_YE41_1,12,136,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE41,1,Schmidt_1_YE41_1,13,136,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE41,1,Schmidt_1_YE41_1,14,136,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE41,1,Schmidt_1_YE41_1,15,136,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE41,1,Schmidt_1_YE41_1,16,140,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE41,1,Schmidt_1_YE41_1,17,140,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE41,1,Schmidt_1_YE41_1,18,164,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE41,1,Schmidt_1_YE41_1,19,164,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE48,1,Schmidt_1_YE48_1,1,120,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE48,1,Schmidt_1_YE48_1,2,120,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE48,1,Schmidt_1_YE48_1,3,120,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE48,1,Schmidt_1_YE48_1,4,120,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE48,1,Schmidt_1_YE48_1,5,120,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE48,1,Schmidt_1_YE48_1,6,136,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE48,1,Schmidt_1_YE48_1,7,136,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE48,1,Schmidt_1_YE48_1,8,136,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE48,1,Schmidt_1_YE48_1,9,136,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE48,1,Schmidt_1_YE48_1,10,136,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE48,1,Schmidt_1_YE48_1,11,164,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE49,1,Schmidt_1_YE49_1,1,120,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE49,1,Schmidt_1_YE49_1,2,120,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE49,1,Schmidt_1_YE49_1,3,120,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE49,1,Schmidt_1_YE49_1,4,120,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE49,1,Schmidt_1_YE49_1,5,120,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE49,1,Schmidt_1_YE49_1,6,120,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE49,1,Schmidt_1_YE49_1,7,120,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE49,1,Schmidt_1_YE49_1,8,120,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE49,1,Schmidt_1_YE49_1,9,136,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE49,1,Schmidt_1_YE49_1,10,136,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE49,1,Schmidt_1_YE49_1,11,136,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE49,1,Schmidt_1_YE49_1,12,136,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE49,1,Schmidt_1_YE49_1,13,136,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE49,1,Schmidt_1_YE49_1,14,136,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE49,1,Schmidt_1_YE49_1,15,140,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE49,1,Schmidt_1_YE49_1,16,140,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE49,1,Schmidt_1_YE49_1,17,144,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE49,1,Schmidt_1_YE49_1,18,160,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE49,1,Schmidt_1_YE49_1,19,160,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE51,1,Schmidt_1_YE51_1,1,136,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE51,1,Schmidt_1_YE51_1,2,136,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE51,1,Schmidt_1_YE51_1,3,136,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE51,1,Schmidt_1_YE51_1,4,136,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE51,1,Schmidt_1_YE51_1,5,140,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE69,1,Schmidt_1_YE69_1,1,120,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE69,1,Schmidt_1_YE69_1,2,120,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE69,1,Schmidt_1_YE69_1,3,120,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE69,1,Schmidt_1_YE69_1,4,120,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE69,1,Schmidt_1_YE69_1,5,120,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE69,1,Schmidt_1_YE69_1,6,120,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE69,1,Schmidt_1_YE69_1,7,120,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE69,1,Schmidt_1_YE69_1,8,120,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE69,1,Schmidt_1_YE69_1,9,136,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE69,1,Schmidt_1_YE69_1,10,136,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE69,1,Schmidt_1_YE69_1,11,136,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE69,1,Schmidt_1_YE69_1,12,136,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE69,1,Schmidt_1_YE69_1,13,136,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE69,1,Schmidt_1_YE69_1,14,136,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE69,1,Schmidt_1_YE69_1,15,140,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE69,1,Schmidt_1_YE69_1,16,140,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE69,1,Schmidt_1_YE69_1,17,140,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE69,1,Schmidt_1_YE69_1,18,140,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE69,1,Schmidt_1_YE69_1,19,140,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE69,1,Schmidt_1_YE69_1,20,140,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE69,1,Schmidt_1_YE69_1,21,144,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE69,1,Schmidt_1_YE69_1,22,144,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE69,1,Schmidt_1_YE69_1,23,168,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE80,1,Schmidt_1_YE80_1,1,136,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE80,1,Schmidt_1_YE80_1,2,136,Turkey,40.231,32.26,680
Schmidt,NS,1,YE,YE80,1,Schmidt_1_YE80_1,3,136,Turkey,40.231,32.26,680
