Supervisor.PI,Diet,Batch,Population,Line,Sex,Individual,AreaT4,AreaT5,AreaT6,PercT4,PercT5,PercT6,TotalArea,TotalBlack,TotalPerc,Orientation
Abbott,NS,1,MU,MU13,F,11,16600,17628,11227,14.054,16.616,44.348,45455,10240.98244,22.52993607,OK
Abbott,NS,1,MU,MU13,F,12,19979,26311,17671,16.427,29.642,43.495,63961,18767.0584,29.34140867,OK
Abbott,NS,1,MU,MU14,F,1,37877,38540,25440,16.21,17.81,39.32,101857,23006.8437,22.58739576,OK
Abbott,NS,1,MU,MU14,F,2,25849,26198,16538,20.887,23.906,40.906,68585,18427.00879,26.86740365,OK
Abbott,NS,1,MU,MU14,F,3,27921,32358,17592,21.525,19,37.671,77871,18785.09757,24.12335474,OK
Abbott,NS,1,MU,MU14,F,4,30900,26041,18046,15.181,14.965,36.413,74987,15159.05463,20.21557687,OK
Abbott,NS,1,MU,MU14,F,5,27421,30252,28590,15.667,25.856,55.796,86263,28070.08159,32.54011754,OK
Abbott,NS,1,MU,MU14,F,6,28100,29062,20579,21.345,26.77,69.828,77741,28147.74652,36.20708059,OK
Abbott,NS,1,MU,MU14,F,7,24063,27593,23752,14.171,15.236,34.384,75408,15780.92489,20.92738819,OK
Abbott,NS,1,MU,MU14,F,8,30951,30210,26202,18.494,20.712,45.89,87363,24005.27094,27.47761746,OK
Abbott,NS,1,MU,MU14,F,9,21743,27333,27757,21.906,14.609,30.572,76833,17241.96959,22.44083869,OK
Abbott,NS,1,MU,MU14,F,10,25769,29810,29530,26.043,23.432,44.633,85109,26876.22477,31.57859306,OK
Abbott,NS,1,MU,MU14,F,11,30053,31582,21706,25.448,23.235,36.207,83341,22845.05656,27.41154601,OK
Abbott,NS,1,MU,MU14,F,12,29583,24622,15523,15.293,14.434,29.421,69728,12645.0895,18.13488054,OK
Abbott,NS,1,MU,MU16,F,1,40083,40653,30564,13.509,14.225,5.353,111300,12833.79264,11.530811,OK
Abbott,NS,1,MU,MU16,F,2,32388,34213,29177,11.612,10.797,7.729,95778,9709.9625,10.13798837,OK
Abbott,NS,1,MU,MU16,F,3,29713,36641,31085,16.282,5.172,0.029,97439,6741.95783,6.919157452,OK
Abbott,NS,1,MU,MU16,F,4,47118,41223,21553,12.356,12.525,13.469,109894,13888.0544,12.63768213,OK
Abbott,NS,1,MU,MU16,F,5,46324,48057,33846,26.887,23.295,34.042,128227,35171.86735,27.42937708,OK
Abbott,NS,1,MU,MU16,F,6,33048,34497,30867,10.815,7.835,0.677,98412,6485.95074,6.590609621,OK
Abbott,NS,1,MU,MU16,F,7,40593,42710,27171,13.106,14.177,24.346,110474,17990.16694,16.28452572,OK
Abbott,NS,1,MU,MU16,F,8,43700,42907,30547,13.847,8.099,0,117154,9526.17693,8.131328789,OK
Abbott,NS,1,MU,MU16,F,9,40600,40336,34316,26.677,14.54,25.661,115252,25501.54516,22.12677017,OK
Abbott,NS,1,MU,MU16,F,10,39002,43978,33207,25.945,12.086,3.65,116187,16646.30548,14.32716696,OK
Abbott,NS,1,MU,MU16,F,11,40243,41956,25890,17.645,13.166,13.581,108089,16140.92521,14.93299523,OK
Abbott,NS,1,MU,MU16,F,12,45812,45445,34934,14.745,13.909,12.901,126191,17582.75979,13.93344992,OK
Abbott,NS,1,MU,MU17,F,1,55507,52847,38550,10.382,12.57,26.171,146904,22494.52514,15.31239799,OK
Abbott,NS,1,MU,MU17,F,2,47565,40659,27817,11.317,19.806,46.195,116041,26285.91574,22.65226579,OK
Abbott,NS,1,MU,MU17,F,3,39799,44068,35228,9.631,21.83,49.273,119095,30810.97853,25.87092534,OK
Abbott,NS,1,MU,MU17,F,4,46047,48846,35376,10.335,17.019,44.318,130269,28749.99387,22.06971257,OK
Abbott,NS,1,MU,MU17,F,5,52419,49917,43372,6.526,13.278,47.918,145708,30831.83816,21.1600174,OK
Abbott,NS,1,MU,MU17,F,6,45984,45684,31121,21.044,23.039,47.672,122789,35038.01284,28.53513983,OK
Abbott,NS,1,MU,MU17,F,7,49543,50748,38971,10.894,25.077,47.073,139262,36468.10921,26.18669071,OK
Abbott,NS,1,MU,MU17,F,8,39763,39584,25751,20.371,18.437,34.325,105098,24237.25356,23.06157449,OK
Abbott,NS,1,MU,MU17,F,9,49066,54299,43561,13.066,21.958,40.851,146926,36129.04209,24.58995827,OK
Abbott,NS,1,MU,MU17,F,10,59484,61129,43520,10.468,17.27,19.743,164133,25375.91702,15.46058198,OK
Abbott,NS,1,MU,MU17,F,11,45201,43965,36017,20.705,22.764,36.971,125183,32682.90472,26.10810152,OK
Abbott,NS,1,MU,MU17,F,12,44402,45035,32520,16.083,17.295,31.027,121957,25019.95731,20.51539256,OK
Abbott,NS,1,MU,MU18,F,1,31839,33733,29979,16.304,15.483,37.343,95551,21608.96892,22.6151154,OK
Abbott,NS,1,MU,MU18,F,2,40352,39564,33643,17.404,17.144,36.016,113559,25922.57712,22.82740877,OK
Abbott,NS,1,MU,MU18,F,3,46889,50032,44915,17.9,21.912,39.163,141836,36946.20429,26.04853795,OK
Abbott,NS,1,MU,MU18,F,4,42700,44764,38500,15.492,19.603,41.964,125964,31546.31092,25.0439101,OK
Abbott,NS,1,MU,MU18,F,5,41982,41613,30875,18.975,20.412,35.317,114470,27364.25381,23.90517499,OK
Abbott,NS,1,MU,MU18,F,6,25992,26655,27776,15.77,16.672,43.941,80423,20747.91216,25.79848073,OK
Abbott,NS,1,MU,MU18,F,7,36446,39940,33069,12.342,19.439,39.747,109455,25406.03735,23.21139952,OK
Abbott,NS,1,MU,MU18,F,8,35520,40193,37697,20.222,18.222,23.654,113410,23423.67124,20.65397341,OK
Abbott,NS,1,MU,MU18,F,9,33092,35854,35944,16.768,14.673,32.823,104890,22607.6231,21.55364963,OK
Abbott,NS,1,MU,MU18,F,10,43547,42205,33678,14.504,15.067,31.51,119430,23287.02203,19.49846942,OK
Abbott,NS,1,MU,MU18,F,11,38979,42132,31347,17.458,22.425,45.082,112458,30384.90936,27.01889537,OK
Abbott,NS,1,MU,MU18,F,12,37220,37106,26246,29.962,28.055,47.302,100572,33976.82762,33.78358551,OK
Abbott,NS,1,MU,MU18,F,13,37862,36815,33031,28.807,25.74,33.475,107708,31440.21459,29.19023154,OK
Abbott,NS,1,MU,MU18,F,14,39277,40849,35834,28.719,25.391,43.939,115960,37397.03248,32.24994177,OK
Abbott,NS,1,MU,MU19,F,1,39602,37414,32346,11.194,17.189,23.895,109362,18593.21704,17.00153348,OK
Abbott,NS,1,MU,MU19,F,2,51786,49212,32076,8.715,19.359,33.626,133074,24825.97674,18.65576802,OK
Abbott,NS,1,MU,MU19,F,3,49701,54472,41081,6.851,10.727,17.702,145254,16520.38557,11.37344622,OK
Abbott,NS,1,MU,MU19,F,4,57495,54181,41780,10.804,13.51,22.492,153456,22928.7705,14.9415927,OK
Abbott,NS,1,MU,MU19,F,5,43350,42751,40614,19.31,18.131,21.224,126715,24741.98417,19.5256948,OK
Abbott,NS,1,MU,MU19,F,6,36821,36783,27537,12.865,12.421,12.732,101141,12811.84892,12.66731486,OK
Abbott,NS,1,MU,MU19,F,7,51805,71544,65161,12.584,9.233,27.266,188510,30891.59698,16.38724576,OK
Abbott,NS,1,MU,MU19,F,8,36507,37784,33174,18.131,16.833,11.684,107465,16855.31505,15.68446941,OK
Abbott,NS,1,MU,MU19,F,9,44782,42489,31218,20.618,22.027,15.626,118489,23470.32947,19.80802393,OK
Abbott,NS,1,MU,MU19,F,10,40682,43422,39560,18.045,21.388,21.911,123664,25296.15586,20.45555365,OK
Abbott,NS,1,MU,MU19,F,11,37881,39915,28246,13.355,10.82,18.541,106042,14614.90141,13.78218198,OK
Abbott,NS,1,MU,MU19,F,12,29268,31894,23761,9.871,11.325,31.345,84923,13948.92523,16.42537973,OK
Abbott,NS,1,MU,MU20,F,1,52532,42073,42335,7.521,20.065,39.081,136940,28937.82052,21.13175151,OK
Abbott,NS,1,MU,MU20,F,2,50350,59377,51107,11.909,8.215,32.113,160834,27285.99296,16.9653139,OK
Abbott,NS,1,MU,MU20,F,3,53199,52672,42200,8.944,14.131,25.019,148071,22759.21688,15.37047557,OK
Abbott,NS,1,MU,MU20,F,4,50758,52200,42244,2.488,15.778,48.052,145202,29798.06192,20.52179854,OK
Abbott,NS,1,MU,MU20,F,5,49431,52121,43358,15.337,21.385,40.196,144910,36155.49,24.95030709,OK
Abbott,NS,1,MU,MU20,F,6,55335,56640,45796,7.319,13.242,48.611,157771,33812.13101,21.43114451,OK
Abbott,NS,1,MU,MU20,F,7,49310,49301,43095,8.102,17.562,45.189,141706,32127.53737,22.67196687,OK
Abbott,NS,1,MU,MU20,F,8,41751,41783,40050,6.407,15.923,43.77,123584,26857.97866,21.73256948,OK
Abbott,NS,1,MU,MU20,F,9,37745,37722,33915,22.188,23.355,44.178,109382,32167.8024,29.40868004,OK
Abbott,NS,1,MU,MU20,F,10,47520,47624,38013,17.908,27.944,64.375,133157,46288.80091,34.76257419,OK
Abbott,NS,1,MU,MU20,F,11,48536,52079,41414,8.8,17.093,53.352,142029,35268.22875,24.83170955,OK
Abbott,NS,1,MU,MU20,F,12,50179,57911,40664,21.164,31.414,65.281,148754,55357.91094,37.21440159,OK
Abbott,NS,1,UM,UM2,F,1,25484,32609,29842,28.073,22.528,30.078,87935,23476.1556,26.69716905,OK
Abbott,NS,1,UM,UM2,F,2,24510,22769,18515,18.176,7.703,30.645,65794,11882.75542,18.06054567,OK
Abbott,NS,1,UM,UM2,F,3,46279,46700,25397,13.205,13.786,40.446,118376,22821.27457,19.27863297,OK
Abbott,NS,1,UM,UM2,F,4,24270,23730,19688,15.027,14.547,26.773,67688,12370.12424,18.27521014,OK
Abbott,NS,1,UM,UM2,F,5,22394,23572,20060,10.177,14.365,28.789,66026,11440.22858,17.32685394,OK
Abbott,NS,1,UM,UM2,F,6,19883,22559,20053,5.678,16.011,43.889,62495,13541.9394,21.66883655,OK
Abbott,NS,1,UM,UM2,F,7,22251,27233,25379,24.062,8.2,28.701,74863,14871.16841,19.86451039,OK
Abbott,NS,1,UM,UM2,F,8,18864,21238,17514,9.097,16.103,47.905,57616,13526.09492,23.47628249,OK
Abbott,NS,1,UM,UM2,F,9,23894,23296,20170,12.568,14.685,33.55,67360,13191.05052,19.58291348,OK
Abbott,NS,1,UM,UM2,F,10,22951,25866,23060,7.568,11.513,32.832,71877,12285.94346,17.09301092,OK
Abbott,NS,1,UM,UM2,F,11,24736,27044,23002,7.726,12.927,26.802,74782,11572.07728,15.47441534,OK
Abbott,NS,1,UM,UM2,F,12,23164,24640,17017,19.919,21.473,30.434,64821,15083.93814,23.27014107,OK
Abbott,NS,1,UM,UM2,F,13,23608,24447,19757,7.93,15.736,32.763,67812,12192.08023,17.97923705,OK
Abbott,NS,1,UM,UM4,F,1,20747,25819,21698,17.497,24.807,64.14,68264,23952.11912,35.0874826,OK
Abbott,NS,1,UM,UM4,F,2,21612,23155,21032,19.452,20.803,36.259,65799,16646.89377,25.29961515,OK
Abbott,NS,1,UM,UM4,F,3,19143,21686,22200,11.743,12.082,29.896,63029,11504.97701,18.25346588,OK
Abbott,NS,1,UM,UM4,F,4,35274,28694,18033,19.601,24.827,32.285,82001,19859.87017,24.21905851,OK
Abbott,NS,1,UM,UM4,F,5,27176,27098,20377,21.622,26.201,33.243,74651,19749.86781,26.45626691,OK
Abbott,NS,1,UM,UM4,F,6,20390,23858,21490,10.75,15.395,32.234,65738,12791.9507,19.45898978,OK
Abbott,NS,1,UM,UM4,F,7,26824,27465,21829,24.545,27.34,44.482,76118,23802.85758,31.27099711,OK
Abbott,NS,1,UM,UM4,F,8,23924,28464,25631,3.887,14.987,39.085,78019,15213.70191,19.49999604,OK
Abbott,NS,1,UM,UM4,F,9,19531,23823,21134,7.378,13.659,28.4,64488,10697.03675,16.58763917,OK
Abbott,NS,1,UM,UM4,F,10,21270,20608,18191,9.083,20.05,37.859,60069,12950.78879,21.55985415,OK
Abbott,NS,1,UM,UM4,F,11,20406,19999,19700,6.508,16.921,60.147,60105,16561.01227,27.55346855,OK
Abbott,NS,1,UM,UM4,F,12,25070,26688,18234,9.454,13.111,36.3,69992,12488.12348,17.84221551,OK
Abbott,NS,1,UM,UM4,F,13,20408,22346,16807,9.139,11.13,33.682,59561,10013.13066,16.81155565,OK
Abbott,NS,1,UM,UM5,F,1,21900,20619,11953,24.868,31.34,39.555,54472,16636.09575,30.54063693,OK
Abbott,NS,1,UM,UM5,F,2,18530,20660,17261,7.48,12.619,35.49,56451,10119.0583,17.92538361,OK
Abbott,NS,1,UM,UM5,F,3,26147,27726,27192,22.014,17.035,28.685,81065,18279.14988,22.54875702,OK
Abbott,NS,1,UM,UM5,F,4,31424,30302,23659,19.256,13.299,37.778,85385,19018.76544,22.27412946,OK
Abbott,NS,1,UM,UM5,F,5,24640,24437,19182,18.758,22.932,43.442,68259,18558.90848,27.18895454,OK
Abbott,NS,1,UM,UM5,F,6,28377,28724,23931,15.46,18.371,39.443,81032,19103.07457,23.57472921,OK
Abbott,NS,1,UM,UM5,F,7,25710,29276,24127,10.607,11.262,36.229,79113,14765.09365,18.66329636,OK
Abbott,NS,1,UM,UM5,F,8,25841,27285,20804,13.548,22.43,57.71,73930,21626.95258,29.25328362,OK
Abbott,NS,1,UM,UM5,F,9,16675,18870,15669,9.391,15.178,43.06,51214,11177.10925,21.82432392,OK
Abbott,NS,1,UM,UM5,F,10,28091,32273,21715,13.556,15.955,25.485,82079,14491.24086,17.65523564,OK
Abbott,NS,1,UM,UM5,F,11,23770,22877,19822,29.449,14.167,30.259,66469,16238.95087,24.43086382,OK
Abbott,NS,1,UM,UM5,F,12,23981,23770,15656,13.365,16.609,55.883,63407,15902.06243,25.07934838,OK
Abbott,NS,1,UM,UM6,F,1,31492,35471,29870,12.143,8.528,27.174,96833,14965.91424,15.45538632,OK
Abbott,NS,1,UM,UM6,F,2,30633,31120,22045,16.58,14.158,24.89,83798,14971.9215,17.86668119,OK
Abbott,NS,1,UM,UM6,F,3,29531,33610,26500,15.807,16.638,36.785,89641,20008.02197,22.32016819,OK
Abbott,NS,1,UM,UM6,F,4,21713,22769,16249,9.119,18.934,48.52,60731,14175.10573,23.34080738,OK
Abbott,NS,1,UM,UM6,F,5,40280,38550,26846,10.785,20.166,36.888,105676,22021.14348,20.83835826,OK
Abbott,NS,1,UM,UM6,F,6,29207,27578,23639,8.118,14.178,36.08,80424,14809.9843,18.4148815,OK
Abbott,NS,1,UM,UM6,F,7,26829,25976,19384,20.467,23.083,57.754,72189,22682.16687,31.42053065,OK
Abbott,NS,1,UM,UM6,F,8,27842,26747,16386,23.231,21.879,44.373,70975,19590.91093,27.6025515,OK
Abbott,NS,1,UM,UM6,F,9,33866,34994,25213,22.418,20.649,37.223,94073,24203.02593,25.72791973,OK
Abbott,NS,1,UM,UM6,F,10,21467,22460,15562,31.271,23.963,55.353,59489,20709.06923,34.81159413,OK
Abbott,NS,1,UM,UM6,F,11,23534,26409,22391,21.781,18.195,45.809,72334,20188.15128,27.90962933,OK
Abbott,NS,1,UM,UM6,F,12,23594,21336,16480,14.614,19.596,45.328,61410,15099.08412,24.58733776,OK
Abbott,NS,1,UM,UM7,F,1,24100,25122,22492,14.295,19.588,56.122,71714,20988.9526,29.26758039,OK
Abbott,NS,1,UM,UM7,F,2,21049,21728,20979,26.096,31.011,66.91,63756,26268.06602,41.20093171,OK
Abbott,NS,1,UM,UM7,F,3,34121,37021,30695,15.416,26.858,61.534,101837,34091.05484,33.4760989,OK
Abbott,NS,1,UM,UM7,F,4,23595,25629,23588,12.168,26.47,76.857,72812,27784.06506,38.15863465,OK
Abbott,NS,1,UM,UM7,F,5,16984,20469,17575,15.803,23.362,64.455,55028,18793.91555,34.15336838,OK
Abbott,NS,1,UM,UM7,F,6,25681,27422,21252,21.903,31.708,75.993,74355,30469.90955,40.97896517,OK
Abbott,NS,1,UM,UM7,F,7,22245,22405,18909,15.864,20.504,41.509,63559,15971.80481,25.12910022,OK
Abbott,NS,1,UM,UM7,F,8,29693,25324,18537,34.921,41.542,62.842,73554,32538.21015,44.23717289,OK
Abbott,NS,1,UM,UM7,F,9,27260,27450,23322,23.078,24.914,65.693,78032,28450.87726,36.4605255,OK
Abbott,NS,1,UM,UM7,F,10,21886,20953,20495,34.68,32.592,66.06,63334,27958.06356,44.14384621,OK
Abbott,NS,1,UM,UM7,F,11,26348,24833,19661,21.296,21.347,61.996,70842,23101.20415,32.60947482,OK
Abbott,NS,1,UM,UM8,F,1,32420,31732,20522,7.986,13.154,32.312,84674,13394.15712,15.81850051,OK
Abbott,NS,1,UM,UM8,F,2,15776,19432,19322,32.866,23.291,39.954,54530,17430.75916,31.96544867,Turned
Abbott,NS,1,UM,UM8,F,3,17502,18495,16704,21.718,10.014,23.312,52701,9547.21014,18.11580452,OK
Abbott,NS,1,UM,UM8,F,4,27274,25298,20344,16.705,17.571,29.478,72916,14998.2376,20.56919963,OK
Abbott,NS,1,UM,UM8,F,5,11670,14347,14246,14.31,8.42,25.537,40263,6515.99542,16.1835815,OK
Abbott,NS,1,UM,UM8,F,6,21054,22837,18896,13.266,9.266,25.582,62787,9743.07478,15.51766254,OK
Abbott,NS,1,UM,UM8,F,7,29107,27995,20613,11.052,14.435,32.378,77715,13932.06103,17.92711964,OK
Abbott,NS,1,UM,UM8,F,8,13220,15768,14249,25.545,17.415,37.02,43237,11398.026,26.3617411,OK
Abbott,NS,1,UM,UM8,F,9,18892,20881,21500,12.164,7.437,23.595,61273,8923.86785,14.56411119,OK
Abbott,NS,1,UM,UM8,F,10,19136,18745,13108,13.984,10.131,13.679,50989,6368.07751,12.48912022,OK
Abbott,NS,1,UM,UM8,F,11,12758,16824,13215,18.733,13.831,33.515,42797,9145.89083,21.37040173,OK
Abbott,NS,1,UM,UM9,F,1,20536,24633,24433,22.94,13.173,48.189,69602,19729.88186,28.34671685,OK
Abbott,NS,1,UM,UM9,F,2,20344,22189,22255,27.812,28.739,32.784,64788,19331.04919,29.83739148,OK
Abbott,NS,1,UM,UM9,F,3,31811,28444,24554,13.813,21.537,51.263,84809,23107.15473,27.24611153,OK
Abbott,NS,1,UM,UM9,F,4,30047,29987,20864,12.614,23.764,58.46,80898,23113.33366,28.57095807,OK
Abbott,NS,1,UM,UM9,F,5,21660,24605,21680,27.904,23.698,39.7,67945,20481.8593,30.14476312,OK
Abbott,NS,1,UM,UM9,F,6,30296,27901,23318,13.18,31.418,61.991,81515,27214.01036,33.38527922,OK
Abbott,NS,1,UM,UM9,F,7,26711,30217,25592,9.105,13.185,42.162,82520,17206.24704,20.85100223,OK
Abbott,NS,1,UM,UM9,F,8,20762,22956,24996,23.037,22.839,51.4,68714,22873.80678,33.28842271,OK
Abbott,NS,1,UM,UM9,F,9,30771,29715,20793,16.291,32.361,65.012,81279,28146.91992,34.63000273,OK
Abbott,NS,1,UM,UM9,F,10,25912,29130,27040,38.144,14.562,22.393,82082,20180.85108,24.58620779,OK
Abbott,NS,1,UM,UM9,F,11,20789,20468,14041,10.597,17.549,34.983,55298,10706.90268,19.36218793,OK
Abbott,NS,1,UM,UM9,F,12,28119,31268,26898,13.052,28.387,50.082,86285,26017.1954,30.15262838,OK
Abbott,NS,1,UM,UM13,F,1,26344,33558,28474,14.694,13.189,37.568,88376,18994.0643,21.4923331,OK
Abbott,NS,1,UM,UM13,F,2,27733,26684,21290,14.748,17.988,34.612,75707,16258.87556,21.47605315,OK
Abbott,NS,1,UM,UM13,F,3,27751,28379,19721,9.077,13.785,35.358,75851,13403.9546,17.67142767,OK
Abbott,NS,1,UM,UM13,F,4,36548,36236,26838,23.345,24.051,45.79,99622,29536.37116,29.64844227,OK
Abbott,NS,1,UM,UM13,F,5,21214,22171,16735,14.467,14.848,39.385,60120,12952.05921,21.54367799,OK
Abbott,NS,1,UM,UM13,F,6,33821,29993,21624,11.268,14.8,31.086,85438,14971.95092,17.523761,OK
Abbott,NS,1,UM,UM13,F,7,27264,29529,25504,8.942,15.476,45.095,82297,18508.88372,22.49035046,OK
Abbott,NS,1,UM,UM13,F,8,15522,14653,13876,9.103,14.639,38.159,44051,8852.96317,20.0970765,Turned
Abbott,NS,1,UM,UM13,F,9,20794,24325,21459,38.352,27.877,57.892,66578,27179.03941,40.82285351,OK
Abbott,NS,1,UM,UM13,F,10,26153,20584,13151,15.444,12.068,24.553,59888,9752.11147,16.28391576,OK
Abbott,NS,1,UM,UM13,F,11,27259,27077,22396,21.013,35.595,60.413,76732,28896.0873,37.6584571,OK
Abbott,NS,1,UM,UM13,F,12,35492,30921,22388,14.522,23.806,36.01,88801,20577.1203,23.17217182,OK
Abbott,NS,1,UM,UM17,F,1,16057,18394,14127,26.325,27.107,49.735,48578,16239.13028,33.42898077,OK
Abbott,NS,1,UM,UM17,F,2,12653,22342,23099,17.664,10.921,31.231,58094,11889.04443,20.46518475,Turned
Abbott,NS,1,UM,UM17,F,3,13312,13116,10501,16.023,18.58,36.558,36929,8408.89014,22.77042471,OK
Abbott,NS,1,UM,UM17,F,4,21736,25032,22329,25.819,15.8,32.765,69097,16883.17069,24.43401405,OK
Abbott,NS,1,UM,UM17,F,5,19172,21259,20453,18.23,8.759,25.947,60884,10664.07132,17.51539209,OK
Abbott,NS,1,UM,UM17,F,6,20497,18073,12735,13.924,10.79,23.345,51305,7777.06473,15.1584928,OK
Abbott,NS,1,UM,UM17,F,7,12187,15522,16394,23.894,12.763,39.033,44103,11292.10466,25.60393774,Turned
Abbott,NS,1,UM,UM17,F,8,20041,18559,17238,14.82,11.536,30.752,55838,10412.0722,18.64692897,OK
Abbott,NS,1,UM,UM17,F,9,22497,23192,14979,18.682,16.441,40.23,60668,14041.93796,23.14554289,OK
Abbott,NS,1,UM,UM17,F,10,16724,17936,16234,17.017,30.888,61.519,50894,18372.98922,36.10050147,OK
Abbott,NS,1,UM,UM17,F,11,20729,23189,20705,14.916,18.065,51.234,64623,17889.03019,27.68214133,OK
Abbott,NS,1,UM,UM17,F,12,25277,29392,22685,25.011,33.499,61.843,77354,30197.1411,39.03759482,OK
Abbott,NS,1,UM,UM18,F,1,15997,16525,14255,12.227,18.602,45.563,46777,11524.93934,24.6380472,OK
Abbott,NS,1,UM,UM18,F,2,10705,10641,12255,7.725,13.655,34.345,33601,6488.96955,19.31183462,OK
Abbott,NS,1,UM,UM18,F,3,12662,13874,11435,6.547,17.226,42.361,37971,8062.89673,21.23435445,OK
Abbott,NS,1,UM,UM18,F,4,11114,11551,8470,5.624,18.362,49.469,31135,6936.07028,22.27740575,OK
Abbott,NS,1,UM,UM18,F,5,11332,11006,8749,9.398,13.011,42.553,31087,6219.93399,20.00815129,OK
Abbott,NS,1,UM,UM18,F,6,15944,16291,11697,8.009,16.942,45.456,43932,9353.9645,21.29191592,OK
Abbott,NS,1,UM,UM18,F,7,16022,16800,14636,17.189,18.839,41.705,47458,12022.91738,25.33380543,OK
Abbott,NS,1,UM,UM18,F,8,12401,12555,8991,1.887,14.249,48.771,33947,6407.96943,18.87639388,OK
Abbott,NS,1,UM,UM18,F,9,11853,13449,10986,12.832,17.384,37.693,36288,7999.9041,22.0455911,OK
Abbott,NS,1,UM,UM18,F,10,13651,14081,10953,18.24,16.007,50.808,38685,10308.88831,26.64828308,OK
Abbott,NS,1,UM,UM18,F,11,13093,14172,13871,8.081,11.353,43.955,41136,8763.99054,21.30491672,OK
Abbott,NS,1,UM,UM18,F,12,14016,14242,10732,12.008,17.055,40.44,38990,8452.03518,21.6774434,OK
Abbott,NS,1,UM,UM20,F,1,12033,11393,7279,4.147,12.745,67.729,30705,6881.04027,22.41016209,OK
Abbott,NS,1,UM,UM20,F,2,10849,13747,12880,6.701,10.475,49.41,37476,8530.99774,22.7638962,OK
Abbott,NS,1,UM,UM20,F,3,9084,10741,9265,2.917,12.345,60.907,29090,7233.99028,24.8676187,OK
Abbott,NS,1,UM,UM20,F,4,10824,9126,7921,4.222,11.133,54.576,27871,5795.95182,20.7956364,OK
Abbott,NS,1,UM,UM20,F,5,12046,11594,8496,6.459,20.191,70.398,32136,9100.00976,28.31718247,OK
Abbott,NS,1,UM,UM20,F,6,11556,11079,9126,4.084,12.682,37.388,31761,5289.0147,16.65254463,OK
Abbott,NS,1,UM,UM20,F,7,19535,16501,11252,1.72,11.999,28.404,47288,5511.97507,11.65618142,OK
Abbott,NS,1,UM,UM20,F,8,12099,12986,8926,19.555,26.636,21.342,34011,7729.89733,22.72763909,OK
Abbott,NS,1,UM,UM20,F,9,14618,13375,9805,18.019,32.613,59.052,37798,12786.05477,33.82733153,OK
Abbott,NS,1,UM,UM20,F,10,14689,13976,11806,15.209,20.829,50.144,40471,11065.11169,27.34084082,OK
Abbott,NS,1,UM,UM20,F,11,11708,11774,10285,12.103,16.46,53.515,33767,8859.03739,26.23578461,OK
Abbott,NS,1,UM,UM20,F,12,8550,8448,6780,17.614,25.545,48.053,23778,6922.032,29.11107747,OK
Abbott,NS,1,UM,UM21,F,1,16942,19157,17936,21.273,15.415,37.522,54035,13287.06913,24.58974578,OK
Abbott,NS,1,UM,UM21,F,2,29169,33564,27862,25.918,14.685,34.384,90595,22068.9649,24.36002528,OK
Abbott,NS,1,UM,UM21,F,3,15197,10802,14746,18.839,26.282,27.947,40745,9823.00909,24.10850188,OK
Abbott,NS,1,UM,UM21,F,4,21959,22550,22093,13.721,19.867,47.49,66602,17984.96859,27.00364642,OK
Abbott,NS,1,UM,UM21,F,5,18704,21054,17592,8.64,13.703,39.171,57350,11392.01754,19.86402361,OK
Abbott,NS,1,UM,UM21,F,6,22710,20798,16387,22.492,28.96,56.74,59895,20429.0178,34.10805209,OK
Abbott,NS,1,UM,UM21,F,7,27386,27605,24141,9.603,19.471,50.657,79132,20233.9535,25.56987502,OK
Abbott,NS,1,UM,UM21,F,8,24830,28849,27008,22.759,22.649,61.793,80687,28874.12315,35.78534727,OK
Abbott,NS,1,UM,UM21,F,9,15782,15930,14847,18.502,22.517,43.308,46559,12936.8825,27.78599734,OK
Abbott,NS,1,UM,UM21,F,10,14968,15351,16685,24.018,14.442,34.948,47004,11643.07946,24.77040137,OK
Abbott,NS,1,UM,UM21,F,11,21097,22662,22273,17.183,16.225,38.077,66032,15782.89722,23.90189184,OK
Abbott,NS,1,UM,UM21,F,12,14843,15327,13810,9.755,13.721,42.368,43980,9401.97312,21.37783793,OK
Abbott,NS,1,UM,UM22,F,1,31156,29420,18485,14.899,12.019,33.676,79061,14402.93084,18.21749135,OK
Abbott,NS,1,UM,UM22,F,2,23122,21552,14928,25.577,20.606,22.434,59602,13703.86658,22.99229318,OK
Abbott,NS,1,UM,UM22,F,3,22861,23459,20858,7.677,12.886,33.992,67178,11868.01707,17.66652337,OK
Abbott,NS,1,UM,UM22,F,4,17742,17357,14155,12.31,14.68,30.343,49254,9027.09945,18.3276474,OK
Abbott,NS,1,UM,UM22,F,5,10192,9952,10669,19.456,23.171,59.209,30813,10605.94165,34.42034742,OK
Abbott,NS,1,UM,UM22,F,6,25251,29269,24897,18.078,14.855,42.118,79417,19398.90419,24.42663937,OK
Abbott,NS,1,UM,UM22,F,7,26960,25164,19976,15.593,17.537,54.831,72100,19569.92404,27.14275179,OK
Abbott,NS,1,UM,UM22,F,8,13827,14395,14055,22.434,19.701,35.809,42277,10970.86308,25.94995643,OK
Abbott,NS,1,UM,UM22,F,9,21227,21785,17855,14.241,22.231,57.284,60867,18094.01862,29.72714052,OK
Abbott,NS,1,UM,UM22,F,10,21358,24573,19814,14.355,15.704,33.926,65745,13646.98246,20.75744537,OK
Abbott,NS,1,UM,UM22,F,11,17460,16964,15062,9.868,11.577,31.284,49486,8398.87116,16.97221671,OK
