Supervisor.PI,Diet,Batch,Population,Line,Sex,Individual,AreaT4,AreaT5,AreaT6,PercT4,PercT5,PercT6,TotalArea,TotalBlack,TotalPerc,Orientation,Country,Latitude,Longitude,Altitude
Gibert,NS,1,AK,AK18,FALSE,1,10993,9506,6069,26.353,41.679,58.247,26568,10394.00146,39.12225783,OK,Finland,61.1,23.52,88
Gibert,NS,1,AK,AK18,FALSE,2,8022,4879,5056,18.262,26.358,43.671,17957,4958.99022,27.61591702,OK,Finland,61.1,23.52,88
Gibert,NS,1,AK,AK18,FALSE,3,11473,11153,9285,45.489,42.796,37.62,31911,13485.00785,42.25818009,OK,Finland,61.1,23.52,88
Gibert,NS,1,AK,AK18,FALSE,4,9113,6416,5633,11.95,20.636,41.062,21162,4726.03172,22.33263264,OK,Finland,61.1,23.52,88
Gibert,NS,1,AK,AK18,FALSE,5,9320,6821,6125,25.15,25.2,18.057,22266,5168.86325,23.21415274,OK,Finland,61.1,23.52,88
Gibert,NS,1,AK,AK18,FALSE,6,10753,7103,7523,21.715,23.596,36.634,25379,6767.01365,26.66383092,OK,Finland,61.1,23.52,88
Gibert,NS,1,AK,AK18,FALSE,7,8539,8569,7352,11.594,13.257,10.229,24460,2878.04007,11.76631263,OK,Finland,61.1,23.52,88
Gibert,NS,1,AK,AK18,FALSE,8,8990,6455,4806,19.566,23.532,14.628,20251,3980.99568,19.65826715,OK,Finland,61.1,23.52,88
Gibert,NS,1,AK,AK18,FALSE,9,8475,7182,5334,20.909,24.937,52.943,20991,6386.99271,30.42729127,OK,Finland,61.1,23.52,88
Gibert,NS,1,AK,AK18,FALSE,10,10664,8375,6955,18.126,9.815,40.69,25994,5584.95239,21.48554432,OK,Finland,61.1,23.52,88
Gibert,NS,1,AK,AK20,FALSE,1,11785,7156,6748,24.056,46.842,63.545,25689,10475.02972,40.77632341,OK,Finland,61.1,23.52,88
Gibert,NS,1,AK,AK20,FALSE,2,9682,5727,5220,21.173,38.222,54.08,20629,7061.9198,34.23297203,OK,Finland,61.1,23.52,88
Gibert,NS,1,AK,AK20,FALSE,3,13039,10320,8459,29.573,47.529,76.132,31818,15201.02215,47.77491404,OK,Finland,61.1,23.52,88
Gibert,NS,1,AK,AK20,FALSE,4,7358,5777,7568,26.475,38.584,52.603,20703,8158.02322,39.40502932,OK,Finland,61.1,23.52,88
Gibert,NS,1,AK,AK20,FALSE,5,11049,7128,6774,10.164,34.816,63.242,24951,7888.71792,31.61684069,OK,Finland,61.1,23.52,88
Gibert,NS,1,AK,AK20,FALSE,6,9480,8122,8112,45.675,66.609,81.879,25714,16381.99746,63.70847577,OK,Finland,61.1,23.52,88
Gibert,NS,1,AK,AK20,FALSE,7,14420,10940,6515,25.104,32.962,78.818,31875,12361.0323,38.77970918,OK,Finland,61.1,23.52,88
Gibert,NS,1,AK,AK20,FALSE,8,8398,8956,8818,14.337,27.479,64.856,26172,9384.04258,35.85527503,OK,Finland,61.1,23.52,88
Gibert,NS,1,AK,AK20,FALSE,9,7872,7688,6900,38.326,53.837,73.841,22460,12251.04028,54.54603865,OK,Finland,61.1,23.52,88
Gibert,NS,1,AK,AK20,FALSE,10,13290,11892,8023,17.968,22.822,76.405,33205,11231.91259,33.82596775,OK,Finland,61.1,23.52,88
Gibert,NS,1,AK,AK21,FALSE,1,9512,7809,7923,6.329,45.934,68.699,25244,9632.02231,38.15568971,OK,Finland,61.1,23.52,88
Gibert,NS,1,AK,AK21,FALSE,2,9726,8203,7887,35.39,57.698,77.127,25816,14258.00483,55.22933386,OK,Finland,61.1,23.52,88
Gibert,NS,1,AK,AK21,FALSE,3,10277,9593,7188,22.117,39.216,72.078,27058,11215.92161,41.45140664,OK,Finland,61.1,23.52,88
Gibert,NS,1,AK,AK21,FALSE,4,8889,8915,8613,11.092,25.081,58.667,26417,8274.92774,31.32425234,OK,Finland,61.1,23.52,88
Gibert,NS,1,AK,AK21,FALSE,5,11484,12625,5950,15.021,42.416,85.563,30059,12171.03014,40.49046921,OK,Finland,61.1,23.52,88
Gibert,NS,1,AK,AK21,FALSE,6,12788,10891,10426,3.879,42.907,66.89,34105,12142.99929,35.60474795,OK,Finland,61.1,23.52,88
Gibert,NS,1,AK,AK21,FALSE,7,10750,8309,6863,17.777,25.37,67.463,25922,8649.00649,33.3655061,OK,Finland,61.1,23.52,88
Gibert,NS,1,AK,AK21,FALSE,8,7329,7092,6684,13.876,43.768,79.743,21105,9451.02072,44.78095579,OK,Finland,61.1,23.52,88
Gibert,NS,1,AK,AK21,FALSE,9,10983,10054,10923,7.029,31.918,66.52,31960,11247.01039,35.19089609,OK,Finland,61.1,23.52,88
Gibert,NS,1,AK,AK21,FALSE,10,8586,8187,6890,12.905,58.996,88.36,23663,12026.02982,50.82208435,OK,Finland,61.1,23.52,88
Gibert,NS,1,GI,GI1,FALSE,1,9420,7453,5422,23.068,24.433,20.491,22295,5105.01911,22.89759637,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI1,FALSE,2,8462,8300,9231,16.592,16.41,8.081,25993,3512.00215,13.51133824,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI1,FALSE,3,8041,7364,5939,23.069,22.895,0.404,21344,3564.95965,16.70239716,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI1,FALSE,4,10087,9276,5707,25.201,20.537,8.376,25070,4925.05531,19.64521464,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI1,FALSE,5,7338,7214,5538,20.356,17.605,0,20090,2763.74798,13.75683415,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI1,FALSE,6,9940,8539,6310,33.019,32.019,18.257,24789,7168.20771,28.91688939,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI1,FALSE,7,5080,5121,5080,31.024,27.417,20.864,15281,4039.93497,26.43763478,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI1,FALSE,8,7526,8294,5376,11.228,19.761,3.348,21196,2663.9851,12.56833884,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI1,FALSE,9,12874,10419,6031,7.216,19.292,58.945,29324,6493.99427,22.14566318,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI1,FALSE,10,9750,7637,4782,24.646,33.901,53.325,22169,7542.00587,34.02050553,OK,Spain,41.618,0.62,173
Gibert,NS,2,GI,GI2,FALSE,1,5467,3677,4555,17.999,25.428,44.457,13699,3944.00924,28.79049011,OK,Spain,41.618,0.62,173
Gibert,NS,2,GI,GI2,FALSE,2,8195,7459,5893,15.937,30.192,53.928,21547,6736.03547,31.26205722,OK,Spain,41.618,0.62,173
Gibert,NS,2,GI,GI2,FALSE,3,5018,4977,3777,24.731,24.031,33.069,13772,3686.04058,26.76474426,OK,Spain,41.618,0.62,173
Gibert,NS,2,GI,GI2,FALSE,4,4490,6253,5543,30.356,31.617,52.174,16286,6232.00023,38.26599675,OK,Spain,41.618,0.62,173
Gibert,NS,2,GI,GI2,FALSE,5,6031,5363,5549,28.503,26.869,43.215,16943,5558.00075,32.80411232,OK,Spain,41.618,0.62,173
Gibert,NS,2,GI,GI2,FALSE,6,7268,6712,5155,31.357,37.649,71.853,19135,8510.04979,44.47373812,OK,Spain,41.618,0.62,173
Gibert,NS,2,GI,GI2,FALSE,7,6290,7074,6030,21.701,30.336,61.078,19394,7193.96494,37.0937658,OK,Spain,41.618,0.62,173
Gibert,NS,2,GI,GI2,FALSE,8,4302,6623,4085,27.638,47.984,80.734,15010,7664.95098,51.06562945,OK,Spain,41.618,0.62,173
Gibert,NS,2,GI,GI2,FALSE,9,8954,7582,5870,19.645,27.565,38.807,22406,6126.9625,27.34518656,OK,Spain,41.618,0.62,173
Gibert,NS,2,GI,GI2,FALSE,10,5350,4869,3511,27.14,41.097,3.048,13730,3560.01821,25.92875608,OK,Spain,41.618,0.62,173
Gibert,NS,2,GI,GI3,FALSE,1,8740,7991,7697,17.426,18.959,13.486,24428,4076.06351,16.68603042,OK,Spain,41.618,0.62,173
Gibert,NS,2,GI,GI3,FALSE,2,7641,7488,7540,15.338,10.884,25.676,22669,3922.9409,17.30531078,OK,Spain,41.618,0.62,173
Gibert,NS,2,GI,GI3,FALSE,3,9376,4933,3768,17.14,32.901,44.268,18077,4898.07097,27.09559645,OK,Spain,41.618,0.62,173
Gibert,NS,2,GI,GI3,FALSE,4,8164,7988,7304,18.459,11.88,11.432,23456,3290.96044,14.03035658,OK,Spain,41.618,0.62,173
Gibert,NS,2,GI,GI3,FALSE,5,7383,5933,6263,12.949,34.991,56.698,19579,6583.03644,33.6229452,OK,Spain,41.618,0.62,173
Gibert,NS,2,GI,GI3,FALSE,6,9459,9377,6708,14.695,34.243,74.97,25544,9629.95376,37.69947448,OK,Spain,41.618,0.62,173
Gibert,NS,2,GI,GI3,FALSE,7,7927,6937,6533,14.23,32.795,58.488,21397,7224.02229,33.76184647,OK,Spain,41.618,0.62,173
Gibert,NS,2,GI,GI3,FALSE,8,6433,7313,5690,12.747,15.548,45.975,19436,4573.01725,23.52859256,OK,Spain,41.618,0.62,173
Gibert,NS,2,GI,GI3,FALSE,9,5385,5743,7097,18.236,23.925,43.821,18225,5465.99772,29.99175704,OK,Spain,41.618,0.62,173
Gibert,NS,2,GI,GI3,FALSE,10,8000,6729,6800,18.125,33.482,51.662,21529,7216.01978,33.51767281,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI4,FALSE,1,8493,8277,4902,11.81,10.91,25.255,21672,3144.0441,14.50740172,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI4,FALSE,2,7154,6766,7287,15.698,15.001,18.526,21207,3487.9922,16.44736266,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI4,FALSE,3,7780,9861,7618,22.365,16.155,23.589,25259,5130.05157,20.30979679,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI4,FALSE,4,10967,8940,6972,14.06,21.734,49.441,26879,6932.00632,25.78967343,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI4,FALSE,5,9746,8094,7001,12.98,28.169,47.065,24841,6840.05031,27.53532591,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI4,FALSE,6,8487,7415,6550,8.095,12.987,32.748,22452,3795.0027,16.90273784,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI4,FALSE,7,8234,6171,6019,12.06,26.155,65.31,20424,6538.05435,32.01162529,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI4,FALSE,8,8081,6545,5457,15.939,35.493,55.708,20083,6651.033,33.11772644,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI4,FALSE,9,6896,8094,6596,16.038,25.562,54.457,21586,6766.95248,31.34880237,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI4,FALSE,10,9317,8279,6384,17.033,16.367,31.187,23980,4932.96662,20.57117023,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI5,FALSE,1,8906,8690,5872,16.708,19.39,29.734,23468,4918.98596,20.96039697,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI5,FALSE,2,9441,8050,7684,15.422,23.168,38.847,25175,6306.0185,25.04873287,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI5,FALSE,3,6710,7326,5510,15.842,25.457,62.142,19546,6352.00222,32.4977091,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI5,FALSE,4,7537,6597,5339,16.306,28.467,73.197,19473,7014.93904,36.02392564,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI5,FALSE,5,7774,6473,5698,15.745,24.146,39.101,19945,5014.96186,25.14395518,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI5,FALSE,6,8417,7098,5606,18.558,29.994,49.162,21121,6447.0227,30.52423039,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI5,FALSE,7,6807,6654,5976,28.662,42.26,67.979,19437,8825.42778,45.40529804,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI5,FALSE,8,7728,7572,5798,12.746,33.518,76.509,21098,7958.98566,37.72388691,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI5,FALSE,9,8341,8863,7204,11.641,27.835,72.737,24408,8677.96534,35.55377475,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI5,FALSE,10,8046,6547,4503,14.392,39.209,76.949,19096,7190.00702,37.65190103,OK,Spain,41.618,0.62,173
Gibert,NS,2,GI,GI6,FALSE,1,7087,5788,7079,8.043,41.154,74.77,19954,8244.96923,41.31988188,OK,Spain,41.618,0.62,173
Gibert,NS,2,GI,GI6,FALSE,2,6975,7997,8906,24.215,46.455,72.378,23878,11849.98728,49.6272187,OK,Spain,41.618,0.62,173
Gibert,NS,2,GI,GI6,FALSE,3,5548,6985,5968,31.885,60.744,78.117,18501,10673.97076,57.69402065,OK,Spain,41.618,0.62,173
Gibert,NS,2,GI,GI6,FALSE,4,8665,7640,6872,26.728,39.031,77.314,23177,10610.96768,45.7823173,OK,Spain,41.618,0.62,173
Gibert,NS,2,GI,GI6,FALSE,5,8235,8130,7499,24.457,44.969,72.623,23864,11116.01242,46.58067558,OK,Spain,41.618,0.62,173
Gibert,NS,2,GI,GI6,FALSE,6,7847,8877,7606,26.775,44.779,73.81,24330,11690.05468,48.04790251,OK,Spain,41.618,0.62,173
Gibert,NS,2,GI,GI6,FALSE,7,9391,8291,6856,21.776,46.472,79.347,24538,11338.008,46.20591735,OK,Spain,41.618,0.62,173
Gibert,NS,2,GI,GI6,FALSE,8,7677,9194,8180,32.76,50.152,75.171,25051,13274.94788,52.99168848,OK,Spain,41.618,0.62,173
Gibert,NS,2,GI,GI6,FALSE,9,7028,7696,7943,32.257,38.76,61.073,22667,10101.01995,44.56266798,OK,Spain,41.618,0.62,173
Gibert,NS,2,GI,GI6,FALSE,10,8313,7544,7915,28.822,37.208,51.619,23772,9288.58823,39.07365064,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI7,FALSE,1,9429,7431,5618,80.251,13.08,51.495,22478,11431.83069,50.85786409,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI7,FALSE,2,9820,9113,5226,14.817,32.442,71.833,24159,8165.46144,33.79883869,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI7,FALSE,3,7295,4997,4507,17.916,30.138,52.474,16799,5177.97124,30.82309209,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI7,FALSE,4,6082,6605,5323,23.775,31.688,63.31,18010,6908.9792,38.36190561,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI7,FALSE,5,8001,8508,6157,14.898,26.998,53.662,22666,6792.94816,29.96977041,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI7,FALSE,6,10206,7495,4616,15.589,29.82,67.916,22317,6961.0249,31.19157996,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI7,FALSE,7,9418,10229,6735,12.996,23.619,60.564,26382,7718.93619,29.25834353,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI7,FALSE,8,13177,11355,6954,20.225,27.424,54.803,31486,9590.04407,30.45812129,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI7,FALSE,9,14266,9505,6013,18.849,26.618,52.536,29784,8378.02892,28.12929398,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI7,FALSE,10,8532,7067,6253,21.589,39.861,74.908,21852,9342.94759,42.75557198,OK,Spain,41.618,0.62,173
Gibert,NS,2,GI,GI8,FALSE,1,5157,5447,5434,27.089,23.811,7.232,16038,3086.95178,19.24773525,OK,Spain,41.618,0.62,173
Gibert,NS,2,GI,GI8,FALSE,2,5968,7344,7470,18.934,26.185,55.114,20782,7170.02332,34.5011227,OK,Spain,41.618,0.62,173
Gibert,NS,2,GI,GI8,FALSE,3,6006,8435,7274,8.392,20.842,32.884,21715,4654.02838,21.43232042,OK,Spain,41.618,0.62,173
Gibert,NS,2,GI,GI8,FALSE,4,8144,8599,6790,24.055,26.038,44.389,23533,7212.05992,30.64658106,OK,Spain,41.618,0.62,173
Gibert,NS,2,GI,GI8,FALSE,5,8890,6760,6903,26.175,24.615,33.058,22553,6272.92524,27.81414996,OK,Spain,41.618,0.62,173
Gibert,NS,2,GI,GI8,FALSE,6,7667,7049,7337,23.334,19.833,27.491,22053,5204.06062,23.59797134,OK,Spain,41.618,0.62,173
Gibert,NS,2,GI,GI8,FALSE,7,4178,5229,5587,15.223,19.239,36.71,14994,3693.01195,24.62993164,OK,Spain,41.618,0.62,173
Gibert,NS,2,GI,GI8,FALSE,8,4186,5052,6071,23.22,18.112,14.643,15309,2775.98397,18.1330196,OK,Spain,41.618,0.62,173
Gibert,NS,2,GI,GI8,FALSE,9,8265,6348,5471,25.251,28.529,34.93,20084,5809.03637,28.9237023,OK,Spain,41.618,0.62,173
Gibert,NS,2,GI,GI8,FALSE,10,5248,5115,4536,46.761,37.908,37.257,14899,6082.989,40.82816968,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI9,FALSE,1,7403,6206,5511,27.556,31.776,36.091,19120,6000.96425,31.38579629,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI9,FALSE,2,8475,7939,6525,20.33,22.963,31.724,22939,5615.99107,24.48228375,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI9,FALSE,3,6681,5557,5086,32.151,38.798,33.622,17324,6014.02809,34.7150086,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI9,FALSE,4,8929,7382,5775,25.288,31.97,63.411,22086,8279.97617,37.48970465,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI9,FALSE,5,8324,7038,5160,18.08,24.666,48.566,20522,5746.97788,28.00398538,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI9,FALSE,6,9001,7044,5785,25.053,39.097,66.707,21830,8868.01316,40.62305616,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI9,FALSE,7,9748,11238,9319,26.364,19.416,35.551,30305,8064.93049,26.6125408,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI9,FALSE,8,9923,8801,6868,26.303,31.508,50.16,25592,8828.05457,34.49536797,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI9,FALSE,9,10052,8257,7638,13.768,45.525,79.772,25947,11235.94397,43.30344152,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI9,FALSE,10,10137,9571,8053,29.802,35.524,41.152,27761,9735.00134,35.0671854,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI10,FALSE,1,7734,6214,6709,19.757,45.912,62.468,20657,8571.95618,41.49661703,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI10,FALSE,2,8392,7912,7016,35.891,30.068,45.909,23320,8611.92832,36.92936672,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI10,FALSE,3,7921,6931,5083,38.291,38.826,58.765,19935,8711.08512,43.69744229,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI10,FALSE,4,9181,7637,7045,39.244,54.288,65.933,23863,12393.94605,51.93792084,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI10,FALSE,5,8108,6959,7161,54.674,53.255,46.278,22228,11452.95095,51.52488281,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI10,FALSE,6,13139,7057,5071,31.753,38.203,44.271,25267,9112.99479,36.06678589,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI10,FALSE,7,7966,6617,4918,41.037,37.661,38.735,19501,7666.02309,39.31092298,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI10,FALSE,8,8558,7651,6898,25.158,46.334,57.712,23107,9679.00974,41.8877818,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI10,FALSE,9,9615,8142,6534,25.772,22.537,44.98,24291,7251.93354,29.85440509,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI10,FALSE,10,6635,6211,4726,13.73,27.902,56.835,17572,5330.00082,30.33235158,OK,Spain,41.618,0.62,173
Gibert,NS,2,GI,GI10,FALSE,1,8829,10563,10460,20.025,16.605,17.954,29852,5399.9818,18.08917928,OK,Spain,41.618,0.62,173
Gibert,NS,2,GI,GI10,FALSE,2,12237,10809,10595,15.069,28.171,35.809,33641,8682.96047,25.81064912,OK,Spain,41.618,0.62,173
Gibert,NS,2,GI,GI10,FALSE,3,9175,7506,4327,15.237,33.866,52.253,21008,6200.96402,29.51715546,OK,Spain,41.618,0.62,173
Gibert,NS,2,GI,GI10,FALSE,4,7992,7506,5970,20.958,19.291,32.211,21468,5045.94252,23.50448351,OK,Spain,41.618,0.62,173
Gibert,NS,2,GI,GI10,FALSE,5,9408,9097,9272,30.75,24.085,21.808,27777,7106.01021,25.58235306,OK,Spain,41.618,0.62,173
Gibert,NS,2,GI,GI10,FALSE,6,9497,11793,8970,41.108,27.287,42.007,30260,10890.01057,35.98813804,OK,Spain,41.618,0.62,173
Gibert,NS,2,GI,GI10,FALSE,7,12466,7668,6491,10.637,23.657,10.923,26625,3849.03911,14.45648492,OK,Spain,41.618,0.62,173
Gibert,NS,2,GI,GI10,FALSE,8,10333,9682,8871,22.559,20.626,20.291,28886,6128.0454,21.2145863,OK,Spain,41.618,0.62,173
Gibert,NS,2,GI,GI10,FALSE,9,9502,10526,8546,23.658,18.649,20.138,28574,5931.97038,20.76002793,OK,Spain,41.618,0.62,173
Gibert,NS,2,GI,GI10,FALSE,10,9785,7948,6305,24.016,37.443,65.599,24038,9461.95219,39.36247687,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI11,FALSE,1,8858,7813,8298,27.139,35.582,51.832,24969,9485.01364,37.98715864,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI11,FALSE,2,8425,7204,7533,23.24,23.237,26.284,23162,5611.9372,24.22907003,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI11,FALSE,3,8371,7249,6551,28.145,41.771,43.825,22171,8254.97349,37.23320324,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI11,FALSE,4,10974,9725,6817,26.882,30.242,64.794,27516,10308.07216,37.46210263,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI11,FALSE,5,8341,8006,7470,41.638,45.978,45.328,23817,10540.02586,44.25421279,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI11,FALSE,6,6969,6676,5559,18.726,34.751,58.23,19204,6861.9974,35.7321256,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI11,FALSE,7,6036,7434,7403,27.253,29.89,52.438,20873,7748.99882,37.12450927,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI11,FALSE,8,9248,5475,3595,34.051,64.219,67.204,18318,9081.01053,49.57424681,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI11,FALSE,9,7683,11127,9785,35.025,29.622,49.075,28595,10788.99944,37.73037048,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI11,FALSE,10,8147,9498,6483,22.229,18.351,30.711,24128,5544.96874,22.98146858,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI12,FALSE,1,6860,6619,5956,12.464,12.781,35.208,19435,3797.99327,19.54202866,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI12,FALSE,2,6997,4981,4197,28.141,28.87,52.395,16175,5606.05862,34.6587859,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI12,FALSE,3,8573,7727,5329,27.913,22.531,45.374,21629,6551.93232,30.29234972,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI12,FALSE,4,10183,7793,6330,26.407,19.928,32.401,24306,6292.99715,25.89071484,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI12,FALSE,5,6489,5439,2852,26.044,23.91,42.567,14780,4204.4709,28.44702909,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI12,FALSE,6,8247,8527,5302,32.412,30.831,60.656,22076,8517.95813,38.5846989,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI12,FALSE,7,7367,6039,4393,14.226,17.37,23.492,17799,3129.00728,17.57968021,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI12,FALSE,8,6864,7154,6619,26.107,34.372,49.902,20637,7553.97074,36.6040158,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI12,FALSE,9,9148,8036,3301,6.526,19.263,52.227,20485,3868.98643,18.88692424,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI12,FALSE,10,4545,9222,5405,29.945,20.657,52.673,19172,6112.96444,31.88485521,OK,Spain,41.618,0.62,173
Gibert,NS,2,GI,GI13,FALSE,1,7004,8051,4605,22.973,20.718,55.396,19660,5828.0209,29.64405341,OK,Spain,41.618,0.62,173
Gibert,NS,2,GI,GI13,FALSE,2,7982,6508,4732,23.678,35.986,50.676,19222,6629.93516,34.49139091,OK,Spain,41.618,0.62,173
Gibert,NS,2,GI,GI13,FALSE,3,8426,9200,6880,38.168,35.239,47.602,24506,9733.04128,39.7169725,OK,Spain,41.618,0.62,173
Gibert,NS,2,GI,GI13,FALSE,4,9427,8672,5191,29.161,35.551,67.964,23290,9360.00143,40.18892842,OK,Spain,41.618,0.62,173
Gibert,NS,2,GI,GI13,FALSE,5,8697,6938,5281,43.371,47.088,55.633,20916,9976.92004,47.69994282,OK,Spain,41.618,0.62,173
Gibert,NS,2,GI,GI13,FALSE,6,8535,10680,10790,28.752,37.397,37.034,30005,10443.9514,34.8073701,OK,Spain,41.618,0.62,173
Gibert,NS,2,GI,GI13,FALSE,7,10021,8486,6258,36.863,30.992,56.552,24765,9863.04651,39.82655566,OK,Spain,41.618,0.62,173
Gibert,NS,2,GI,GI13,FALSE,8,9948,7846,7909,23.452,32.36,34.015,25703,7562.21691,29.4215341,OK,Spain,41.618,0.62,173
Gibert,NS,2,GI,GI13,FALSE,9,9389,6253,5765,5.613,3.39,7.251,21407,1157.00142,5.404780773,OK,Spain,41.618,0.62,173
Gibert,NS,2,GI,GI13,FALSE,10,9419,8174,8141,24.429,42.378,45.83,25734,9495.96553,36.90046448,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI14,FALSE,1,12387,10297,8793,18.374,27.241,27.226,31477,7474.97533,23.7474198,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI14,FALSE,2,9163,8039,6448,23.78,20.338,16.176,23650,4856.9617,20.53683594,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI14,FALSE,3,9753,8956,7796,29.191,20.065,13.879,26505,5726.02647,21.60357091,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI14,FALSE,4,14036,9965,7894,18.16,24.937,20.243,31895,6631.89207,20.79288939,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI14,FALSE,5,9415,7669,6589,32.544,31.36,49.537,23673,8733.00893,36.89016572,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI14,FALSE,6,9652,11438,8450,33.651,34.385,38.154,29540,10404.96382,35.22330339,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI14,FALSE,7,7746,9133,6909,34.263,30.432,44.985,23788,8541.38019,35.90625605,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI14,FALSE,8,10256,9967,8308,9.487,11.056,13.902,28531,3229.9164,11.32072623,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI14,FALSE,9,9209,8184,5500,16.582,21.371,38.491,22893,5393.04402,23.55761158,OK,Spain,41.618,0.62,173
Gibert,NS,1,GI,GI14,FALSE,10,10662,8811,7361,37.348,34.116,34.302,26834,9512.97474,35.451199,OK,Spain,41.618,0.62,173
