"Supervisor.PI","Diet","Batch","Population","Sex","ReplicateCageOld","ReplicateCage","Individual","Censor","LSP_AgeAtDeath_days","Country","Latitude","Longitude","Altitude"
"Flatt","S",1,"MA","F",3,"Flatt_MA_F_3",31,0,48,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",3,"Flatt_MA_F_3",32,0,51,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",3,"Flatt_MA_F_3",33,0,51,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",3,"Flatt_MA_F_3",34,0,51,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",3,"Flatt_MA_F_3",35,0,51,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",3,"Flatt_MA_F_3",36,0,51,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",3,"Flatt_MA_F_3",37,1,51,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",3,"Flatt_MA_F_3",38,0,53,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",3,"Flatt_MA_F_3",39,0,53,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",3,"Flatt_MA_F_3",40,0,53,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",3,"Flatt_MA_F_3",41,0,53,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",3,"Flatt_MA_F_3",42,0,55,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",3,"Flatt_MA_F_3",43,0,55,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",3,"Flatt_MA_F_3",44,0,55,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",3,"Flatt_MA_F_3",45,0,55,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",3,"Flatt_MA_F_3",46,0,55,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",3,"Flatt_MA_F_3",47,0,55,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",3,"Flatt_MA_F_3",48,0,55,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",3,"Flatt_MA_F_3",49,0,58,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",3,"Flatt_MA_F_3",50,0,58,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",3,"Flatt_MA_F_3",51,0,60,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",3,"Flatt_MA_F_3",52,0,62,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",3,"Flatt_MA_F_3",53,0,62,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",3,"Flatt_MA_F_3",54,0,62,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",3,"Flatt_MA_F_3",55,0,62,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",3,"Flatt_MA_F_3",56,0,65,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",3,"Flatt_MA_F_3",57,0,65,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",3,"Flatt_MA_F_3",58,0,65,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",3,"Flatt_MA_F_3",59,0,72,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",4,"Flatt_MA_F_4",1,1,6,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",4,"Flatt_MA_F_4",2,1,12,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",4,"Flatt_MA_F_4",3,0,18,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",4,"Flatt_MA_F_4",4,1,24,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",4,"Flatt_MA_F_4",5,0,25,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",4,"Flatt_MA_F_4",6,1,30,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",4,"Flatt_MA_F_4",7,0,30,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",4,"Flatt_MA_F_4",8,1,32,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",4,"Flatt_MA_F_4",9,0,32,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",4,"Flatt_MA_F_4",10,1,34,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",4,"Flatt_MA_F_4",11,1,34,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",4,"Flatt_MA_F_4",12,1,39,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",4,"Flatt_MA_F_4",13,1,39,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",4,"Flatt_MA_F_4",14,0,39,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",4,"Flatt_MA_F_4",15,0,44,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",4,"Flatt_MA_F_4",16,0,44,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",4,"Flatt_MA_F_4",17,0,44,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",4,"Flatt_MA_F_4",18,1,44,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",4,"Flatt_MA_F_4",19,0,46,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",4,"Flatt_MA_F_4",20,0,46,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",4,"Flatt_MA_F_4",21,0,46,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",4,"Flatt_MA_F_4",22,0,46,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",4,"Flatt_MA_F_4",23,0,48,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",4,"Flatt_MA_F_4",24,0,48,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",4,"Flatt_MA_F_4",25,0,51,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",4,"Flatt_MA_F_4",26,0,51,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",4,"Flatt_MA_F_4",27,0,51,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",4,"Flatt_MA_F_4",28,0,51,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",4,"Flatt_MA_F_4",29,0,51,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",4,"Flatt_MA_F_4",30,0,51,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",4,"Flatt_MA_F_4",31,0,53,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",4,"Flatt_MA_F_4",32,0,53,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",4,"Flatt_MA_F_4",33,0,53,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",4,"Flatt_MA_F_4",34,0,53,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",4,"Flatt_MA_F_4",35,0,55,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",4,"Flatt_MA_F_4",36,0,55,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",4,"Flatt_MA_F_4",37,0,55,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",4,"Flatt_MA_F_4",38,0,55,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",4,"Flatt_MA_F_4",39,0,55,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",4,"Flatt_MA_F_4",40,0,58,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",4,"Flatt_MA_F_4",41,0,60,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",4,"Flatt_MA_F_4",42,0,60,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",4,"Flatt_MA_F_4",43,0,60,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",4,"Flatt_MA_F_4",44,0,60,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",4,"Flatt_MA_F_4",45,0,60,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",4,"Flatt_MA_F_4",46,0,60,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",4,"Flatt_MA_F_4",47,0,62,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",4,"Flatt_MA_F_4",48,0,62,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",4,"Flatt_MA_F_4",49,0,62,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",4,"Flatt_MA_F_4",50,0,65,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",4,"Flatt_MA_F_4",51,0,65,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",4,"Flatt_MA_F_4",52,0,67,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",4,"Flatt_MA_F_4",53,0,67,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",4,"Flatt_MA_F_4",54,0,67,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",4,"Flatt_MA_F_4",55,0,69,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",4,"Flatt_MA_F_4",56,0,69,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",4,"Flatt_MA_F_4",57,0,69,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",5,"Flatt_MA_F_5",1,1,5,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",5,"Flatt_MA_F_5",2,0,11,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",5,"Flatt_MA_F_5",3,1,23,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",5,"Flatt_MA_F_5",4,0,24,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",5,"Flatt_MA_F_5",5,0,29,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",5,"Flatt_MA_F_5",6,0,31,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",5,"Flatt_MA_F_5",7,0,31,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",5,"Flatt_MA_F_5",8,0,31,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",5,"Flatt_MA_F_5",9,1,33,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",5,"Flatt_MA_F_5",10,0,33,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",5,"Flatt_MA_F_5",11,1,36,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",5,"Flatt_MA_F_5",12,1,36,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",5,"Flatt_MA_F_5",13,0,36,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",5,"Flatt_MA_F_5",14,0,36,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",5,"Flatt_MA_F_5",15,1,38,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",5,"Flatt_MA_F_5",16,1,38,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",5,"Flatt_MA_F_5",17,1,38,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",5,"Flatt_MA_F_5",18,1,38,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",5,"Flatt_MA_F_5",19,0,40,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",5,"Flatt_MA_F_5",20,0,40,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",5,"Flatt_MA_F_5",21,0,40,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",5,"Flatt_MA_F_5",22,0,40,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",5,"Flatt_MA_F_5",23,0,40,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",5,"Flatt_MA_F_5",24,0,43,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",5,"Flatt_MA_F_5",25,0,45,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",5,"Flatt_MA_F_5",26,0,45,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",5,"Flatt_MA_F_5",27,0,45,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",5,"Flatt_MA_F_5",28,0,45,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",5,"Flatt_MA_F_5",29,0,45,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",5,"Flatt_MA_F_5",30,0,45,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",5,"Flatt_MA_F_5",31,0,45,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",5,"Flatt_MA_F_5",32,0,47,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",5,"Flatt_MA_F_5",33,0,47,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",5,"Flatt_MA_F_5",34,0,47,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",5,"Flatt_MA_F_5",35,0,47,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",5,"Flatt_MA_F_5",36,0,47,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",5,"Flatt_MA_F_5",37,0,50,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",5,"Flatt_MA_F_5",38,0,50,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",5,"Flatt_MA_F_5",39,0,50,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",5,"Flatt_MA_F_5",40,0,50,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",5,"Flatt_MA_F_5",41,0,50,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",5,"Flatt_MA_F_5",42,0,50,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",5,"Flatt_MA_F_5",43,0,52,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",5,"Flatt_MA_F_5",44,0,52,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",5,"Flatt_MA_F_5",45,0,52,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",5,"Flatt_MA_F_5",46,0,52,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",5,"Flatt_MA_F_5",47,0,52,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",5,"Flatt_MA_F_5",48,0,54,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",5,"Flatt_MA_F_5",49,0,54,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",5,"Flatt_MA_F_5",50,0,54,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",5,"Flatt_MA_F_5",51,0,54,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",5,"Flatt_MA_F_5",52,0,57,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",5,"Flatt_MA_F_5",53,0,57,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",5,"Flatt_MA_F_5",54,0,59,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",5,"Flatt_MA_F_5",55,0,59,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",5,"Flatt_MA_F_5",56,1,59,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",5,"Flatt_MA_F_5",57,0,64,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",5,"Flatt_MA_F_5",58,0,64,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",5,"Flatt_MA_F_5",59,0,68,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",5,"Flatt_MA_F_5",60,0,73,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",6,"Flatt_MA_F_6",1,1,21,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",6,"Flatt_MA_F_6",2,0,26,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",6,"Flatt_MA_F_6",3,1,29,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",6,"Flatt_MA_F_6",4,0,33,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",6,"Flatt_MA_F_6",5,1,36,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",6,"Flatt_MA_F_6",6,1,38,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",6,"Flatt_MA_F_6",7,1,38,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",6,"Flatt_MA_F_6",8,0,38,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",6,"Flatt_MA_F_6",9,0,38,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",6,"Flatt_MA_F_6",10,0,38,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",6,"Flatt_MA_F_6",11,1,40,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",6,"Flatt_MA_F_6",12,0,40,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",6,"Flatt_MA_F_6",13,0,43,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",6,"Flatt_MA_F_6",14,0,43,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",6,"Flatt_MA_F_6",15,0,43,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",6,"Flatt_MA_F_6",16,0,43,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",6,"Flatt_MA_F_6",17,0,43,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",6,"Flatt_MA_F_6",18,0,43,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",6,"Flatt_MA_F_6",19,0,43,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",6,"Flatt_MA_F_6",20,0,45,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",6,"Flatt_MA_F_6",21,0,45,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",6,"Flatt_MA_F_6",22,0,45,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",6,"Flatt_MA_F_6",23,0,45,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",6,"Flatt_MA_F_6",24,1,45,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",6,"Flatt_MA_F_6",25,0,47,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",6,"Flatt_MA_F_6",26,0,50,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",6,"Flatt_MA_F_6",27,0,50,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",6,"Flatt_MA_F_6",28,0,50,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",6,"Flatt_MA_F_6",29,0,50,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",6,"Flatt_MA_F_6",30,0,54,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",6,"Flatt_MA_F_6",31,0,54,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",6,"Flatt_MA_F_6",32,0,54,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",6,"Flatt_MA_F_6",33,0,57,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",6,"Flatt_MA_F_6",34,0,57,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",6,"Flatt_MA_F_6",35,0,57,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",6,"Flatt_MA_F_6",36,0,61,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",6,"Flatt_MA_F_6",37,0,61,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",6,"Flatt_MA_F_6",38,0,61,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",6,"Flatt_MA_F_6",39,0,64,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",6,"Flatt_MA_F_6",40,0,66,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",6,"Flatt_MA_F_6",41,0,66,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",6,"Flatt_MA_F_6",42,0,66,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",6,"Flatt_MA_F_6",43,0,66,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",6,"Flatt_MA_F_6",44,0,68,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",6,"Flatt_MA_F_6",45,0,68,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",6,"Flatt_MA_F_6",46,0,68,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",6,"Flatt_MA_F_6",47,0,71,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",6,"Flatt_MA_F_6",48,0,71,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",6,"Flatt_MA_F_6",49,0,75,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",6,"Flatt_MA_F_6",50,0,75,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",6,"Flatt_MA_F_6",51,0,80,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",7,"Flatt_MA_F_7",1,1,5,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",7,"Flatt_MA_F_7",2,0,13,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",7,"Flatt_MA_F_7",3,0,13,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",7,"Flatt_MA_F_7",4,0,19,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",7,"Flatt_MA_F_7",5,1,29,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",7,"Flatt_MA_F_7",6,1,33,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",7,"Flatt_MA_F_7",7,0,33,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",7,"Flatt_MA_F_7",8,0,33,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",7,"Flatt_MA_F_7",9,1,36,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",7,"Flatt_MA_F_7",10,1,36,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",7,"Flatt_MA_F_7",11,0,36,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",7,"Flatt_MA_F_7",12,0,36,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",7,"Flatt_MA_F_7",13,0,36,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",7,"Flatt_MA_F_7",14,0,40,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",7,"Flatt_MA_F_7",15,0,40,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",7,"Flatt_MA_F_7",16,0,40,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",7,"Flatt_MA_F_7",17,0,40,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",7,"Flatt_MA_F_7",18,1,43,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",7,"Flatt_MA_F_7",19,1,43,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",7,"Flatt_MA_F_7",20,0,43,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",7,"Flatt_MA_F_7",21,0,43,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",7,"Flatt_MA_F_7",22,0,43,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",7,"Flatt_MA_F_7",23,0,43,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",7,"Flatt_MA_F_7",24,0,43,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",7,"Flatt_MA_F_7",25,0,43,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",7,"Flatt_MA_F_7",26,0,43,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",7,"Flatt_MA_F_7",27,0,45,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",7,"Flatt_MA_F_7",28,0,45,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",7,"Flatt_MA_F_7",29,0,45,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",7,"Flatt_MA_F_7",30,0,47,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",7,"Flatt_MA_F_7",31,0,47,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",7,"Flatt_MA_F_7",32,0,47,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",7,"Flatt_MA_F_7",33,0,52,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",7,"Flatt_MA_F_7",34,0,52,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",7,"Flatt_MA_F_7",35,0,52,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",7,"Flatt_MA_F_7",36,0,54,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",7,"Flatt_MA_F_7",37,0,54,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",7,"Flatt_MA_F_7",38,0,54,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",7,"Flatt_MA_F_7",39,0,54,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",7,"Flatt_MA_F_7",40,0,57,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",7,"Flatt_MA_F_7",41,0,57,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",7,"Flatt_MA_F_7",42,0,57,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",7,"Flatt_MA_F_7",43,1,59,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",7,"Flatt_MA_F_7",44,0,59,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",7,"Flatt_MA_F_7",45,0,59,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",7,"Flatt_MA_F_7",46,0,59,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",7,"Flatt_MA_F_7",47,0,59,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",7,"Flatt_MA_F_7",48,0,61,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",7,"Flatt_MA_F_7",49,0,61,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",7,"Flatt_MA_F_7",50,0,61,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",7,"Flatt_MA_F_7",51,0,61,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",7,"Flatt_MA_F_7",52,0,61,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",7,"Flatt_MA_F_7",53,0,61,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",7,"Flatt_MA_F_7",54,0,68,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",7,"Flatt_MA_F_7",55,0,71,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",7,"Flatt_MA_F_7",56,1,75,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",7,"Flatt_MA_F_7",57,0,75,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",7,"Flatt_MA_F_7",58,0,78,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",7,"Flatt_MA_F_7",59,0,78,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",7,"Flatt_MA_F_7",60,0,87,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",8,"Flatt_MA_F_8",1,0,5,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",8,"Flatt_MA_F_8",2,0,21,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",8,"Flatt_MA_F_8",3,1,26,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",8,"Flatt_MA_F_8",4,1,29,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",8,"Flatt_MA_F_8",5,1,29,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",8,"Flatt_MA_F_8",6,1,31,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",8,"Flatt_MA_F_8",7,0,31,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",8,"Flatt_MA_F_8",8,0,31,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",8,"Flatt_MA_F_8",9,0,36,"Austria",48.375,15.56,572
"Flatt","S",1,"MA","F",8,"Flatt_MA_F_8",10,0,36,"Austria",48.375,15.56,572
