Supervisor.PI	Diet	Batch	Population	Line	Sex	ReplicateVialOld	ReplicateVial	Individual	CentroidSizeLeft_micrometers	CentroidSizeRight_micrometers	Country	Latitude	Longitude	Altitude	Population_Lat	Population_Lon	Population_Alt	Color	StatusT	StatusM	Wolbachia	PC.ratio	DevAssym	AvArea
Onder	NS	2	MA	MA18	F	2	Onder_2_MA18_2	19	2971.96618325902	2939.70756102569	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	32.2586222333298	2955.83687214235
Onder	NS	2	MA	MA18	F	2	Onder_2_MA18_2	20	2933.37263938764	2941.91266198424	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	8.54002259660001	2937.64265068594
Onder	NS	2	MA	MA18	F	2	Onder_2_MA18_2	21	3108.33618895119	3073.8241193514	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	34.5120695997898	3091.08015415129
Onder	NS	2	MA	MA18	F	3	Onder_2_MA18_3	22	3039.93573190507	3025.51405749555	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	14.4216744095202	3032.72489470031
Onder	NS	2	MA	MA18	F	3	Onder_2_MA18_3	23	2882.90298774926	2895.21840247778	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	12.31541472852	2889.06069511352
Onder	NS	2	MA	MA18	F	3	Onder_2_MA18_3	24	3024.261273338	3044.31851545071	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	20.0572421127099	3034.28989439436
Onder	NS	2	MA	MA18	F	3	Onder_2_MA18_3	25	3085.94218144501	3057.35782478433	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	28.58435666068	3071.65000311467
Onder	NS	2	MA	MA18	F	3	Onder_2_MA18_3	26	3040.02760906443	3052.64427578354	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	12.6166667191096	3046.33594242399
Onder	NS	2	MA	MA18	F	3	Onder_2_MA18_3	27	2972.10119156391	2987.42345021083	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	15.3222586469201	2979.76232088737
Onder	NS	2	MA	MA18	F	3	Onder_2_MA18_3	28	2979.61907175572	2970.96243374264	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	8.65663801308028	2975.29075274918
Onder	NS	2	MA	MA18	F	3	Onder_2_MA18_3	29	3027.75968105542	3032.84314527936	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	5.08346422394015	3030.30141316739
Onder	NS	2	MA	MA18	F	3	Onder_2_MA18_3	30	2963.23775218426	2950.72204262577	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	12.51570955849	2956.97989740501
Onder	NS	2	MA	MA18	F	3	Onder_2_MA18_3	31	2874.08065541898	2863.28439358503	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	10.7962618339498	2868.682524502
Onder	NS	2	MA	MA18	M	1	Onder_2_MA18_1	1	2543.32550634857	2533.94338199455	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	9.38212435402011	2538.63444417156
Onder	NS	2	MA	MA18	M	1	Onder_2_MA18_1	2	2659.92297776699	2648.13114996112	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	11.7918278058696	2654.02706386405
Onder	NS	2	MA	MA18	M	1	Onder_2_MA18_1	3	2537.45957803997	2538.55388285929	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	1.09430481931986	2538.00673044963
Onder	NS	2	MA	MA18	M	1	Onder_2_MA18_1	4	2565.3844368286	2550.98688107132	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	14.3975557572799	2558.18565894996
Onder	NS	2	MA	MA18	M	1	Onder_2_MA18_1	5	2558.49680270826	2544.00648144929	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	14.4903212589702	2551.25164207878
Onder	NS	2	MA	MA18	M	1	Onder_2_MA18_1	6	2553.68402659452	2535.3747958935	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	18.3092307010202	2544.52941124401
Onder	NS	2	MA	MA18	M	1	Onder_2_MA18_1	7	2589.62034300142	2587.78412760446	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	1.83621539696014	2588.70223530294
Onder	NS	2	MA	MA18	M	1	Onder_2_MA18_1	8	2532.13815566521	2532.05900259097	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	0.0791530742399118	2532.09857912809
Onder	NS	2	MA	MA18	M	1	Onder_2_MA18_1	9	2586.93966248129	2558.12648705954	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	28.8131754217497	2572.53307477041
Onder	NS	2	MA	MA18	M	1	Onder_2_MA18_1	10	2507.51586350396	2483.82244409982	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	23.6934194041401	2495.66915380189
Onder	NS	2	MA	MA18	M	2	Onder_2_MA18_2	11	2473.07451040586	2485.94608865365	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	12.8715782477898	2479.51029952975
Onder	NS	2	MA	MA18	M	2	Onder_2_MA18_2	12	2545.00783557246	2544.21814149605	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	0.789694076409887	2544.61298853426
Onder	NS	2	MA	MA18	M	2	Onder_2_MA18_2	13	2580.35180319746	2574.91505602169	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	5.43674717577005	2577.63342960957
Onder	NS	2	MA	MA18	M	2	Onder_2_MA18_2	14	2473.31843863786	2494.30528831368	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	20.9868496758204	2483.81186347577
Onder	NS	2	MA	MA18	M	2	Onder_2_MA18_2	15	2602.09996041805	2609.36469303982	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	7.26473262176978	2605.73232672893
Onder	NS	2	MA	MA18	M	2	Onder_2_MA18_2	16	2542.29167056434	2543.80334717666	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	1.51167661231966	2543.0475088705
Onder	NS	2	MA	MA18	M	2	Onder_2_MA18_2	17	2595.8023796102	2626.39608782544	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	30.59370821524	2611.09923371782
Onder	NS	2	MA	MA18	M	2	Onder_2_MA18_2	18	2483.80445857737	2495.45932051444	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	11.6548619370701	2489.63188954591
Onder	NS	2	MA	MA18	M	2	Onder_2_MA18_2	19	2580.4516218508	2542.72475520572	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	37.72686664508	2561.58818852826
Onder	NS	2	MA	MA18	M	2	Onder_2_MA18_2	20	2562.62563678724	2540.08568797551	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	22.53994881173	2551.35566238138
Onder	NS	2	MA	MA18	M	3	Onder_2_MA18_3	21	2556.20908109646	2552.34329997318	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	3.86578112328016	2554.27619053482
Onder	NS	2	MA	MA18	M	3	Onder_2_MA18_3	22	2559.1083197063	2548.25955842971	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	10.8487612765898	2553.68393906801
Onder	NS	2	MA	MA18	M	3	Onder_2_MA18_3	23	2633.84150466903	2625.62826672261	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	8.21323794642012	2629.73488569582
Onder	NS	2	MA	MA18	M	3	Onder_2_MA18_3	24	2617.87340984533	2606.8403338609	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	11.0330759844301	2612.35687185312
Onder	NS	2	MA	MA18	M	3	Onder_2_MA18_3	25	2556.00817624608	2561.20568168673	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	5.19750544064982	2558.6069289664
Onder	NS	2	MA	MA18	M	3	Onder_2_MA18_3	26	2606.38655735277	2588.46584496501	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	17.92071238776	2597.42620115889
Onder	NS	2	MA	MA18	M	3	Onder_2_MA18_3	27	2593.8591396811	2596.16747621874	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	2.30833653764012	2595.01330794992
Onder	NS	2	MA	MA18	M	3	Onder_2_MA18_3	28	2601.80020028941	2619.97779977923	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	18.1775994898198	2610.88900003432
Onder	NS	2	MA	MA18	M	3	Onder_2_MA18_3	29	2528.10280574284	2523.91638077841	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	4.18642496442999	2526.00959326062
Onder	NS	2	MA	MA18	M	3	Onder_2_MA18_3	30	2575.9009575498	2546.90380895039	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	28.9971485994097	2561.4023832501
Onder	NS	2	MA	MA19	F	1	Onder_2_MA19_1	1	2966.79631679264	2972.06232821709	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	5.26601142444997	2969.42932250487
Onder	NS	2	MA	MA19	F	1	Onder_2_MA19_1	2	2893.50045713838	2885.81722461226	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	7.68323252612026	2889.65884087532
Onder	NS	2	MA	MA19	F	1	Onder_2_MA19_1	3	2848.24048130786	2849.57940873217	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	1.33892742430999	2848.90994502002
Onder	NS	2	MA	MA19	F	1	Onder_2_MA19_1	4	2885.26156174445	2881.34992532375	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	3.91163642069978	2883.3057435341
Onder	NS	2	MA	MA19	F	1	Onder_2_MA19_1	5	3002.89845221033	2984.12159891691	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	18.7768532934201	2993.51002556362
Onder	NS	2	MA	MA19	F	1	Onder_2_MA19_1	6	2772.16883428568	2853.17577359096	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	81.00693930528	2812.67230393832
Onder	NS	2	MA	MA19	F	1	Onder_2_MA19_1	7	2870.38948322802	2891.27680750405	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	20.8873242760301	2880.83314536603
Onder	NS	2	MA	MA19	F	1	Onder_2_MA19_1	8	2947.9058285868	2948.93707858306	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	1.03124999626016	2948.42145358493
Onder	NS	2	MA	MA19	F	1	Onder_2_MA19_1	9	2914.05282451461	2917.96641220573	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	3.91358769112003	2916.00961836017
Onder	NS	2	MA	MA19	F	1	Onder_2_MA19_1	10	2744.58374558693	2752.77364786537	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	8.18990227844006	2748.67869672615
Onder	NS	2	MA	MA19	F	1	Onder_2_MA19_1	11	2827.51178539889	2814.53255505421	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	12.9792303446798	2821.02217022655
Onder	NS	2	MA	MA19	F	2	Onder_2_MA19_2	12	2840.01142904883	2837.54106659587	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	2.47036245296022	2838.77624782235
Onder	NS	2	MA	MA19	F	2	Onder_2_MA19_2	13	2950.95280985176	2929.55093363464	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	21.4018762171199	2940.2518717432
Onder	NS	2	MA	MA19	F	2	Onder_2_MA19_2	14	2988.32026110911	2949.35125154736	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	38.9690095617502	2968.83575632824
Onder	NS	2	MA	MA19	F	2	Onder_2_MA19_2	15	2910.24986257606	2898.44435560699	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	11.8055069690699	2904.34710909152
Onder	NS	2	MA	MA19	F	2	Onder_2_MA19_2	16	2776.11282480378	2797.82435396863	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	21.7115291648502	2786.96858938621
Onder	NS	2	MA	MA19	F	2	Onder_2_MA19_2	17	2904.40832709473	2906.24958266691	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	1.84125557218022	2905.32895488082
Onder	NS	2	MA	MA19	F	2	Onder_2_MA19_2	18	3013.80191034958	3013.9776410249	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	0.17573067532021	3013.88977568724
Onder	NS	2	MA	MA19	F	2	Onder_2_MA19_2	19	2647.27522580581	2628.29904060181	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	18.9761852040001	2637.78713320381
Onder	NS	2	MA	MA19	F	2	Onder_2_MA19_2	20	2916.67019361696	2923.35645576998	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	6.68626215301992	2920.01332469347
Onder	NS	2	MA	MA19	F	2	Onder_2_MA19_2	21	2818.72696982982	2817.32809691239	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	1.39887291743025	2818.02753337111
Onder	NS	2	MA	MA19	F	2	Onder_2_MA19_2	22	2868.9185864685	2869.53828381884	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	0.61969735033972	2869.22843514367
Onder	NS	2	MA	MA19	F	3	Onder_2_MA19_3	23	2839.24935482102	2868.75880123262	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	29.5094464116	2854.00407802682
Onder	NS	2	MA	MA19	F	3	Onder_2_MA19_3	24	2933.57019969115	2925.75504862728	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	7.81515106386996	2929.66262415921
Onder	NS	2	MA	MA19	F	3	Onder_2_MA19_3	25	2859.51595190165	2856.4865449549	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	3.02940694674999	2858.00124842828
Onder	NS	2	MA	MA19	F	3	Onder_2_MA19_3	26	2831.06681080896	2854.88105011995	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	23.8142393109902	2842.97393046445
Onder	NS	2	MA	MA19	F	3	Onder_2_MA19_3	27	3026.57936734446	3027.21052948017	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	0.631162135709928	3026.89494841231
Onder	NS	2	MA	MA19	F	3	Onder_2_MA19_3	28	2916.24171886481	2919.899323763	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	3.65760489819013	2918.07052131391
Onder	NS	2	MA	MA19	F	3	Onder_2_MA19_3	29	2936.39289856415	2952.20316713061	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	15.8102685664599	2944.29803284738
Onder	NS	2	MA	MA19	F	3	Onder_2_MA19_3	30	2878.9281758137	2904.22582796393	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	25.2976521502301	2891.57700188882
Onder	NS	2	MA	MA19	F	3	Onder_2_MA19_3	31	3009.75647064841	3002.27236684649	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	7.4841038019199	3006.01441874745
Onder	NS	2	MA	MA19	F	3	Onder_2_MA19_3	32	2933.25725252778	2960.22951940359	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	26.97226687581	2946.74338596568
Onder	NS	2	MA	MA19	F	3	Onder_2_MA19_3	33	3062.43407989854	3045.29253584722	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	17.1415440513201	3053.86330787288
Onder	NS	2	MA	MA19	F	3	Onder_2_MA19_3	34	2893.33326628538	2850.80477118655	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	42.5284950988298	2872.06901873597
Onder	NS	2	MA	MA19	M	1	Onder_2_MA19_1	1	2581.06807244443	2584.3638112255	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	3.29573878106976	2582.71594183496
Onder	NS	2	MA	MA19	M	1	Onder_2_MA19_1	2	2391.97667753304	2399.47069240572	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	7.49401487268005	2395.72368496938
Onder	NS	2	MA	MA19	M	1	Onder_2_MA19_1	3	2511.03492732483	2492.19344993803	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	18.8414773867999	2501.61418863143
Onder	NS	2	MA	MA19	M	1	Onder_2_MA19_1	4	2455.12819960922	2449.92479146965	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	5.20340813957	2452.52649553944
Onder	NS	2	MA	MA19	M	1	Onder_2_MA19_1	5	2349.58856073467	2361.66434419127	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	12.0757834566002	2355.62645246297
Onder	NS	2	MA	MA19	M	1	Onder_2_MA19_1	6	2453.06893125	2428.02409156376	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	25.0448396862398	2440.54651140688
Onder	NS	2	MA	MA19	M	1	Onder_2_MA19_1	7	2379.70041450994	2390.90399412549	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	11.2035796155501	2385.30220431772
Onder	NS	2	MA	MA19	M	1	Onder_2_MA19_1	8	2562.93547481453	2566.428258508	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	3.49278369346985	2564.68186666127
Onder	NS	2	MA	MA19	M	1	Onder_2_MA19_1	9	2394.70535815127	2384.35665656328	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	10.34870158799	2389.53100735728
Onder	NS	2	MA	MA19	M	2	Onder_2_MA19_2	10	2477.1986905422	2475.16152409801	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	2.03716644419001	2476.1801073201
Onder	NS	2	MA	MA19	M	2	Onder_2_MA19_2	11	2468.2919767457	2460.30620793705	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	7.98576880864994	2464.29909234138
Onder	NS	2	MA	MA19	M	2	Onder_2_MA19_2	12	2427.40292894558	2408.27497995466	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	19.1279489909198	2417.83895445012
Onder	NS	2	MA	MA19	M	2	Onder_2_MA19_2	13	2461.46947663488	2465.91877506815	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	4.44929843327009	2463.69412585151
Onder	NS	2	MA	MA19	M	2	Onder_2_MA19_2	14	2473.00599788233	2467.37399395884	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	5.63200392349017	2470.18999592058
Onder	NS	2	MA	MA19	M	2	Onder_2_MA19_2	15	2505.01305956452	2467.24089154124	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	37.7721680232798	2486.12697555288
Onder	NS	2	MA	MA19	M	2	Onder_2_MA19_2	16	2563.79239883193	2605.05673329722	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	41.2643344652902	2584.42456606457
Onder	NS	2	MA	MA19	M	2	Onder_2_MA19_2	17	2565.3494524292	2560.42035467694	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	4.92909775226008	2562.88490355307
Onder	NS	2	MA	MA19	M	2	Onder_2_MA19_2	18	2388.86803916357	2377.98643545114	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	10.8816037124298	2383.42723730735
Onder	NS	2	MA	MA19	M	2	Onder_2_MA19_2	19	2437.9518995949	2432.71125646674	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	5.24064312816017	2435.33157803082
Onder	NS	2	MA	MA19	M	3	Onder_2_MA19_3	20	2480.24124247598	2493.81586521018	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	13.5746227342001	2487.02855384308
Onder	NS	2	MA	MA19	M	3	Onder_2_MA19_3	21	2510.59156700846	2530.60392534976	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	20.0123583413001	2520.59774617911
Onder	NS	2	MA	MA19	M	3	Onder_2_MA19_3	22	2545.9332355906	2538.0125772965	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	7.92065829410012	2541.97290644355
Onder	NS	2	MA	MA19	M	3	Onder_2_MA19_3	23	2438.22145999784	2440.42848939902	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	2.20702940117962	2439.32497469843
Onder	NS	2	MA	MA19	M	3	Onder_2_MA19_3	24	2523.8848080584	2514.74720186901	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	9.13760618938977	2519.3160049637
Onder	NS	2	MA	MA19	M	3	Onder_2_MA19_3	25	2430.07311634	2418.21479931416	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	11.8583170258403	2424.14395782708
Onder	NS	2	MA	MA19	M	3	Onder_2_MA19_3	26	2511.64309802153	2512.10517723841	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	0.462079216879829	2511.87413762997
Onder	NS	2	MA	MA19	M	3	Onder_2_MA19_3	27	2524.33938524145	2515.37351492235	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	8.9658703191003	2519.8564500819
Onder	NS	2	MA	MA19	M	3	Onder_2_MA19_3	28	2599.93326923365	2585.3205798094	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	14.6126894242502	2592.62692452153
Onder	NS	2	MA	MA19	M	3	Onder_2_MA19_3	29	2415.40004301615	2415.90385266451	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	0.503809648359947	2415.65194784033
Onder	NS	2	MA	MA19	M	3	Onder_2_MA19_3	30	2497.78995421713	2490.9732791825	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	6.81667503462995	2494.38161669981
Onder	NS	2	MA	MA19	M	3	Onder_2_MA19_3	31	2374.37323811864	2373.60629561374	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	0.766942504900271	2373.98976686619
Onder	NS	3	MA	MA20	F	1	Onder_3_MA20_1	1	2847.35099973291	2870.18308705135	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	22.8320873184398	2858.76704339213
Onder	NS	3	MA	MA20	F	1	Onder_3_MA20_1	2	2769.59262353805	2768.76741587422	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	0.825207663829588	2769.18001970613
Onder	NS	3	MA	MA20	F	1	Onder_3_MA20_1	3	2795.71549209035	2803.03996145513	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	7.32446936478027	2799.37772677274
Onder	NS	3	MA	MA20	F	1	Onder_3_MA20_1	4	2789.08470131719	2806.81956118109	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	17.7348598639001	2797.95213124914
Onder	NS	3	MA	MA20	F	1	Onder_3_MA20_1	5	2817.52550932452	2826.64938264441	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	9.12387331988975	2822.08744598446
Onder	NS	3	MA	MA20	F	1	Onder_3_MA20_1	6	2834.02980703041	2840.01114562982	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	5.98133859940981	2837.02047633012
Onder	NS	3	MA	MA20	F	1	Onder_3_MA20_1	7	2787.92460063396	2788.16537781345	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	0.240777179490124	2788.0449892237
Onder	NS	3	MA	MA20	F	1	Onder_3_MA20_1	8	2919.00934244692	2929.92718851756	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	10.9178460706398	2924.46826548224
Onder	NS	3	MA	MA20	F	1	Onder_3_MA20_1	9	2779.3031140541	2778.59217606543	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	0.710937988670139	2778.94764505976
Onder	NS	3	MA	MA20	F	2	Onder_3_MA20_2	10	2796.31140135751	2774.17417196224	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	22.13722939527	2785.24278665988
Onder	NS	3	MA	MA20	F	2	Onder_3_MA20_2	11	2825.58988145768	2812.94131544012	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	12.6485660175599	2819.2655984489
Onder	NS	3	MA	MA20	F	2	Onder_3_MA20_2	12	2811.69673222586	2827.46396011238	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	15.7672278865198	2819.58034616912
Onder	NS	3	MA	MA20	F	2	Onder_3_MA20_2	13	2859.95292525349	2879.75158393136	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	19.7986586778702	2869.85225459243
Onder	NS	3	MA	MA20	F	2	Onder_3_MA20_2	14	2818.18749702294	2841.1549362126	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	22.9674391896601	2829.67121661777
Onder	NS	3	MA	MA20	F	2	Onder_3_MA20_2	15	2844.97245518174	2855.16044177843	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	10.1879865966903	2850.06644848009
Onder	NS	3	MA	MA20	F	2	Onder_3_MA20_2	16	2762.76891295005	2750.14004992764	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	12.6288630224099	2756.45448143885
Onder	NS	3	MA	MA20	F	2	Onder_3_MA20_2	17	2727.40531610254	2799.85975756037	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	72.4544414578299	2763.63253683145
Onder	NS	3	MA	MA20	F	2	Onder_3_MA20_2	18	2777.97957209357	2795.63127727746	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	17.65170518389	2786.80542468551
Onder	NS	3	MA	MA20	F	3	Onder_3_MA20_3	19	2909.51545339288	2899.49874949171	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	10.0167039011699	2904.50710144229
Onder	NS	3	MA	MA20	F	3	Onder_3_MA20_3	20	2800.77021319636	2767.23595894373	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	33.53425425263	2784.00308607005
Onder	NS	3	MA	MA20	F	3	Onder_3_MA20_3	21	2819.18796733542	2833.1388470446	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	13.9508797091798	2826.16340719001
Onder	NS	3	MA	MA20	F	3	Onder_3_MA20_3	22	2883.33892920988	2865.85712991175	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	17.4817992981302	2874.59802956082
Onder	NS	3	MA	MA20	F	3	Onder_3_MA20_3	23	2837.41426517476	2859.73662827149	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	22.32236309673	2848.57544672313
Onder	NS	3	MA	MA20	F	3	Onder_3_MA20_3	24	2896.49295821744	2911.64929104355	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	15.15633282611	2904.07112463049
Onder	NS	3	MA	MA20	F	3	Onder_3_MA20_3	25	2949.04066139496	2919.55086277701	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.179	29.4897986179499	2934.29576208599
