"Supervisor.PI","Batch","Sex","Population","Line","Mean","SD","Median","Min","Max","SE","CV","Mode"
"Vieira","6","F","AK","AK12",0.925925925933333,0.128300059807087,1,0.7777777778,1,0.0740740740666667,0.138564064590545,1
"Vieira","6","F","AK","AK13",0.476096491233333,0.291440932956962,0.3157894737,0.3,0.8125,0.168263501095578,0.61214677764581,0.3
"Vieira","6","M","AK","AK10",0.879166666666667,0.0710780087884666,0.9,0.8,0.9375,0.0410369075074838,0.0808470242143696,0.9375
"Vieira","6","M","AK","AK11",0.762745098033333,0.15918622349826,0.8,0.5882352941,0.9,0.0919062089880001,0.208701732608582,0.9
"Vieira","6","M","AK","AK12",0.692105263166667,0.226361684443288,0.6,0.5263157895,0.95,0.13068997944755,0.327062509837868,0.95
"Vieira","6","M","AK","AK13",0.6,0.304138126514911,0.45,0.4,0.95,0.175594229214212,0.506896877524852,0.45
"Vieira","7","F","GI","GI1",0.9,0.0866025403784439,0.85,0.85,1,0.05,0.0962250448649376,0.85
"Vieira","7","F","GI","GI11",0.95,0.05,0.95,0.9,1,0.0288675134594813,0.0526315789473684,1
"Vieira","7","F","GI","GI15",1,0,1,1,1,0,0,1
"Vieira","7","M","GI","GI1",0.926688453166667,0.0330313330313895,0.9411764706,0.8888888889,0.95,0.0190706490173649,0.03564448539152,0.95
"Vieira","7","M","GI","GI11",0.318421052633333,0.222939938246515,0.3,0.1052631579,0.55,0.128714433359744,0.70014195481991,0.55
"Vieira","7","M","GI","GI15",0.981481481466667,0.0320750149806392,1,0.9444444444,1,0.0185185185333333,0.0326802039430314,1
"Vieira","8","F","AK","AK20",0.960784313733333,0.0679235610675478,1,0.8823529412,1,0.0392156862666667,0.0706959513146257,1
"Vieira","8","F","AK","AK6",0.9019607843,0.169808902726604,1,0.7058823529,1,0.0980392157,0.188266392156274,1
"Vieira","8","F","GI","GI5",0.920343137266667,0.0329517883718926,0.9375,0.8823529412,0.9411764706,0.0190247238867918,0.0358038073383764,0.9375
"Vieira","8","F","GI","GI8",0.859356725133333,0.0317530935839878,0.85,0.8333333333,0.8947368421,0.0183326571283187,0.036949840101689,0.85
"Vieira","8","M","AK","AK20",0.8254385965,0.260251494233308,0.95,0.5263157895,1,0.150256270252603,0.315288739025311,0.5263157895
"Vieira","8","M","AK","AK6",0.818627450966667,0.100789844992175,0.85,0.7058823529,0.9,0.058191044137813,0.123120529214063,0.85
"Vieira","8","M","GI","GI5",0.5875,0.422603537609424,0.8125,0.1,0.85,0.243990266199289,0.71932517039902,0.85
"Vieira","8","M","GI","GI8",0.95,0.0866025403784439,1,0.85,1,0.05,0.0911605688194146,1
"Vieira","9","F","GI","GI10",0.6,0.2,0.6,0.4,0.8,0.115470053837925,0.333333333333333,0.4
"Vieira","9","F","GI","GI12",0.672794117633333,0.0423991271702227,0.6875,0.625,0.7058823529,0.0244791474851332,0.0630194677078461,0.625
"Vieira","9","F","GI","GI13",0.8,0.229128784747792,0.85,0.55,1,0.13228756555323,0.28641098093474,0.85
"Vieira","9","F","GI","GI9",0.95,0.05,0.95,0.9,1,0.0288675134594813,0.0526315789473684,0.9
"Vieira","9","M","GI","GI10",0.516666666666667,0.202072594216369,0.55,0.3,0.7,0.116666666666667,0.391108246870392,0.55
"Vieira","9","M","GI","GI12",0.95,0,0.95,0.95,0.95,0,0,0.95
"Vieira","9","M","GI","GI13",0.625,0.125,0.625,0.5,0.75,0.0721687836487032,0.2,0.625
"Vieira","9","M","GI","GI9",0.948245614066667,0.00151934278630873,0.9473684211,0.9473684211,0.95,0.000877192966666662,0.00160226713814456,0.9473684211
"Vieira","10","F","UM","UM13",0.824074074066667,0.115781474323408,0.8,0.7222222222,0.95,0.0668464653677915,0.140498867719556,0.95
"Vieira","10","F","UM","UM17",0.904166666666667,0.0938194187433142,0.9,0.8125,1,0.0541666666666667,0.103763412435002,0.8125
"Vieira","10","F","UM","UM18",0.678070175433333,0.125113060595504,0.6842105263,0.55,0.8,0.0722340592139524,0.18451343994823,0.8
"Vieira","10","F","UM","UM20",0.3403508772,0.122002376503199,0.4,0.2,0.4210526316,0.0704381049158963,0.358460590749432,0.4
"Vieira","10","F","UM","UM9",0.966666666666667,0.0288675134594813,0.95,0.95,1,0.0166666666666667,0.0298629449580841,0.95
"Vieira","10","M","UM","UM13",0.914035087733333,0.0289872134357561,0.9,0.8947368421,0.9473684211,0.0167357754801909,0.0317134580770198,0.9
"Vieira","10","M","UM","UM17",0.95,0.05,0.95,0.9,1,0.0288675134594813,0.0526315789473684,0.9
