"Supervisor.PI","Batch","Sex","Population","Line","Mean","SD","Median","Min","Max","SE","CV","Mode"
"Schmidt","1","F","MU","MU1",974.903,53.640065260131,981.625,864.66,1044.79,16.9624780062086,0.0550209254255357,1000.13
"Schmidt","1","F","MU","MU10",992.388,44.0749275665883,995.59,920.16,1064.22,13.9377158817362,0.0444129993173922,1002
"Schmidt","1","F","MU","MU11",999.229,19.3903609788185,998.24,970.07,1025.71,6.13177053459185,0.0194053224824525,1003.62
"Schmidt","1","F","MU","MU12",998.278,35.3038517885954,1007.81,927.46,1037.65,11.1640581828971,0.0353647498879024,1000.4
"Schmidt","1","F","MU","MU13",989.062,50.9831520755196,1004.695,881.61,1056.95,16.1222882853383,0.0515469728647138,1003.12
"Schmidt","1","F","MU","MU14",992.229,39.5728465968494,981.225,961.2,1091.02,12.5140328742487,0.0398827756463976,1000.07
"Schmidt","1","F","MU","MU15",1004.226,47.4603999140336,1016.035,883.24,1051.8,15.0082962390806,0.0472606762960067,1002.81
"Schmidt","1","F","MU","MU16",1017.58,27.8889297033788,1017.03,971.16,1067.39,8.8192539367001,0.0274071126627673,1007.59
"Schmidt","1","F","MU","MU17",988.79,28.184047497358,991.8,929.11,1030.06,8.91257837740198,0.0285035725455941,1006.87
"Schmidt","1","F","MU","MU18",999.036,17.1645042003678,1004.185,968.03,1015.54,5.42789281806894,0.0171810667487136,1003.77
"Schmidt","1","F","MU","MU19",1021.381,27.1191926502246,1024.18,969.84,1061.06,8.57584170796079,0.0265514951327905,1001.15
"Schmidt","1","F","MU","MU2",1017.74142857143,25.808414279437,1018.08,984.27,1066.53,9.75466370233122,0.0253585179446448,1016.08
"Schmidt","1","F","MU","MU20",1027.002,29.3422474334269,1022.3,991.88,1072.89,9.27883335578588,0.0285707792520627,1000.98
"Schmidt","1","F","MU","MU3",1004.094,24.2856927245469,1010.44,964.26,1045.87,7.67981035645484,0.0241866724873835,1009.6
"Schmidt","1","F","MU","MU4",1025.199,21.9899004343155,1026.705,975.77,1048.8,6.95381708927629,0.0214493970773631,1009.91
"Schmidt","1","F","MU","MU5",1003.984,26.9546583069503,1015.435,947.48,1038.17,8.5238113801541,0.0268476970817765,1006.12
"Schmidt","1","F","MU","MU6",1010.437,24.8608728951964,1007.825,984.63,1067.93,7.86169829687652,0.0246040801110771,1000.3
"Schmidt","1","F","MU","MU7",1008.638,26.2650243987449,1003.475,980.68,1069.07,8.30572998999285,0.0260400901004572,1000.08
"Schmidt","1","F","MU","MU8",1004.31111111111,25.5936195390787,995.75,975.68,1044.73,8.53120651302624,0.0254837562344236,1006.82
"Schmidt","1","F","MU","MU9",1017.75545454545,21.8755271313111,1026.07,980.59,1042.58,6.59571959870895,0.0214938932860655,1010.3
"Schmidt","1","F","RE","RE10",1050.0722741,17.3625261797204,1045.475773,1025.815815,1077.927802,5.49051286622184,0.0165346011012447,1025.815815
"Schmidt","1","F","RE","RE11",1044.55142269,43.4067810162987,1061.0987135,980.2820819,1092.054117,13.7264293907662,0.0415554275963884,1000.386229
"Schmidt","1","F","RE","RE12",1009.00305761,29.5746274591818,1006.124449,974.0626148,1071.215582,9.35231837219729,0.0293107411678558,1001.639488
"Schmidt","1","F","RE","RE13",1034.78650295714,30.1802042175737,1048.169769,987.6736757,1063.787155,11.4070449824061,0.0291656338107685,1003.122804
"Schmidt","1","F","RE","RE15",1025.70358353,21.6614373288715,1027.954481,985.4444163,1054.016671,6.84994793522279,0.021118613288181,1001.446186
"Schmidt","1","F","RE","RE16",1042.75353038,38.1620728489074,1041.4157445,971.2935968,1098.56995,12.0679070435818,0.0365974045995321,1004.566928
"Schmidt","1","F","RE","RE17",997.289421475,65.8172714951563,995.7606267,875.5181871,1088.433008,23.2699194967105,0.0659961592671985,1005.919682
"Schmidt","1","F","RE","RE18",1029.17035553,44.1229616751576,1028.6470405,962.893732,1088.433008,13.9529056005816,0.0428723597002901,1005.919682
"Schmidt","1","F","RE","RE2",1066.4054311,43.8485415752704,1083.446409,968.585423,1123.620446,13.8661263454442,0.0411180778871695,1027.032011
"Schmidt","1","F","RE","RE3",1031.72288288333,20.9707956091362,1039.9067195,993.3403203,1048.169769,8.56129145709693,0.020325996405672,1022.535766
"Schmidt","1","F","RE","RE4",1065.33205435,37.1838083478288,1060.75351,985.6251425,1126.949866,11.7585526458321,0.0349034915414387,1054.179765
"Schmidt","1","F","RE","RE5",1020.1525965,26.2501475283669,1025.21473,985.9597915,1054.140095,11.7394228585653,0.0257315891940358,1003.678482
"Schmidt","1","F","RE","RE6",1035.85016979,28.4546248942704,1043.1730525,988.3931849,1068.256209,8.99814246316224,0.0274698269345644,1003.817354
"Schmidt","1","F","RE","RE7",1055.3083269,32.0494422972945,1056.291952,1010.253798,1095.056668,10.134923539759,0.0303697426433095,1066.23467
"Schmidt","1","F","UM","UM13",1028.769,30.188907620736,1025.07,994.17,1089.53,9.54657081539404,0.0293446902275788,1002.6
"Schmidt","1","F","UM","UM17",1013.222,37.4093567618228,1007.03,952.13,1091.4,11.8298773169181,0.0369211848556612,1000.57
"Schmidt","1","F","UM","UM18",1034.957,23.8007871251725,1031.825,1001.25,1081.05,7.52646974203562,0.0229968850156794,1001.25
"Schmidt","1","F","UM","UM2",978.85657141,32.1433614835686,985.59604975,921.1864211,1027.853562,10.1646233942206,0.0328376622504229,1008.271113
"Schmidt","1","F","UM","UM20",1046.44166666667,22.067918267627,1049.675,1012.18,1077.57,9.00918990685498,0.0210885317075744,1012.18
"Schmidt","1","F","UM","UM21",946.7728451,66.7565549124478,955.79874115,803.8712096,1029.180222,21.1102762269437,0.0705095792068232,1024.00545
"Schmidt","1","F","UM","UM22",1014.02179627,58.9131416483242,1021.0979535,866.1918273,1066.832968,18.6299711724831,0.0580984963686497,1010.151076
"Schmidt","1","F","UM","UM23",1018.64314685,29.9579646466126,1016.6854025,984.9036111,1081.900503,9.4735402346097,0.0294096757429263,1007.68108
