Supervisor.PI	Diet	Batch	Population	Line	Sex	ReplicateVialOld	ReplicateVial	Individual	Censor	LSL_AgeAtDeath_days	Country	Latitude	Longitude	Altitude	Population_Lat	Population_Lon	Population_Alt	Color	StatusT	StatusM	Wolbachia	PC.ratio
Pasyukova	S	1	VA	VA46	M	2	Pasyukova_1_VA46_2	6	0	44	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA46	M	2	Pasyukova_1_VA46_2	7	0	44	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA46	M	2	Pasyukova_1_VA46_2	8	0	63	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA46	M	2	Pasyukova_1_VA46_2	9	0	72	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA46	M	2	Pasyukova_1_VA46_2	10	0	84	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA46	F	3	Pasyukova_1_VA46_3	1	0	28	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA46	F	3	Pasyukova_1_VA46_3	2	0	28	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA46	F	3	Pasyukova_1_VA46_3	3	0	37	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA46	F	3	Pasyukova_1_VA46_3	4	0	40	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA46	F	3	Pasyukova_1_VA46_3	5	0	43	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA46	F	3	Pasyukova_1_VA46_3	6	0	48	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA46	F	3	Pasyukova_1_VA46_3	7	0	48	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA46	F	3	Pasyukova_1_VA46_3	8	0	56	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA46	F	3	Pasyukova_1_VA46_3	9	0	56	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA46	F	3	Pasyukova_1_VA46_3	10	0	66	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA46	M	3	Pasyukova_1_VA46_3	1	0	30	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA46	M	3	Pasyukova_1_VA46_3	2	0	36	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA46	M	3	Pasyukova_1_VA46_3	3	0	47	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA46	M	3	Pasyukova_1_VA46_3	4	0	52	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA46	M	3	Pasyukova_1_VA46_3	5	0	52	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA46	M	3	Pasyukova_1_VA46_3	6	0	55	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA46	M	3	Pasyukova_1_VA46_3	7	0	62	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA46	M	3	Pasyukova_1_VA46_3	8	0	62	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA46	M	3	Pasyukova_1_VA46_3	9	0	64	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA46	M	3	Pasyukova_1_VA46_3	10	0	69	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA48	F	1	Pasyukova_1_VA48_1	1	0	8	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA48	F	1	Pasyukova_1_VA48_1	2	0	17	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA48	F	1	Pasyukova_1_VA48_1	3	0	22	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA48	F	1	Pasyukova_1_VA48_1	4	0	29	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA48	F	1	Pasyukova_1_VA48_1	5	0	48	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA48	F	1	Pasyukova_1_VA48_1	6	0	48	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA48	F	1	Pasyukova_1_VA48_1	7	0	48	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA48	F	1	Pasyukova_1_VA48_1	8	0	50	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA48	F	1	Pasyukova_1_VA48_1	9	0	53	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA48	F	1	Pasyukova_1_VA48_1	10	0	67	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA48	M	1	Pasyukova_1_VA48_1	1	0	9	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA48	M	1	Pasyukova_1_VA48_1	2	0	20	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA48	M	1	Pasyukova_1_VA48_1	3	0	49	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA48	M	1	Pasyukova_1_VA48_1	4	0	49	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA48	M	1	Pasyukova_1_VA48_1	5	0	65	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA48	M	1	Pasyukova_1_VA48_1	6	0	71	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA48	M	1	Pasyukova_1_VA48_1	7	0	76	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA48	M	1	Pasyukova_1_VA48_1	8	0	81	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA48	M	1	Pasyukova_1_VA48_1	9	0	84	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA48	M	1	Pasyukova_1_VA48_1	10	0	86	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA48	F	2	Pasyukova_1_VA48_2	1	0	26	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA48	F	2	Pasyukova_1_VA48_2	2	0	30	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA48	F	2	Pasyukova_1_VA48_2	3	0	47	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA48	F	2	Pasyukova_1_VA48_2	4	0	50	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA48	F	2	Pasyukova_1_VA48_2	5	0	55	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA48	F	2	Pasyukova_1_VA48_2	6	0	55	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA48	F	2	Pasyukova_1_VA48_2	7	0	59	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA48	F	2	Pasyukova_1_VA48_2	8	0	59	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA48	F	2	Pasyukova_1_VA48_2	9	0	59	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA48	F	2	Pasyukova_1_VA48_2	10	0	70	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA48	M	2	Pasyukova_1_VA48_2	1	0	32	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA48	M	2	Pasyukova_1_VA48_2	2	0	57	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA48	M	2	Pasyukova_1_VA48_2	3	0	62	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA48	M	2	Pasyukova_1_VA48_2	4	0	66	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA48	M	2	Pasyukova_1_VA48_2	5	0	69	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA48	M	2	Pasyukova_1_VA48_2	6	0	69	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA48	M	2	Pasyukova_1_VA48_2	7	0	75	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA48	M	2	Pasyukova_1_VA48_2	8	0	79	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA48	M	2	Pasyukova_1_VA48_2	9	0	80	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA48	M	2	Pasyukova_1_VA48_2	10	0	83	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA48	F	3	Pasyukova_1_VA48_3	1	0	21	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA48	F	3	Pasyukova_1_VA48_3	2	0	25	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA48	F	3	Pasyukova_1_VA48_3	3	0	30	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA48	F	3	Pasyukova_1_VA48_3	4	0	39	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA48	F	3	Pasyukova_1_VA48_3	5	0	39	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA48	F	3	Pasyukova_1_VA48_3	6	0	42	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA48	F	3	Pasyukova_1_VA48_3	7	0	51	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA48	F	3	Pasyukova_1_VA48_3	8	0	51	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA48	F	3	Pasyukova_1_VA48_3	9	0	55	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA48	F	3	Pasyukova_1_VA48_3	10	0	64	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA48	M	3	Pasyukova_1_VA48_3	1	0	11	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA48	M	3	Pasyukova_1_VA48_3	2	0	40	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA48	M	3	Pasyukova_1_VA48_3	3	0	40	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA48	M	3	Pasyukova_1_VA48_3	4	0	41	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA48	M	3	Pasyukova_1_VA48_3	5	0	48	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA48	M	3	Pasyukova_1_VA48_3	6	0	48	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA48	M	3	Pasyukova_1_VA48_3	7	0	50	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA48	M	3	Pasyukova_1_VA48_3	8	0	52	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA48	M	3	Pasyukova_1_VA48_3	9	0	52	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA48	M	3	Pasyukova_1_VA48_3	10	0	59	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA55	F	1	Pasyukova_1_VA55_1	1	0	19	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA55	F	1	Pasyukova_1_VA55_1	2	0	22	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA55	F	1	Pasyukova_1_VA55_1	3	0	26	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA55	F	1	Pasyukova_1_VA55_1	4	0	28	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA55	F	1	Pasyukova_1_VA55_1	5	0	35	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA55	F	1	Pasyukova_1_VA55_1	6	0	40	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA55	F	1	Pasyukova_1_VA55_1	7	0	40	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA55	F	1	Pasyukova_1_VA55_1	8	0	40	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA55	F	1	Pasyukova_1_VA55_1	9	0	42	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA55	F	1	Pasyukova_1_VA55_1	10	0	53	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA55	M	1	Pasyukova_1_VA55_1	1	0	16	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA55	M	1	Pasyukova_1_VA55_1	2	0	25	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA55	M	1	Pasyukova_1_VA55_1	3	0	25	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA55	M	1	Pasyukova_1_VA55_1	4	0	27	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA55	M	1	Pasyukova_1_VA55_1	5	0	39	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA55	M	1	Pasyukova_1_VA55_1	6	0	39	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA55	M	1	Pasyukova_1_VA55_1	7	0	43	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA55	M	1	Pasyukova_1_VA55_1	8	0	47	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA55	M	1	Pasyukova_1_VA55_1	9	0	52	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA55	M	1	Pasyukova_1_VA55_1	10	0	55	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA55	F	2	Pasyukova_1_VA55_2	1	0	5	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA55	F	2	Pasyukova_1_VA55_2	2	0	25	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA55	F	2	Pasyukova_1_VA55_2	3	0	31	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA55	F	2	Pasyukova_1_VA55_2	4	0	35	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA55	F	2	Pasyukova_1_VA55_2	5	0	35	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA55	F	2	Pasyukova_1_VA55_2	6	0	37	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA55	F	2	Pasyukova_1_VA55_2	7	0	37	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA55	F	2	Pasyukova_1_VA55_2	8	0	41	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA55	F	2	Pasyukova_1_VA55_2	9	0	57	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA55	F	2	Pasyukova_1_VA55_2	10	0	59	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA55	M	2	Pasyukova_1_VA55_2	1	0	8	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA55	M	2	Pasyukova_1_VA55_2	2	0	21	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA55	M	2	Pasyukova_1_VA55_2	3	0	42	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA55	M	2	Pasyukova_1_VA55_2	4	0	47	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA55	M	2	Pasyukova_1_VA55_2	5	0	48	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA55	M	2	Pasyukova_1_VA55_2	6	0	52	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA55	M	2	Pasyukova_1_VA55_2	7	0	52	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA55	M	2	Pasyukova_1_VA55_2	8	0	55	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA55	M	2	Pasyukova_1_VA55_2	9	0	66	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA55	M	2	Pasyukova_1_VA55_2	10	0	75	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA55	F	3	Pasyukova_1_VA55_3	1	0	4	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA55	F	3	Pasyukova_1_VA55_3	2	0	8	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA55	F	3	Pasyukova_1_VA55_3	3	0	8	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA55	F	3	Pasyukova_1_VA55_3	4	0	9	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA55	F	3	Pasyukova_1_VA55_3	5	0	15	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA55	F	3	Pasyukova_1_VA55_3	6	0	19	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA55	F	3	Pasyukova_1_VA55_3	7	0	21	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA55	F	3	Pasyukova_1_VA55_3	8	0	22	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA55	F	3	Pasyukova_1_VA55_3	9	0	31	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA55	F	3	Pasyukova_1_VA55_3	10	0	58	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA55	M	3	Pasyukova_1_VA55_3	1	0	10	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA55	M	3	Pasyukova_1_VA55_3	2	0	16	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA55	M	3	Pasyukova_1_VA55_3	3	0	20	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA55	M	3	Pasyukova_1_VA55_3	4	0	20	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA55	M	3	Pasyukova_1_VA55_3	5	0	20	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA55	M	3	Pasyukova_1_VA55_3	6	0	26	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA55	M	3	Pasyukova_1_VA55_3	7	0	49	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA55	M	3	Pasyukova_1_VA55_3	8	0	49	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA55	M	3	Pasyukova_1_VA55_3	9	0	57	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA55	M	3	Pasyukova_1_VA55_3	10	0	65	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA57	F	1	Pasyukova_1_VA57_1	1	0	13	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA57	F	1	Pasyukova_1_VA57_1	2	0	13	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA57	F	1	Pasyukova_1_VA57_1	3	0	19	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA57	F	1	Pasyukova_1_VA57_1	4	0	19	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA57	F	1	Pasyukova_1_VA57_1	5	0	28	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA57	F	1	Pasyukova_1_VA57_1	6	0	32	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA57	F	1	Pasyukova_1_VA57_1	7	0	35	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA57	F	1	Pasyukova_1_VA57_1	8	0	35	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA57	F	1	Pasyukova_1_VA57_1	9	0	40	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA57	F	1	Pasyukova_1_VA57_1	10	0	51	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA57	M	1	Pasyukova_1_VA57_1	1	0	1	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA57	M	1	Pasyukova_1_VA57_1	2	0	22	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA57	M	1	Pasyukova_1_VA57_1	3	0	25	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA57	M	1	Pasyukova_1_VA57_1	4	0	30	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA57	M	1	Pasyukova_1_VA57_1	5	0	30	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA57	M	1	Pasyukova_1_VA57_1	6	0	39	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA57	M	1	Pasyukova_1_VA57_1	7	0	47	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA57	M	1	Pasyukova_1_VA57_1	8	0	47	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA57	M	1	Pasyukova_1_VA57_1	9	0	50	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA57	M	1	Pasyukova_1_VA57_1	10	0	66	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA57	F	2	Pasyukova_1_VA57_2	1	0	4	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA57	F	2	Pasyukova_1_VA57_2	2	0	20	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA57	F	2	Pasyukova_1_VA57_2	3	0	25	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA57	F	2	Pasyukova_1_VA57_2	4	0	31	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA57	F	2	Pasyukova_1_VA57_2	5	0	34	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA57	F	2	Pasyukova_1_VA57_2	6	0	36	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA57	F	2	Pasyukova_1_VA57_2	7	0	40	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
Pasyukova	S	1	VA	VA57	F	2	Pasyukova_1_VA57_2	8	0	42	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.143
