"Supervisor.PI","Diet","Batch","Population","Line","Sex","ReplicateVialOld","ReplicateVial","Individual","CCRT_seconds","Censor","Country","Latitude","Longitude","Altitude"
"Vieira","S",13,"UM","UM25","F",1,"Vieira_13_UM25_F_1",5,929,0,"Ukraine",48.753,30.206,214
"Vieira","S",14,"KA","KA5","F",1,"Vieira_14_KA5_F_1",2,932,0,"Denmark",55.945,10.213,15
"Vieira","S",8,"MU","MU1","F",1,"Vieira_8_MU1_F_1",2,932,0,"Germany",48.18,11.61,520
"Vieira","S",10,"MU","MU17","F",1,"Vieira_10_MU17_F_1",2,932,0,"Germany",48.18,11.61,520
"Vieira","S",20,"MA","MA18","F",1,"Vieira_20_MA18_F_1",6,934,0,"Austria",48.375,15.56,572
"Vieira","S",27,"YE","YE15","F",1,"Vieira_27_YE15_F_1",1,934,0,"Turkey",40.231,32.26,680
"Vieira","S",26,"YE","YE41","F",1,"Vieira_26_YE41_F_1",6,934,0,"Turkey",40.231,32.26,680
"Vieira","S",24,"VA","VA57","M",1,"Vieira_24_VA57_M_1",6,935,0,"Russia",57.979,33.244,217
"Vieira","S",18,"MA","MA6","M",1,"Vieira_18_MA6_M_1",1,938,0,"Austria",48.375,15.56,572
"Vieira","S",26,"YE","YE80","M",1,"Vieira_26_YE80_M_1",6,938,0,"Turkey",40.231,32.26,680
"Vieira","S",21,"MA","MA28","F",1,"Vieira_21_MA28_F_1",6,941,0,"Austria",48.375,15.56,572
"Vieira","S",18,"MA","MA5","M",1,"Vieira_18_MA5_M_1",1,942,0,"Austria",48.375,15.56,572
"Vieira","S",13,"UM","UM25","F",1,"Vieira_13_UM25_F_1",6,943,0,"Ukraine",48.753,30.206,214
"Vieira","S",9,"MU","MU12","F",1,"Vieira_9_MU12_F_1",4,945,0,"Germany",48.18,11.61,520
"Vieira","S",14,"KA","KA2","M",1,"Vieira_14_KA2_M_1",1,946,0,"Denmark",55.945,10.213,15
"Vieira","S",23,"VA","VA11","M",1,"Vieira_23_VA11_M_1",6,946,0,"Russia",57.979,33.244,217
"Vieira","S",23,"YE","YE40","F",1,"Vieira_23_YE40_F_1",1,947,0,"Turkey",40.231,32.26,680
"Vieira","S",19,"MA","MA19","M",1,"Vieira_19_MA19_M_1",3,948,0,"Austria",48.375,15.56,572
"Vieira","S",14,"UM","UM22","F",1,"Vieira_14_UM22_F_1",1,949,0,"Ukraine",48.753,30.206,214
"Vieira","S",20,"MA","MA21","M",1,"Vieira_20_MA21_M_1",5,951,0,"Austria",48.375,15.56,572
"Vieira","S",23,"VA","VA1","F",1,"Vieira_23_VA1_F_1",3,951,0,"Russia",57.979,33.244,217
"Vieira","S",8,"MU","MU1","M",1,"Vieira_8_MU1_M_1",6,952,0,"Germany",48.18,11.61,520
"Vieira","S",18,"MA","MA6","F",1,"Vieira_18_MA6_F_1",4,954,0,"Austria",48.375,15.56,572
"Vieira","S",8,"MU","MU1","F",1,"Vieira_8_MU1_F_1",3,955,0,"Germany",48.18,11.61,520
"Vieira","S",9,"MU","MU13","F",1,"Vieira_9_MU13_F_1",1,957,0,"Germany",48.18,11.61,520
"Vieira","S",13,"RE","RE2","F",1,"Vieira_13_RE2_F_1",1,957,0,"Portugal",41.15,-8.41,175
"Vieira","S",14,"KA","KA2","M",1,"Vieira_14_KA2_M_1",2,958,0,"Denmark",55.945,10.213,15
"Vieira","S",19,"MA","MA31","F",1,"Vieira_19_MA31_F_1",6,958,0,"Austria",48.375,15.56,572
"Vieira","S",22,"VA","VA18","F",1,"Vieira_22_VA18_F_1",4,959,0,"Russia",57.979,33.244,217
"Vieira","S",23,"YE","YE24","F",1,"Vieira_23_YE24_F_1",5,959,0,"Turkey",40.231,32.26,680
"Vieira","S",16,"KA","KA23","F",1,"Vieira_16_KA23_F_1",1,963,0,"Denmark",55.945,10.213,15
"Vieira","S",18,"MA","MA5","F",1,"Vieira_18_MA5_F_1",1,963,0,"Austria",48.375,15.56,572
"Vieira","S",9,"MU","MU20","F",1,"Vieira_9_MU20_F_1",1,963,0,"Germany",48.18,11.61,520
"Vieira","S",25,"YE","YE27","F",1,"Vieira_25_YE27_F_1",2,964,0,"Turkey",40.231,32.26,680
"Vieira","S",23,"YE","YE23","F",1,"Vieira_23_YE23_F_1",1,967,0,"Turkey",40.231,32.26,680
"Vieira","S",27,"YE","YE14","F",1,"Vieira_27_YE14_F_1",1,968,0,"Turkey",40.231,32.26,680
"Vieira","S",8,"MU","MU3","M",1,"Vieira_8_MU3_M_1",1,969,0,"Germany",48.18,11.61,520
"Vieira","S",16,"KA","KA23","F",1,"Vieira_16_KA23_F_1",2,970,0,"Denmark",55.945,10.213,15
"Vieira","S",20,"MA","MA12","F",1,"Vieira_20_MA12_F_1",1,971,0,"Austria",48.375,15.56,572
"Vieira","S",20,"MA","MA18","M",1,"Vieira_20_MA18_M_1",4,972,0,"Austria",48.375,15.56,572
"Vieira","S",13,"RE","RE2","F",1,"Vieira_13_RE2_F_1",6,972,0,"Portugal",41.15,-8.41,175
"Vieira","S",25,"YE","YE27","M",1,"Vieira_25_YE27_M_1",1,972,0,"Turkey",40.231,32.26,680
"Vieira","S",18,"KA","KA18","M",1,"Vieira_18_KA18_M_1",6,973,0,"Denmark",55.945,10.213,15
"Vieira","S",23,"YE","YE24","M",1,"Vieira_23_YE24_M_1",3,973,0,"Turkey",40.231,32.26,680
"Vieira","S",10,"MU","MU18","F",1,"Vieira_10_MU18_F_1",4,976,0,"Germany",48.18,11.61,520
"Vieira","S",18,"KA","KA18","M",1,"Vieira_18_KA18_M_1",5,977,0,"Denmark",55.945,10.213,15
"Vieira","S",13,"RE","RE2","F",1,"Vieira_13_RE2_F_1",3,979,0,"Portugal",41.15,-8.41,175
"Vieira","S",8,"MU","MU4","F",1,"Vieira_8_MU4_F_1",6,982,0,"Germany",48.18,11.61,520
"Vieira","S",18,"MA","MA3","F",1,"Vieira_18_MA3_F_1",4,984,0,"Austria",48.375,15.56,572
"Vieira","S",26,"YE","YE49","F",1,"Vieira_26_YE49_F_1",5,985,0,"Turkey",40.231,32.26,680
"Vieira","S",23,"VA","VA46","F",1,"Vieira_23_VA46_F_1",3,986,0,"Russia",57.979,33.244,217
"Vieira","S",21,"MA","MA7","M",1,"Vieira_21_MA7_M_1",2,988,0,"Austria",48.375,15.56,572
"Vieira","S",8,"MU","MU4","F",1,"Vieira_8_MU4_F_1",2,988,0,"Germany",48.18,11.61,520
"Vieira","S",22,"YE","YE20","M",1,"Vieira_22_YE20_M_1",1,988,0,"Turkey",40.231,32.26,680
"Vieira","S",16,"KA","KA28","F",1,"Vieira_16_KA28_F_1",3,989,0,"Denmark",55.945,10.213,15
"Vieira","S",10,"MU","MU18","F",1,"Vieira_10_MU18_F_1",3,989,0,"Germany",48.18,11.61,520
"Vieira","S",25,"YE","YE27","F",1,"Vieira_25_YE27_F_1",1,989,0,"Turkey",40.231,32.26,680
"Vieira","S",23,"YE","YE40","F",1,"Vieira_23_YE40_F_1",3,989,0,"Turkey",40.231,32.26,680
"Vieira","S",9,"MU","MU6","M",1,"Vieira_9_MU6_M_1",5,991,0,"Germany",48.18,11.61,520
"Vieira","S",5,"AK","AK18","F",1,"Vieira_5_AK18_F_1",5,994,0,"Finland",61.1,23.52,88
"Vieira","S",20,"MA","MA23","M",1,"Vieira_20_MA23_M_1",1,994,0,"Austria",48.375,15.56,572
"Vieira","S",7,"RE","RE8","M",1,"Vieira_7_RE8_M_1",2,994,0,"Portugal",41.15,-8.41,175
"Vieira","S",16,"KA","KA28","F",1,"Vieira_16_KA28_F_1",1,996,0,"Denmark",55.945,10.213,15
"Vieira","S",24,"VA","VA71","M",1,"Vieira_24_VA71_M_1",1,996,0,"Russia",57.979,33.244,217
"Vieira","S",8,"GI","GI7","F",1,"Vieira_8_GI7_F_1",4,997,0,"Spain",41.618,0.62,173
"Vieira","S",13,"UM","UM4","F",1,"Vieira_13_UM4_F_1",2,997,0,"Ukraine",48.753,30.206,214
"Vieira","S",25,"YE","YE33","F",1,"Vieira_25_YE33_F_1",5,998,0,"Turkey",40.231,32.26,680
"Vieira","S",26,"YE","YE41","M",1,"Vieira_26_YE41_M_1",6,999,0,"Turkey",40.231,32.26,680
"Mensch","S",10,"AK","AK8","F",1,"Mensch_10_AK8_F_1",1,1938,0,"Finland",61.1,23.52,88
"Mensch","S",10,"AK","AK8","F",1,"Mensch_10_AK8_F_1",2,1262,0,"Finland",61.1,23.52,88
"Mensch","S",10,"AK","AK8","F",1,"Mensch_10_AK8_F_1",3,1554,0,"Finland",61.1,23.52,88
"Mensch","S",10,"AK","AK8","F",1,"Mensch_10_AK8_F_1",4,1555,0,"Finland",61.1,23.52,88
"Mensch","S",10,"AK","AK8","F",1,"Mensch_10_AK8_F_1",5,1565,0,"Finland",61.1,23.52,88
"Mensch","S",10,"AK","AK8","F",1,"Mensch_10_AK8_F_1",6,1673,0,"Finland",61.1,23.52,88
"Mensch","S",10,"AK","AK16","F",1,"Mensch_10_AK16_F_1",1,1540,0,"Finland",61.1,23.52,88
"Mensch","S",10,"AK","AK16","F",1,"Mensch_10_AK16_F_1",2,3600,1,"Finland",61.1,23.52,88
"Mensch","S",10,"AK","AK16","F",1,"Mensch_10_AK16_F_1",3,2040,0,"Finland",61.1,23.52,88
"Mensch","S",10,"AK","AK16","F",1,"Mensch_10_AK16_F_1",4,1995,0,"Finland",61.1,23.52,88
"Mensch","S",10,"AK","AK16","F",1,"Mensch_10_AK16_F_1",5,1547,0,"Finland",61.1,23.52,88
"Mensch","S",10,"AK","AK16","F",1,"Mensch_10_AK16_F_1",6,1957,0,"Finland",61.1,23.52,88
"Mensch","S",9,"AK","AK20","F",1,"Mensch_9_AK20_F_1",1,3600,1,"Finland",61.1,23.52,88
"Mensch","S",9,"AK","AK20","F",1,"Mensch_9_AK20_F_1",2,2263,0,"Finland",61.1,23.52,88
"Mensch","S",9,"AK","AK20","F",1,"Mensch_9_AK20_F_1",3,1584,0,"Finland",61.1,23.52,88
"Mensch","S",9,"AK","AK20","F",1,"Mensch_9_AK20_F_1",4,2102,0,"Finland",61.1,23.52,88
"Mensch","S",9,"AK","AK20","F",1,"Mensch_9_AK20_F_1",5,1611,0,"Finland",61.1,23.52,88
"Mensch","S",9,"AK","AK20","F",1,"Mensch_9_AK20_F_1",6,2108,0,"Finland",61.1,23.52,88
"Mensch","S",8,"AK","AK11","F",1,"Mensch_8_AK11_F_1",1,2492,0,"Finland",61.1,23.52,88
"Mensch","S",8,"AK","AK11","F",1,"Mensch_8_AK11_F_1",2,1681,0,"Finland",61.1,23.52,88
"Mensch","S",8,"AK","AK11","F",1,"Mensch_8_AK11_F_1",3,2060,0,"Finland",61.1,23.52,88
"Mensch","S",8,"AK","AK11","F",1,"Mensch_8_AK11_F_1",4,1346,0,"Finland",61.1,23.52,88
"Mensch","S",8,"AK","AK11","F",1,"Mensch_8_AK11_F_1",5,1326,0,"Finland",61.1,23.52,88
"Mensch","S",8,"AK","AK11","F",1,"Mensch_8_AK11_F_1",6,1395,0,"Finland",61.1,23.52,88
"Mensch","S",8,"AK","AK12","F",1,"Mensch_8_AK12_F_1",1,1260,0,"Finland",61.1,23.52,88
"Mensch","S",8,"AK","AK12","F",1,"Mensch_8_AK12_F_1",2,1396,0,"Finland",61.1,23.52,88
"Mensch","S",8,"AK","AK12","F",1,"Mensch_8_AK12_F_1",3,2005,0,"Finland",61.1,23.52,88
"Mensch","S",8,"AK","AK12","F",1,"Mensch_8_AK12_F_1",4,1795,0,"Finland",61.1,23.52,88
"Mensch","S",8,"AK","AK12","F",1,"Mensch_8_AK12_F_1",5,1570,0,"Finland",61.1,23.52,88
"Mensch","S",8,"AK","AK12","F",1,"Mensch_8_AK12_F_1",6,1690,0,"Finland",61.1,23.52,88
"Mensch","S",8,"AK","AK18","F",1,"Mensch_8_AK18_F_1",1,3451,0,"Finland",61.1,23.52,88
"Mensch","S",8,"AK","AK18","F",1,"Mensch_8_AK18_F_1",2,3538,0,"Finland",61.1,23.52,88
"Mensch","S",8,"AK","AK18","F",1,"Mensch_8_AK18_F_1",3,3600,1,"Finland",61.1,23.52,88
"Mensch","S",8,"AK","AK18","F",1,"Mensch_8_AK18_F_1",4,1768,0,"Finland",61.1,23.52,88
"Mensch","S",8,"AK","AK18","F",1,"Mensch_8_AK18_F_1",5,1950,0,"Finland",61.1,23.52,88
"Mensch","S",8,"AK","AK18","F",1,"Mensch_8_AK18_F_1",6,2741,0,"Finland",61.1,23.52,88
"Mensch","S",7,"AK","AK7","F",1,"Mensch_7_AK7_F_1",1,1530,0,"Finland",61.1,23.52,88
"Mensch","S",7,"AK","AK7","F",1,"Mensch_7_AK7_F_1",2,3062,0,"Finland",61.1,23.52,88
"Mensch","S",7,"AK","AK7","F",1,"Mensch_7_AK7_F_1",3,2585,0,"Finland",61.1,23.52,88
"Mensch","S",7,"AK","AK7","F",1,"Mensch_7_AK7_F_1",4,3189,0,"Finland",61.1,23.52,88
"Mensch","S",7,"AK","AK7","F",1,"Mensch_7_AK7_F_1",5,3026,0,"Finland",61.1,23.52,88
"Mensch","S",7,"AK","AK7","F",1,"Mensch_7_AK7_F_1",6,2004,0,"Finland",61.1,23.52,88
"Mensch","S",7,"AK","AK17","F",1,"Mensch_7_AK17_F_1",1,2627,0,"Finland",61.1,23.52,88
"Mensch","S",7,"AK","AK17","F",1,"Mensch_7_AK17_F_1",2,3600,1,"Finland",61.1,23.52,88
"Mensch","S",7,"AK","AK17","F",1,"Mensch_7_AK17_F_1",3,1524,0,"Finland",61.1,23.52,88
"Mensch","S",7,"AK","AK17","F",1,"Mensch_7_AK17_F_1",4,1436,0,"Finland",61.1,23.52,88
"Mensch","S",7,"AK","AK17","F",1,"Mensch_7_AK17_F_1",5,2337,0,"Finland",61.1,23.52,88
"Mensch","S",7,"AK","AK17","F",1,"Mensch_7_AK17_F_1",6,2247,0,"Finland",61.1,23.52,88
"Mensch","S",7,"AK","AK28","F",1,"Mensch_7_AK28_F_1",1,1726,0,"Finland",61.1,23.52,88
"Mensch","S",7,"AK","AK28","F",1,"Mensch_7_AK28_F_1",2,3429,0,"Finland",61.1,23.52,88
"Mensch","S",7,"AK","AK28","F",1,"Mensch_7_AK28_F_1",3,1530,0,"Finland",61.1,23.52,88
"Mensch","S",7,"AK","AK28","F",1,"Mensch_7_AK28_F_1",4,3600,1,"Finland",61.1,23.52,88
"Mensch","S",7,"AK","AK28","F",1,"Mensch_7_AK28_F_1",5,1385,0,"Finland",61.1,23.52,88
"Mensch","S",7,"AK","AK28","F",1,"Mensch_7_AK28_F_1",6,1710,0,"Finland",61.1,23.52,88
"Mensch","S",6,"AK","AK6","F",1,"Mensch_6_AK6_F_1",1,1962,0,"Finland",61.1,23.52,88
"Mensch","S",6,"AK","AK6","F",1,"Mensch_6_AK6_F_1",2,3094,0,"Finland",61.1,23.52,88
"Mensch","S",6,"AK","AK6","F",1,"Mensch_6_AK6_F_1",3,1668,0,"Finland",61.1,23.52,88
"Mensch","S",6,"AK","AK6","F",1,"Mensch_6_AK6_F_1",4,1715,0,"Finland",61.1,23.52,88
"Mensch","S",6,"AK","AK6","F",1,"Mensch_6_AK6_F_1",5,913,0,"Finland",61.1,23.52,88
"Mensch","S",6,"AK","AK6","F",1,"Mensch_6_AK6_F_1",6,2154,0,"Finland",61.1,23.52,88
"Mensch","S",6,"AK","AK14","F",1,"Mensch_6_AK14_F_1",1,3134,0,"Finland",61.1,23.52,88
"Mensch","S",6,"AK","AK14","F",1,"Mensch_6_AK14_F_1",2,1423,0,"Finland",61.1,23.52,88
"Mensch","S",6,"AK","AK14","F",1,"Mensch_6_AK14_F_1",3,2255,0,"Finland",61.1,23.52,88
"Mensch","S",6,"AK","AK14","F",1,"Mensch_6_AK14_F_1",4,974,0,"Finland",61.1,23.52,88
"Mensch","S",6,"AK","AK14","F",1,"Mensch_6_AK14_F_1",5,3600,1,"Finland",61.1,23.52,88
"Mensch","S",6,"AK","AK14","F",1,"Mensch_6_AK14_F_1",6,1366,0,"Finland",61.1,23.52,88
"Mensch","S",5,"AK","AK13","F",1,"Mensch_5_AK13_F_1",1,1916,0,"Finland",61.1,23.52,88
"Mensch","S",5,"AK","AK13","F",1,"Mensch_5_AK13_F_1",2,1401,0,"Finland",61.1,23.52,88
"Mensch","S",5,"AK","AK13","F",1,"Mensch_5_AK13_F_1",3,1409,0,"Finland",61.1,23.52,88
"Mensch","S",5,"AK","AK13","F",1,"Mensch_5_AK13_F_1",4,1818,0,"Finland",61.1,23.52,88
"Mensch","S",5,"AK","AK13","F",1,"Mensch_5_AK13_F_1",5,2069,0,"Finland",61.1,23.52,88
"Mensch","S",5,"AK","AK13","F",1,"Mensch_5_AK13_F_1",6,1604,0,"Finland",61.1,23.52,88
"Mensch","S",5,"AK","AK15","F",1,"Mensch_5_AK15_F_1",1,2290,0,"Finland",61.1,23.52,88
"Mensch","S",5,"AK","AK15","F",1,"Mensch_5_AK15_F_1",2,1521,0,"Finland",61.1,23.52,88
"Mensch","S",5,"AK","AK15","F",1,"Mensch_5_AK15_F_1",3,1871,0,"Finland",61.1,23.52,88
"Mensch","S",5,"AK","AK15","F",1,"Mensch_5_AK15_F_1",4,1570,0,"Finland",61.1,23.52,88
"Mensch","S",5,"AK","AK15","F",1,"Mensch_5_AK15_F_1",5,1339,0,"Finland",61.1,23.52,88
"Mensch","S",5,"AK","AK15","F",1,"Mensch_5_AK15_F_1",6,1674,0,"Finland",61.1,23.52,88
"Mensch","S",4,"AK","AK3","F",1,"Mensch_4_AK3_F_1",1,1348,0,"Finland",61.1,23.52,88
"Mensch","S",4,"AK","AK3","F",1,"Mensch_4_AK3_F_1",2,2136,0,"Finland",61.1,23.52,88
"Mensch","S",4,"AK","AK3","F",1,"Mensch_4_AK3_F_1",3,1659,0,"Finland",61.1,23.52,88
"Mensch","S",4,"AK","AK3","F",1,"Mensch_4_AK3_F_1",4,3600,1,"Finland",61.1,23.52,88
"Mensch","S",4,"AK","AK3","F",1,"Mensch_4_AK3_F_1",5,1793,0,"Finland",61.1,23.52,88
"Mensch","S",4,"AK","AK3","F",1,"Mensch_4_AK3_F_1",6,2153,0,"Finland",61.1,23.52,88
"Mensch","S",4,"AK","AK5","F",1,"Mensch_4_AK5_F_1",1,1608,0,"Finland",61.1,23.52,88
"Mensch","S",4,"AK","AK5","F",1,"Mensch_4_AK5_F_1",2,1968,0,"Finland",61.1,23.52,88
"Mensch","S",4,"AK","AK5","F",1,"Mensch_4_AK5_F_1",3,2145,0,"Finland",61.1,23.52,88
"Mensch","S",4,"AK","AK5","F",1,"Mensch_4_AK5_F_1",4,1666,0,"Finland",61.1,23.52,88
"Mensch","S",4,"AK","AK5","F",1,"Mensch_4_AK5_F_1",5,1812,0,"Finland",61.1,23.52,88
"Mensch","S",4,"AK","AK5","F",1,"Mensch_4_AK5_F_1",6,3600,1,"Finland",61.1,23.52,88
"Mensch","S",3,"AK","AK10","F",1,"Mensch_3_AK10_F_1",1,1136,0,"Finland",61.1,23.52,88
"Mensch","S",3,"AK","AK10","F",1,"Mensch_3_AK10_F_1",2,1247,0,"Finland",61.1,23.52,88
"Mensch","S",3,"AK","AK10","F",1,"Mensch_3_AK10_F_1",3,1720,0,"Finland",61.1,23.52,88
"Mensch","S",3,"AK","AK10","F",1,"Mensch_3_AK10_F_1",4,2135,0,"Finland",61.1,23.52,88
"Mensch","S",3,"AK","AK10","F",1,"Mensch_3_AK10_F_1",5,1183,0,"Finland",61.1,23.52,88
"Mensch","S",3,"AK","AK10","F",1,"Mensch_3_AK10_F_1",6,1188,0,"Finland",61.1,23.52,88
"Mensch","S",3,"AK","AK21","F",1,"Mensch_3_AK21_F_1",1,3145,0,"Finland",61.1,23.52,88
"Mensch","S",3,"AK","AK21","F",1,"Mensch_3_AK21_F_1",2,2594,0,"Finland",61.1,23.52,88
"Mensch","S",3,"AK","AK21","F",1,"Mensch_3_AK21_F_1",3,1817,0,"Finland",61.1,23.52,88
"Mensch","S",3,"AK","AK21","F",1,"Mensch_3_AK21_F_1",4,1360,0,"Finland",61.1,23.52,88
"Mensch","S",3,"AK","AK21","F",1,"Mensch_3_AK21_F_1",5,3600,1,"Finland",61.1,23.52,88
"Mensch","S",3,"AK","AK21","F",1,"Mensch_3_AK21_F_1",6,2227,0,"Finland",61.1,23.52,88
"Mensch","S",2,"AK","AK4","F",1,"Mensch_2_AK4_F_1",1,932,0,"Finland",61.1,23.52,88
"Mensch","S",2,"AK","AK4","F",1,"Mensch_2_AK4_F_1",2,1186,0,"Finland",61.1,23.52,88
"Mensch","S",2,"AK","AK4","F",1,"Mensch_2_AK4_F_1",3,1179,0,"Finland",61.1,23.52,88
"Mensch","S",2,"AK","AK4","F",1,"Mensch_2_AK4_F_1",4,1328,0,"Finland",61.1,23.52,88
"Mensch","S",2,"AK","AK4","F",1,"Mensch_2_AK4_F_1",5,1180,0,"Finland",61.1,23.52,88
"Mensch","S",2,"AK","AK4","F",1,"Mensch_2_AK4_F_1",6,1180,0,"Finland",61.1,23.52,88
"Mensch","S",2,"AK","AK9","F",1,"Mensch_2_AK9_F_1",1,1572,0,"Finland",61.1,23.52,88
"Mensch","S",2,"AK","AK9","F",1,"Mensch_2_AK9_F_1",2,1445,0,"Finland",61.1,23.52,88
"Mensch","S",2,"AK","AK9","F",1,"Mensch_2_AK9_F_1",3,1354,0,"Finland",61.1,23.52,88
"Mensch","S",2,"AK","AK9","F",1,"Mensch_2_AK9_F_1",4,1959,0,"Finland",61.1,23.52,88
"Mensch","S",2,"AK","AK9","F",1,"Mensch_2_AK9_F_1",5,1657,0,"Finland",61.1,23.52,88
"Mensch","S",2,"AK","AK9","F",1,"Mensch_2_AK9_F_1",6,2071,0,"Finland",61.1,23.52,88
"Mensch","S",1,"AK","AK1","F",1,"Mensch_1_AK1_F_1",1,2092,0,"Finland",61.1,23.52,88
"Mensch","S",1,"AK","AK1","F",1,"Mensch_1_AK1_F_1",2,2098,0,"Finland",61.1,23.52,88
"Mensch","S",1,"AK","AK1","F",1,"Mensch_1_AK1_F_1",3,1310,0,"Finland",61.1,23.52,88
"Mensch","S",1,"AK","AK1","F",1,"Mensch_1_AK1_F_1",4,2468,0,"Finland",61.1,23.52,88
"Mensch","S",1,"AK","AK1","F",1,"Mensch_1_AK1_F_1",5,1824,0,"Finland",61.1,23.52,88
"Mensch","S",1,"AK","AK1","F",1,"Mensch_1_AK1_F_1",6,2419,0,"Finland",61.1,23.52,88
"Mensch","S",1,"AK","AK2","F",1,"Mensch_1_AK2_F_1",1,1281,0,"Finland",61.1,23.52,88
"Mensch","S",1,"AK","AK2","F",1,"Mensch_1_AK2_F_1",2,1281,0,"Finland",61.1,23.52,88
"Mensch","S",1,"AK","AK2","F",1,"Mensch_1_AK2_F_1",3,1150,0,"Finland",61.1,23.52,88
"Mensch","S",1,"AK","AK2","F",1,"Mensch_1_AK2_F_1",4,985,0,"Finland",61.1,23.52,88
"Mensch","S",1,"AK","AK2","F",1,"Mensch_1_AK2_F_1",5,1835,0,"Finland",61.1,23.52,88
"Mensch","S",1,"AK","AK2","F",1,"Mensch_1_AK2_F_1",6,1433,0,"Finland",61.1,23.52,88
"Mensch","S",10,"AK","AK7","M",1,"Mensch_10_AK7_M_1",6,2299,0,"Finland",61.1,23.52,88
"Mensch","S",10,"AK","AK8","M",1,"Mensch_10_AK8_M_1",1,1437,0,"Finland",61.1,23.52,88
"Mensch","S",10,"AK","AK8","M",1,"Mensch_10_AK8_M_1",2,1915,0,"Finland",61.1,23.52,88
"Mensch","S",10,"AK","AK8","M",1,"Mensch_10_AK8_M_1",3,2328,0,"Finland",61.1,23.52,88
"Mensch","S",10,"AK","AK8","M",1,"Mensch_10_AK8_M_1",4,1682,0,"Finland",61.1,23.52,88
"Mensch","S",10,"AK","AK8","M",1,"Mensch_10_AK8_M_1",5,1573,0,"Finland",61.1,23.52,88
"Mensch","S",10,"AK","AK8","M",1,"Mensch_10_AK8_M_1",6,1406,0,"Finland",61.1,23.52,88
"Mensch","S",10,"AK","AK16","M",1,"Mensch_10_AK16_M_1",1,3507,0,"Finland",61.1,23.52,88
"Mensch","S",10,"AK","AK16","M",1,"Mensch_10_AK16_M_1",2,2667,0,"Finland",61.1,23.52,88
"Mensch","S",10,"AK","AK16","M",1,"Mensch_10_AK16_M_1",3,1616,0,"Finland",61.1,23.52,88
"Mensch","S",10,"AK","AK16","M",1,"Mensch_10_AK16_M_1",4,1218,0,"Finland",61.1,23.52,88
"Mensch","S",10,"AK","AK16","M",1,"Mensch_10_AK16_M_1",5,1860,0,"Finland",61.1,23.52,88
"Mensch","S",10,"AK","AK16","M",1,"Mensch_10_AK16_M_1",6,2866,0,"Finland",61.1,23.52,88
"Mensch","S",9,"AK","AK20","M",1,"Mensch_9_AK20_M_1",1,2085,0,"Finland",61.1,23.52,88
"Mensch","S",9,"AK","AK20","M",1,"Mensch_9_AK20_M_1",2,1536,0,"Finland",61.1,23.52,88
"Mensch","S",9,"AK","AK20","M",1,"Mensch_9_AK20_M_1",3,2058,0,"Finland",61.1,23.52,88
"Mensch","S",9,"AK","AK20","M",1,"Mensch_9_AK20_M_1",4,2125,0,"Finland",61.1,23.52,88
"Mensch","S",9,"AK","AK20","M",1,"Mensch_9_AK20_M_1",5,3600,1,"Finland",61.1,23.52,88
"Mensch","S",9,"AK","AK20","M",1,"Mensch_9_AK20_M_1",6,1675,0,"Finland",61.1,23.52,88
"Mensch","S",8,"AK","AK11","M",1,"Mensch_8_AK11_M_1",1,1633,0,"Finland",61.1,23.52,88
"Mensch","S",8,"AK","AK11","M",1,"Mensch_8_AK11_M_1",2,1340,0,"Finland",61.1,23.52,88
"Mensch","S",8,"AK","AK11","M",1,"Mensch_8_AK11_M_1",3,3074,0,"Finland",61.1,23.52,88
"Mensch","S",8,"AK","AK11","M",1,"Mensch_8_AK11_M_1",4,2392,0,"Finland",61.1,23.52,88
"Mensch","S",8,"AK","AK11","M",1,"Mensch_8_AK11_M_1",5,1530,0,"Finland",61.1,23.52,88
"Mensch","S",8,"AK","AK11","M",1,"Mensch_8_AK11_M_1",6,1550,0,"Finland",61.1,23.52,88
"Mensch","S",8,"AK","AK12","M",1,"Mensch_8_AK12_M_1",1,2029,0,"Finland",61.1,23.52,88
"Mensch","S",8,"AK","AK12","M",1,"Mensch_8_AK12_M_1",2,2713,0,"Finland",61.1,23.52,88
"Mensch","S",8,"AK","AK12","M",1,"Mensch_8_AK12_M_1",3,1664,0,"Finland",61.1,23.52,88
"Mensch","S",8,"AK","AK12","M",1,"Mensch_8_AK12_M_1",4,2455,0,"Finland",61.1,23.52,88
"Mensch","S",8,"AK","AK12","M",1,"Mensch_8_AK12_M_1",5,1737,0,"Finland",61.1,23.52,88
"Mensch","S",8,"AK","AK12","M",1,"Mensch_8_AK12_M_1",6,1462,0,"Finland",61.1,23.52,88
"Mensch","S",8,"AK","AK18","M",1,"Mensch_8_AK18_M_1",1,1454,0,"Finland",61.1,23.52,88
"Mensch","S",8,"AK","AK18","M",1,"Mensch_8_AK18_M_1",2,1114,0,"Finland",61.1,23.52,88
"Mensch","S",8,"AK","AK18","M",1,"Mensch_8_AK18_M_1",3,1652,0,"Finland",61.1,23.52,88
"Mensch","S",8,"AK","AK18","M",1,"Mensch_8_AK18_M_1",4,1748,0,"Finland",61.1,23.52,88
"Mensch","S",8,"AK","AK18","M",1,"Mensch_8_AK18_M_1",5,1748,0,"Finland",61.1,23.52,88
"Mensch","S",8,"AK","AK18","M",1,"Mensch_8_AK18_M_1",6,2005,0,"Finland",61.1,23.52,88
"Mensch","S",7,"AK","AK7","M",1,"Mensch_7_AK7_M_1",1,1026,0,"Finland",61.1,23.52,88
